"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed0044770","2022-01-17T19:17:14.810293795Z","3.9638","170122","1",47.7681045,8.9964666,"6","191712.6"
"2","eui-70b3d57ed0044a53","2022-01-17T19:00:40.481488590Z","4.1055","170122","1.1",47.7648544,8.9956932,"5","190038.5"
"3","eui-70b3d57ed0044a43","2022-01-17T18:29:33.158901561Z","3.9296","170122","1.1",47.7681617,8.9964952,"5","182930.78"
"4","eui-70b3d57ed0044a49","2022-01-17T18:09:12.856425403Z","3.7634","170122","0.8",47.7644271,8.99617,"5","180910.1"
"5","eui-70b3d57ed0044a36","2022-01-17T17:30:06.218354671Z","3.7536","170122","1.6",47.7680816,8.9958648,"5","173004"
"6","eui-70b3d57ed0044770","2022-01-17T17:16:53.475339025Z","3.9882","170122","1",47.7681045,8.9964666,"6","171651"
"7","eui-70b3d57ed0044a54","2022-01-17T17:15:35.158962726Z","3.739","170122","1",47.7681274,8.9964561,"7","171532.07"
"8","eui-70b3d57ed0044a53","2022-01-17T17:00:19.290740667Z","4.1202","170122","1.1",47.7648544,8.9956932,"6","170016.51"
"9","eui-70b3d57ed0044a43","2022-01-17T16:29:22.030309427Z","3.9687","170122","1.1",47.7681617,8.9964952,"7","162919.43"
"10","eui-70b3d57ed0044770","2022-01-17T15:16:37.174572947Z","4.0029","170122","1",47.7680511,8.9964914,"7","151635"
"11","eui-70b3d57ed0044a53","2022-01-17T15:00:03.713399603Z","4.13","170122","1.1",47.7648544,8.9956932,"6","150001.53"
"12","eui-70b3d57ed0044a43","2022-01-17T14:28:45.104095329Z","4.0127","170122","1.4",47.7680282,8.9967737,"5","142843"
"13","eui-70b3d57ed0044a49","2022-01-17T14:09:07.192455735Z","3.7438","170122","0.8",47.7644271,8.99617,"9","140905"
"14","eui-70b3d57ed0044a36","2022-01-17T13:29:24.287552144Z","3.7732","170122","0.9",47.7680282,8.9956979,"7","132922"
"15","eui-70b3d57ed0044770","2022-01-17T13:15:59.902857860Z","4.0664","170122","1.5",47.7680969,8.9964904,"7","131557.34"
"16","eui-70b3d57ed0044a53","2022-01-17T12:59:37.913789968Z","4.1348","170122","1.3",47.7651443,8.9957904,"5","125935.58"
"17","eui-70b3d57ed0044a43","2022-01-17T12:28:28.852732412Z","3.9931","170122","1.6",47.7679481,8.9966335,"6","122827"
"18","eui-70b3d57ed0044770","2022-01-17T11:15:54.249057949Z","4.0713","170122","1.5",47.7680969,8.9964904,"7","111552"
"19","eui-70b3d57ed0044a53","2022-01-17T10:59:32.134857056Z","4.1055","170122","1.3",47.7651443,8.9957904,"5","105929.56"
"20","eui-70b3d57ed0044a49","2022-01-17T10:08:30.347924436Z","3.7438","170122","1.1",47.7644424,8.9960117,"7","100828"
"21","eui-70b3d57ed0044a36","2022-01-17T09:28:42.950482209Z","3.7634","170122","1.2",47.7680587,8.9966697,"5","92840.56"
