"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed0044a49","2022-02-13T19:18:08.185336748Z","3.7683","130222","1.4",47.7634735,8.9971132,"5","191806"
"2","eui-70b3d57ed0044a36","2022-02-13T19:04:33.311085727Z","3.7536","130222","1.2",47.7681121,8.9958715,"6","190430.91"
"3","eui-70b3d57ed0044a53","2022-02-13T19:03:42.268076541Z","4.1202","130222","3",47.764801,8.9957599,"7","190340"
"4","eui-70b3d57ed0044770","2022-02-13T18:59:50.464355577Z","3.9589","130222","1.3",47.7681388,8.996622,"6","185948"
"5","eui-70b3d57ed0044a54","2022-02-13T18:24:24.326178507Z","3.8709","130222","1.2",47.7681388,8.9965333,"7","182422"
"6","eui-70b3d57ed0044a43","2022-02-13T17:59:05.812478828Z","3.9149","130222","1.1",47.7682075,8.9965667,"7","175904"
"7","eui-70b3d57ed0044a4b","2022-02-13T17:47:05.418290759Z","3.6656","130222","0.9",47.7681388,8.996623,"8","174703"
"8","eui-70b3d57ed0044a53","2022-02-13T17:03:26.486516596Z","4.1153","130222","3",47.764801,8.9957599,"5","170324.5"
"9","eui-70b3d57ed0044770","2022-02-13T16:59:34.735180132Z","3.9882","130222","1",47.768074,8.9965496,"7","165933"
"10","eui-70b3d57ed0044a54","2022-02-13T16:23:47.856670780Z","3.9784","130222","1.2",47.7681121,8.9963397,"6","162346"
"11","eui-70b3d57ed0044a43","2022-02-13T15:58:39.871202137Z","4.0469","130222","0.9",47.7680969,8.9964561,"7","155837.48"
"12","eui-70b3d57ed0044a49","2022-02-13T15:17:36.514548404Z","3.7732","130222","1.4",47.7644157,8.9967136,"5","151734"
"13","eui-70b3d57ed0044a36","2022-02-13T15:03:35.573280885Z","3.7536","130222","1",47.7672424,8.9964084,"8","150333"
"14","eui-70b3d57ed0044a53","2022-02-13T15:03:05.088244268Z","4.1446","130222","3",47.764801,8.9957599,"5","150302.51"
"15","eui-70b3d57ed0044770","2022-02-13T14:59:07.874857106Z","4.0713","130222","1.5",47.7679367,8.9966335,"6","145905.32"
"16","eui-70b3d57ed0044a54","2022-02-13T14:23:21.261101255Z","4.0518","130222","1.1",47.7680931,8.9964647,"7","142318.67"
"17","eui-70b3d57ed0044a43","2022-02-13T13:58:34.619726896Z","4.0224","130222","0.9",47.7680931,8.9964637,"9","135831.43"
"18","eui-70b3d57ed0044a4b","2022-02-13T13:46:34.375290555Z","3.8856","130222","1.2",47.7680816,8.9964952,"7","134631.99"
"19","eui-70b3d57ed0044a53","2022-02-13T13:02:54.505934438Z","4.1446","130222","3",47.764801,8.9957599,"5","130252.53"
"20","eui-70b3d57ed0044770","2022-02-13T12:59:02.477164108Z","4.0909","130222","0.9",47.7680549,8.9964733,"8","125900.3"
"21","eui-70b3d57ed0044a54","2022-02-13T12:22:44.282314691Z","4.0909","130222","1.6",47.7681922,8.9961395,"5","122241.67"
"22","eui-70b3d57ed0044a43","2022-02-13T11:58:08.784521362Z","4.0713","130222","1.3",47.7679786,8.9966678,"6","115806.4"
"23","eui-70b3d57ed0044a49","2022-02-13T11:16:34.059896765Z","3.7536","130222","1.2",47.7641487,8.9973564,"6","111632"
"24","eui-70b3d57ed0044a36","2022-02-13T11:02:59.248251771Z","3.7487","130222","4.4",47.7683601,8.9960947,"7","110257.26"
"25","eui-70b3d57ed0044a53","2022-02-13T11:02:33.932922895Z","4.1788","130222","3",47.764801,8.9957599,"6","110231.5"
"26","eui-70b3d57ed0044770","2022-02-13T10:58:41.084641915Z","4.0957","130222","0.9",47.7682266,8.9963836,"6","105839.31"
"27","eui-70b3d57ed0044a54","2022-02-13T10:22:33.924204554Z","4.042","130222","1",47.7680931,8.9964485,"8","102232"
"28","eui-70b3d57ed0044a43","2022-02-13T09:58:03.576046727Z","4.042","130222","0.8",47.7681427,8.9964637,"9","95801.38"
"29","eui-70b3d57ed0044a4b","2022-02-13T09:46:03.438743678Z","3.7438","130222","1",47.7680854,8.9964752,"7","94601.3"
"30","eui-70b3d57ed0044a53","2022-02-13T09:02:28.951126559Z","4.13","130222","3",47.764801,8.9957599,"5","90226.51"
"31","eui-70b3d57ed0044770","2022-02-13T08:58:30.271963424Z","4.0713","130222","0.9",47.7682266,8.9963836,"6","85828"
"32","eui-70b3d57ed0044a54","2022-02-13T08:22:07.324628015Z","3.9687","130222","1.2",47.7681159,8.9964599,"6","82205"
"33","eui-70b3d57ed0044a49","2022-02-13T07:14:54.957467665Z","3.739","130222","9.4",47.7634086,8.9969854,"5","71453.17"
"34","eui-70b3d57ed0044a36","2022-02-13T07:02:33.139869149Z","3.7243","130222","1.2",47.7683601,8.9960947,"8","70231.33"
"35","eui-70b3d57ed0044a53","2022-02-13T07:02:23.341656531Z","4.0713","130222","3",47.764801,8.9957599,"8","70220.54"
"36","eui-70b3d57ed0044770","2022-02-13T06:58:13.782357346Z","3.8856","130222","0.9",47.7682266,8.9963836,"9","65811.22"
"37","eui-70b3d57ed0044a43","2022-02-13T05:57:37.298670343Z","3.8269","130222","1",47.7681236,8.9964437,"9","55735"
"38","eui-70b3d57ed0044a53","2022-02-13T05:02:07.923096655Z","4.0713","130222","3",47.764801,8.9957599,"6","50206"
"39","eui-70b3d57ed0044770","2022-02-13T04:58:07.562075697Z","3.8123","130222","1",47.7680931,8.9964246,"7","45805"
"40","eui-70b3d57ed0044a54","2022-02-13T04:21:30.484768032Z","3.7047","130222","1.3",47.7678031,8.9969387,"6","42128"
"41","eui-70b3d57ed0044a49","2022-02-13T03:14:39.289346029Z","3.7487","130222","9.4",47.7634086,8.9969854,"6","31437.27"
"42","eui-70b3d57ed0044a36","2022-02-13T03:01:46.188943765Z","3.7145","130222","8.4",47.768692,8.9953269,"5","30144.2"
"43","eui-70b3d57ed0044a53","2022-02-13T03:01:36.320538526Z","4.0713","130222","1.2",47.7651329,8.9964265,"8","30134.3"
"44","eui-70b3d57ed0044770","2022-02-13T02:57:35.555815265Z","3.8367","130222","1.2",47.768135,8.9964599,"8","25733"
"45","eui-70b3d57ed0044a43","2022-02-13T01:57:10.999595400Z","3.8514","130222","1.1",47.7681007,8.9964933,"6","15709"
"46","eui-70b3d57ed0044a46","2022-02-13T01:06:47.585884009Z","3.4799","999","23.1",9.99e-05,9.99e-05,"231","9.99"
"47","eui-70b3d57ed0044a53","2022-02-13T01:00:54.514013117Z","4.0957","130222","1.2",47.7651329,8.9964265,"5","10051.3"
"48","eui-70b3d57ed0044770","2022-02-13T00:56:58.161351101Z","3.9002","130222","1.3",47.7680664,8.9965066,"7","5655.49"
"49","eui-70b3d57ed0044a54","2022-02-13T00:21:09.604506261Z","3.8123","130222","1",47.7681121,8.9964303,"5","2107.11"
"50","eui-70b3d57ed0044a49","2022-02-12T23:14:18.386992338Z","3.7341","120222","9.4",47.7634086,8.9969854,"7","231416.38"
"51","eui-70b3d57ed0044a36","2022-02-12T23:01:24.864526727Z","3.7292","120222","8.4",47.768692,8.9953269,"5","230122.26"
"52","eui-70b3d57ed0044a53","2022-02-12T23:00:33.915151973Z","4.0957","120222","1.2",47.7647666,8.9957485,"7","230032"
"53","eui-70b3d57ed0044770","2022-02-12T22:56:52.152400564Z","3.8954","120222","1.3",47.7680664,8.9965066,"6","225650.38"
"54","eui-70b3d57ed0044a43","2022-02-12T21:57:05.540209372Z","3.8367","120222","1.1",47.7681007,8.9964933,"8","215703"
"55","eui-70b3d57ed0044a53","2022-02-12T21:00:02.725964048Z","4.0957","120222","1.3",47.7654876,8.9955768,"6","210000.59"
"56","eui-70b3d57ed0044770","2022-02-12T20:56:40.962239103Z","3.9442","120222","1.3",47.7680664,8.9965066,"6","205638.19"
"57","eui-70b3d57ed0044a54","2022-02-12T20:21:03.539418017Z","3.7781","120222","1",47.7681121,8.9964303,"8","202101.14"
