"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed0044770","2021-12-08T18:44:34.458752030Z","3.9149","81221","1.1",47.7681159,8.9964952,"7","184432"
"2","eui-70b3d57ed0044a46","2021-12-08T18:15:42.109457105Z","3.7683","81221","0.6",47.7661476,8.9947185,"0","181540.08"
"3","eui-70b3d57ed0044a53","2021-12-08T16:51:36.519133254Z","3.8172","81221","0.9",47.7648506,8.9957799,"8","165134"
"4","eui-70b3d57ed0044770","2021-12-08T16:44:03.032845537Z","3.9491","81221","0.9",47.76791,8.9963531,"7","164400.74"
"5","eui-70b3d57ed0044a43","2021-12-08T16:19:05.844682452Z","3.8709","81221","0.9",47.7680282,8.9965734,"8","161904"
"6","eui-70b3d57ed0044a49","2021-12-08T16:13:15.959616821Z","3.8123","81221","1",47.7651481,8.999917,"5","161314.18"
"7","eui-70b3d57ed0044a54","2021-12-08T15:07:35.513740814Z","3.6999","81221","1",47.7680892,8.9964866,"8","150733"
"8","eui-70b3d57ed0044770","2021-12-08T14:43:41.175041395Z","3.9589","81221","1.4",47.7682151,8.9965829,"7","144338.62"
"9","eui-70b3d57ed0044a46","2021-12-08T14:10:39.715541040Z","3.8269","81221","0.4",47.7661476,8.9947185,"5","141038"
"10","eui-70b3d57ed0044a53","2021-12-08T12:50:55.220030569Z","3.8318","81221","3.1",47.7647514,8.9960002,"5","125052.67"
"11","eui-70b3d57ed0044770","2021-12-08T12:43:35.846686121Z","3.9393","81221","1.4",47.7682151,8.9965829,"6","124334"
"12","eui-70b3d57ed0044a43","2021-12-08T12:18:23.524051252Z","3.8905","81221","1.1",47.7680892,8.996397,"7","121821"
"13","eui-70b3d57ed0044a49","2021-12-08T12:13:00.021803615Z","3.8025","81221","1",47.7651481,8.999917,"8","121258"
"14","eui-70b3d57ed0044a54","2021-12-08T11:06:58.330261576Z","3.7438","81221","2.3",47.7681961,8.9964437,"6","110655.91"
"15","eui-70b3d57ed0044770","2021-12-08T10:43:08.944227231Z","3.9345","81221","0.9",47.7680892,8.9966449,"7","104306.35"
"16","eui-70b3d57ed0044a46","2021-12-08T10:09:31.454811148Z","3.8025","81221","24",47.7661476,8.9947185,"7","100929"
"17","eui-70b3d57ed0044a53","2021-12-08T08:49:57.383760944Z","3.8318","81221","1",47.7647666,8.9958066,"5","84955.61"
"18","eui-70b3d57ed0044770","2021-12-08T08:43:03.709179051Z","3.9198","81221","0.9",47.7680892,8.9966449,"8","84300.23"
"19","eui-70b3d57ed0044a43","2021-12-08T08:17:41.791224358Z","3.9345","81221","1.8",47.7681083,8.996438,"5","81739.34"
"20","eui-70b3d57ed0044a49","2021-12-08T08:12:18.072807257Z","3.7927","81221","1.4",47.7634162,8.9972038,"5","81216.3"
"21","eui-70b3d57ed0044a36","2021-12-08T08:09:27.183230249Z","3.6608","81221","1.9",47.7678451,8.9965095,"6","80924.74"
"22","eui-70b3d57ed0044a54","2021-12-08T07:06:21.119110267Z","3.7243","81221","1.7",47.7680206,8.9969081,"5","70618.71"
"23","eui-70b3d57ed0044770","2021-12-08T06:42:36.678847391Z","3.9345","81221","1.6",47.7681465,8.9964685,"6","64234.12"
"24","eui-70b3d57ed0044a46","2021-12-08T06:04:29.123824658Z","3.8123","81221","1.5",47.7661476,8.9947185,"6","60427"
"25","eui-70b3d57ed0044a53","2021-12-08T04:49:41.154762017Z","3.8318","81221","1",47.7647666,8.9958066,"5","44938.57"
"26","eui-70b3d57ed0044770","2021-12-08T04:42:30.939638222Z","3.91","81221","1",47.7681198,8.9964418,"8","44229"
"27","eui-70b3d57ed0044a43","2021-12-08T04:17:36.487199829Z","3.8709","81221","1.8",47.7681083,8.996438,"5","41734"
"28","eui-70b3d57ed0044a49","2021-12-08T04:12:02.553347845Z","3.7878","81221","1.4",47.7634162,8.9972038,"5","41200.36"
"29","eui-70b3d57ed0044a36","2021-12-08T04:07:32.738162447Z","3.6803","81221","1.5",47.7651748,8.9920415,"5","40730.54"
"30","eui-70b3d57ed0044a54","2021-12-08T03:05:43.896257252Z","3.7829","81221","1",47.7681655,8.9964561,"5","30541.3"
"31","eui-70b3d57ed0044770","2021-12-08T02:41:48.606479634Z","3.9393","81221","1.1",47.7684478,8.9961299,"6","24146.85"
"32","eui-70b3d57ed0044a46","2021-12-08T02:01:10.550269250Z","3.8465","81221","1.9",47.7660942,8.9946403,"6","20107.97"
"33","eui-70b3d57ed0044770","2021-12-08T00:41:37.870497604Z","3.9296","81221","1.1",47.7684478,8.9961299,"6","4135.7"
"34","eui-70b3d57ed0044a43","2021-12-08T00:17:05.142833042Z","3.8563","81221","0.9",47.7681121,8.9964847,"8","1703"
"35","eui-70b3d57ed0044a49","2021-12-08T00:11:36.852030942Z","3.8025","81221","1.2",47.7634162,8.9972038,"7","1135"
"36","eui-70b3d57ed0044a36","2021-12-08T00:07:06.170549193Z","3.7047","81221","1.2",47.7681465,8.9956846,"6","704"
