"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed0044a43","2021-11-13T08:57:08.896361747Z","4.0175","131121","0.9",47.7680702,8.9964733,"7","85706.62"
"2","eui-70b3d57ed0044a49","2021-11-13T08:54:27.124197590Z","3.954","131121","0.9",47.7647438,9.0000667,"8","85424.52"
"3","eui-70b3d57ed0044a54","2021-11-13T07:52:36.741111378Z","3.8074","131121","1.1",47.7679443,8.9960079,"8","75235"
"4","eui-70b3d57ed0044a53","2021-11-13T07:33:33.638988974Z","3.91","131121","0.4",47.764923,8.9955253,"5","73331.64"
"5","eui-70b3d57ed0044a36","2021-11-13T07:11:35.954200064Z","3.7536","131121","3",47.7677955,8.9967517,"5","71134"
"6","eui-70b3d57ed0044a46","2021-11-13T07:07:46.396527382Z","4.0566","131121","1.4",47.7659912,8.9945631,"5","70743.95"
"7","eui-70b3d57ed0044770","2021-11-13T07:02:43.082018893Z","3.9491","131121","1.5",47.7681961,8.9963912,"8","70240.51"
"8","eui-70b3d57ed0044a49","2021-11-13T06:53:50.147104314Z","3.9589","131121","1.4",47.7634544,8.9970464,"6","65347.54"
"9","eui-70b3d57ed0044a46","2021-11-13T05:07:40.461878433Z","4.0127","131121","1.4",47.7659912,8.9945631,"6","50737.9"
"10","eui-70b3d57ed0044770","2021-11-13T05:02:37.398606266Z","3.9345","131121","1.5",47.7681961,8.9963912,"6","50235"
"11","eui-70b3d57ed0044a43","2021-11-13T04:57:03.712505941Z","3.9247","131121","0.9",47.7680702,8.9964733,"9","45701.47"
"12","eui-70b3d57ed0044a49","2021-11-13T04:53:40.037455820Z","3.9784","131121","1.4",47.7634544,8.9970464,"5","45337.61"
"13","eui-70b3d57ed0044a54","2021-11-13T03:52:05.597970673Z","3.7781","131121","1.2",47.7680625,8.996375,"7","35203"
"14","eui-70b3d57ed0044a53","2021-11-13T03:33:12.648538962Z","3.9345","131121","0.4",47.764923,8.9955253,"7","33310.66"
