"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed0044770","2022-04-15T17:42:01.649977593Z","3.866","150422","0.8",47.771965,9.0441837,"9","174159.01"
"2","eui-70b3d57ed0044a4e","2022-04-15T17:35:08.851598983Z","3.954","150422","1.7",47.7683067,8.9963769,"5","173507.07"
"3","eui-70b3d57ed0044a49","2022-04-15T16:52:26.151920880Z","4.0664","150422","3.4",47.7685852,8.9994678,"5","165223.97"
"4","eui-70b3d57ed0044a35","2022-04-15T15:54:27.800634478Z","3.6363","150422","1.2",47.7680282,8.9964447,"5","155425.09"
"5","eui-70b3d57ed0044770","2022-04-15T15:41:56.037154748Z","3.866","150422","1",47.7722434,9.0450801,"7","154154"
"6","eui-70b3d57ed0044a4e","2022-04-15T15:34:53.534572835Z","4.0175","150422","1.7",47.7683067,8.9963769,"6","153451.11"
"7","eui-70b3d57ed0044a49","2022-04-15T14:51:59.627952714Z","4.0518","150422","1.5",47.7685432,9.000122,"5","145157.04"
"8","eui-70b3d57ed0044770","2022-04-15T13:41:39.641005670Z","3.866","150422","0.9",47.7722091,9.0441951,"6","134137.06"
"9","eui-70b3d57ed0044a4e","2022-04-15T13:34:47.994688846Z","4.0127","150422","1.7",47.7683067,8.9963769,"5","133445.22"
"10","eui-70b3d57ed0044a49","2022-04-15T12:51:22.645244125Z","4.0566","150422","1.5",47.7685432,9.000122,"5","125120.06"
"11","eui-70b3d57ed0044a54","2022-04-15T12:03:43.142469904Z","3.5728","999","23.1",9.99e-05,9.99e-05,"231","9.99"
"12","eui-70b3d57ed0044770","2022-04-15T11:41:33.822964164Z","3.8563","150422","0.9",47.7722091,9.0441951,"7","114131.05"
"13","eui-70b3d57ed0044a4e","2022-04-15T11:34:32.694569408Z","3.9931","150422","1",47.7681388,8.9964914,"7","113430.29"
"14","eui-70b3d57ed0044a49","2022-04-15T10:50:46.481159619Z","4.0811","150422","1.7",47.7684364,9.0001287,"6","105044.06"
"15","eui-70b3d57ed0044770","2022-04-15T09:40:56.626633571Z","3.8514","150422","0.9",47.7723503,9.0445613,"8","94054.05"
"16","eui-70b3d57ed0044a4b","2022-04-15T09:31:02.406880820Z","3.9345","150422","0.9",47.7624702,9.0003051,"8","93100.21"
"17","eui-70b3d57ed0044a49","2022-04-15T08:50:41.522911490Z","4.0713","150422","1.7",47.7684364,9.0001287,"6","85039.15"
"18","eui-70b3d57ed0044770","2022-04-15T07:40:50.830445886Z","3.8269","150422","1",47.772293,9.0444049,"7","74049"
"19","eui-70b3d57ed0044a4e","2022-04-15T07:34:01.623929860Z","3.9345","150422","1.1",47.7680358,8.9965696,"5","73359.44"
"20","eui-70b3d57ed0044a36","2022-04-15T07:24:36.906043484Z","3.6608","150422","1",47.7673835,8.9883546,"7","72435"
"21","eui-70b3d57ed0044a49","2022-04-15T06:50:35.992245938Z","4.0078","150422","1.7",47.7684364,9.0001287,"5","65034"
"22","eui-70b3d57ed0044770","2022-04-15T05:40:13.845088667Z","3.8318","150422","1",47.7722244,9.0443429,"6","54012.05"
"23","eui-70b3d57ed0044a49","2022-04-15T04:49:54.466668105Z","4.0127","150422","1.1",47.7683982,8.9997768,"5","44952.28"
"24","eui-70b3d57ed0044770","2022-04-15T03:40:02.660967617Z","3.8318","150422","1",47.7732238,9.0459051,"7","34000.08"
"25","eui-70b3d57ed0044a4e","2022-04-15T03:33:35.713360603Z","3.8807","150422","1.1",47.7680358,8.9965696,"7","33334"
"26","eui-70b3d57ed0044a49","2022-04-15T02:49:27.942941699Z","4.0224","150422","1.1",47.7683982,8.9997768,"5","24925.35"
"27","eui-70b3d57ed0044770","2022-04-15T01:39:30.682416034Z","3.8367","150422","1",47.7734451,9.0457315,"7","13928.04"
"28","eui-70b3d57ed0044a49","2022-04-15T00:48:51.415625784Z","4.0469","150422","1.1",47.7683982,8.9997768,"7","4849"
"29","eui-70b3d57ed0044770","2022-04-14T23:39:25.082814625Z","3.8416","140422","1",47.7734451,9.0457315,"7","233923.11"
"30","eui-70b3d57ed0044a49","2022-04-14T22:48:30.291124504Z","4.0322","140422","1.1",47.7683982,8.9997768,"6","224828"
"31","eui-70b3d57ed0044770","2022-04-14T21:39:08.707783492Z","3.8416","140422","1",47.7734451,9.0457315,"8","213906.1"
"32","eui-70b3d57ed0044a49","2022-04-14T20:47:48.359745038Z","4.0566","140422","2",47.7684211,9.0000934,"5","204746.57"
"33","eui-70b3d57ed0044770","2022-04-14T19:39:03.517918943Z","3.8416","140422","1",47.7733573,9.0459918,"8","193901"
"34","eui-70b3d57ed0044a4e","2022-04-14T19:32:58.499815392Z","3.9442","140422","1.1",47.7680892,8.9966049,"7","193256.22"
"35","eui-70b3d57ed0044a49","2022-04-14T18:47:32.823050157Z","4.0518","140422","2",47.7683525,9.0000486,"5","184730.64"
