"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed004476d","2021-10-19T20:47:03.446455139Z","4.0371","191021","1.3",47.7658233,8.9934415,"8","204701.47"
"2","eui-70b3d57ed0044a54","2021-10-19T20:37:02.312195793Z","3.8954","191021","1.4",47.7711944,8.9977645,"8","203700.31"
"3","eui-70b3d57ed0044a46","2021-10-19T20:05:02.683919579Z","4.0713","191021","1",47.7657775,8.9948348,"5","200500.08"
"4","eui-70b3d57ed0044a53","2021-10-19T19:57:49.936478683Z","4.1104","191021","1.6",47.7649803,8.9960803,"5","195747.51"
"5","eui-70b3d57ed0044a52","2021-10-19T19:48:33.521545737Z","4.1055","191021","1.5",47.7638473,8.9896249,"6","194831.11"
"6","eui-70b3d57ed0044a4c","2021-10-19T19:29:01.954256654Z","3.5679","999","23.1",9.99e-05,9.99e-05,"231","9.99"
"7","eui-70b3d57ed0044a43","2021-10-19T19:28:07.743807389Z","4.0273","191021","1",47.7680473,8.9965362,"7","192805.35"
"8","eui-70b3d57ed0044770","2021-10-19T19:17:58.391239465Z","4.0273","191021","1.2",47.7681846,8.9963436,"7","191756.3"
"9","eui-70b3d57ed004476d","2021-10-19T18:46:47.467024576Z","4.042","191021","1.3",47.7658233,8.9934415,"6","184645.49"
"10","eui-70b3d57ed0044a54","2021-10-19T18:36:36.491416202Z","3.9638","191021","1.7",47.7691726,9.0035934,"6","183634.07"
"11","eui-70b3d57ed0044a46","2021-10-19T18:04:26.197041280Z","4.1055","191021","1.1",47.7660408,8.9948682,"5","180424"
"12","eui-70b3d57ed0044a53","2021-10-19T17:57:44.141043379Z","4.1055","191021","1.6",47.7649803,8.9960803,"5","175741.5"
"13","eui-70b3d57ed0044a4b","2021-10-19T17:54:03.779633908Z","3.8611","191021","1",47.7681274,8.9964818,"8","175401.23"
"14","eui-70b3d57ed0044a52","2021-10-19T17:48:02.535300189Z","4.1104","191021","0.8",47.7640266,8.9894618,"8","174800.13"
"15","eui-70b3d57ed0044a36","2021-10-19T17:40:04.850625841Z","3.8709","191021","1.7",47.7681159,8.9957685,"6","174003"
"16","eui-70b3d57ed0044a4a","2021-10-19T17:32:34.268791533Z","3.9491","191021","1.1",47.7680816,8.9964733,"8","173234.87"
"17","eui-70b3d57ed0044a43","2021-10-19T17:28:02.681148196Z","4.0371","191021","1",47.7680664,8.9964284,"8","172800.28"
"18","eui-70b3d57ed0044a49","2021-10-19T17:24:52.012520664Z","3.9198","191021","1.7",47.765068,8.9948387,"6","172449.38"
