"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed0044a3a","2021-09-14T19:13:25.207226564Z","4.042","140921","1.5",47.7677001,8.9968633,"6","191323.38"
"2","eui-70b3d57ed0044a3b","2021-09-14T19:12:36.404810511Z","4.0713","140921","1.9",47.7677078,8.9965162,"6","191234.6"
"3","eui-70b3d57ed0044a40","2021-09-14T19:11:41.447029434Z","4.0224","140921","1.6",47.7682418,8.9964046,"5","191139.25"
"4","eui-70b3d57ed004476f","2021-09-14T19:06:15.017045456Z","3.7927","140921","1.3",47.7643928,8.9958047,"8","190612.37"
"5","eui-70b3d57ed0044a45","2021-09-14T18:55:28.378781559Z","4.0713","140921","1.1",47.7680854,8.9965019,"6","185526.31"
"6","eui-70b3d57ed0044a2e","2021-09-14T18:52:59.522316045Z","3.8074","140921","0.9",47.7645454,8.9958066,"5","185257.43"
"7","eui-70b3d57ed0044a46","2021-09-14T18:52:57.015192231Z","4.1202","140921","1.6",47.7680778,8.9964332,"5","185254.3"
"8","eui-70b3d57ed0044a39","2021-09-14T18:52:51.255523245Z","4.0078","140921","1.7",47.7676315,8.9962635,"5","185249"
"9","eui-70b3d57ed0044a47","2021-09-14T18:49:26.956824292Z","3.9784","140921","1.9",47.7681541,8.9963397,"5","184924.49"
"10","eui-70b3d57ed0044a44","2021-09-14T18:49:04.775388353Z","4.1593","140921","1.9",47.7681198,8.9964132,"5","184902.13"
"11","eui-70b3d57ed0044a43","2021-09-14T18:47:36.975076406Z","4.0566","140921","1.4",47.768032,8.9964599,"6","184735"
"12","eui-70b3d57ed0044a42","2021-09-14T18:43:04.433559176Z","4.0029","140921","1.3",47.7680702,8.9964218,"6","184301.77"
"13","eui-70b3d57ed004476e","2021-09-14T18:42:52.595010212Z","4.1153","140921","1.3",47.7652359,8.995882,"6","184250"
"14","eui-70b3d57ed0044a36","2021-09-14T18:40:35.412952524Z","4.1104","140921","1.4",47.7680778,8.9963569,"6","184033"
"15","eui-70b3d57ed0044a38","2021-09-14T18:39:42.116981086Z","4.0029","140921","1.7",47.7680511,8.9964065,"5","183939.71"
"16","eui-70b3d57ed0044a37","2021-09-14T18:34:36.460376455Z","4.0273","140921","1.5",47.7680053,8.9966535,"6","183433.79"
"17","eui-70b3d57ed0044a52","2021-09-14T18:30:01.492470832Z","4.1202","140921","1",47.7678985,8.9966936,"5","182959.05"
"18","eui-70b3d57ed0044a2c","2021-09-14T18:29:33.072245266Z","4.0224","140921","1.2",47.764923,8.9968748,"6","182931.04"
"19","eui-70b3d57ed0044a41","2021-09-14T18:26:35.721975633Z","4.1055","140921","2",47.7680435,8.9965085,"5","182633.34"
