"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed0044a4b","2022-07-09T18:44:48.567227209Z","3.9833","90722","1.5",47.7680358,8.9963865,"5","184445.77"
"2","eui-70b3d57ed0044a4a","2022-07-09T18:38:10.076651247Z","4.0371","90722","1.4",47.7676048,8.996953,"5","183807.84"
"3","eui-70b3d57ed0044a4e","2022-07-09T18:07:07.851029131Z","4.1251","90722","1",47.7681121,8.9964685,"5","180705.47"
"4","eui-70b3d57ed0044a35","2022-07-09T17:51:03.235384775Z","3.8611","90722","1.1",47.7681274,8.9964714,"6","175101.09"
"5","eui-70b3d57ed0044a4b","2022-07-09T16:44:33.236901607Z","4.0518","90722","1.5",47.7680358,8.9963865,"6","164430.83"
"6","eui-70b3d57ed0044a4a","2022-07-09T16:37:59.123613430Z","4.042","90722","1.2",47.7680854,8.9965085,"7","163757"
"7","eui-70b3d57ed0044a4e","2022-07-09T16:07:02.531567887Z","4.1153","90722","1",47.7681121,8.9964685,"6","160700.55"
"8","eui-70b3d57ed0044a4b","2022-07-09T14:44:27.514687136Z","4.0371","90722","0.9",47.7681007,8.9964733,"9","144425.12"
"9","eui-70b3d57ed0044a4a","2022-07-09T14:37:22.330311591Z","4.0615","90722","1",47.7681007,8.9964771,"5","143719.75"
"10","eui-70b3d57ed0044a4e","2022-07-09T14:06:41.995555309Z","4.1348","90722","1",47.7681121,8.9964685,"5","140639.65"
"11","eui-70b3d57ed0044a35","2022-07-09T13:50:15.862109778Z","3.9002","90722","1",47.7681121,8.9963712,"5","135013.32"
"12","eui-70b3d57ed0044770","2022-07-09T12:50:27.579978354Z","3.7194","90722","1.2",47.7725868,9.0435667,"6","125025.2"
"13","eui-70b3d57ed0044a4b","2022-07-09T12:43:50.570399868Z","4.0469","90722","3.7",47.7681846,8.9963312,"5","124348.25"
"14","eui-70b3d57ed0044a4a","2022-07-09T12:37:06.968375133Z","4.0811","90722","1",47.7681007,8.9964771,"8","123704.55"
"15","eui-70b3d57ed0044a4e","2022-07-09T12:06:37.062439316Z","4.1446","90722","1",47.7681121,8.9964685,"6","120634.66"
"16","eui-70b3d57ed0044a4b","2022-07-09T10:43:40.402843780Z","4.0566","90722","3.7",47.7681846,8.9963312,"5","104337.99"
"17","eui-70b3d57ed0044a4a","2022-07-09T10:37:01.315305539Z","4.0664","90722","1",47.7681007,8.9964771,"8","103659"
"18","eui-70b3d57ed0044a4e","2022-07-09T10:06:31.508366033Z","4.1104","90722","1",47.7681121,8.9964685,"8","100629"
"19","eui-70b3d57ed0044a35","2022-07-09T09:50:05.628344014Z","3.8465","90722","1",47.7681121,8.9963712,"8","95003"
"20","eui-70b3d57ed0044770","2022-07-09T08:50:00.730097783Z","3.7243","90722","1.2",47.7725868,9.0435667,"7","84959"
"21","eui-70b3d57ed0044a4b","2022-07-09T08:43:35.485773346Z","4.042","90722","1.2",47.7680778,8.9964933,"7","84333"
"22","eui-70b3d57ed0044a4a","2022-07-09T08:36:19.304783895Z","4.0615","90722","1.9",47.7687149,8.9956464,"5","83617"
"23","eui-70b3d57ed0044a4e","2022-07-09T08:05:49.347537163Z","4.1251","90722","0.8",47.7680244,8.9964666,"5","80546.71"
"24","eui-70b3d57ed0044a4a","2022-07-09T06:36:03.954736398Z","4.0371","90722","1.5",47.7680511,8.9964103,"5","63601.54"
"25","eui-70b3d57ed0044a4e","2022-07-09T06:05:39.221883562Z","4.086","90722","0.8",47.7680244,8.9964666,"7","60536.83"
"26","eui-70b3d57ed0044a35","2022-07-09T05:49:34.638146592Z","3.7047","90722","1.4",47.7680702,8.9964485,"5","54931.09"
"27","eui-70b3d57ed0044a4b","2022-07-09T04:43:03.782714714Z","3.8758","90722","1.1",47.7680282,8.9965162,"8","44301.19"
"28","eui-70b3d57ed0044a4e","2022-07-09T04:05:34.047846312Z","3.9833","90722","0.8",47.7680244,8.9964666,"10","40531.87"
"29","eui-70b3d57ed0044a4a","2022-07-09T02:35:32.727252462Z","3.8709","90722","0.8",47.7681198,8.9965162,"10","23530.54"
"30","eui-70b3d57ed0044a4e","2022-07-09T02:05:07.653179948Z","3.9882","90722","1.7",47.7686157,8.9952621,"5","20505"
"31","eui-70b3d57ed0044a35","2022-07-09T01:49:03.645509628Z","3.7194","90722","1",47.7682533,8.996355,"8","14901.07"
"32","eui-70b3d57ed0044770","2022-07-09T00:46:53.007142066Z","3.7341","90722","1.2",47.7723083,9.0455036,"7","4650.26"
"33","eui-70b3d57ed0044a4b","2022-07-09T00:42:26.824398074Z","3.8709","90722","1.1",47.7680587,8.9964818,"7","4224.23"
"34","eui-70b3d57ed0044a4e","2022-07-09T00:04:51.676393521Z","4.0078","90722","2",47.7680702,8.9965581,"5","449.9"
"35","eui-70b3d57ed0044a4a","2022-07-08T22:35:06.732561976Z","3.9296","80722","1.1",47.7681617,8.9963932,"7","223505"
"36","eui-70b3d57ed0044a4e","2022-07-08T22:04:36.307780266Z","4.0615","80722","2",47.7680702,8.9965581,"5","220433.95"
"37","eui-70b3d57ed0044a35","2022-07-08T21:48:32.664867532Z","3.7487","80722","1.5",47.767868,8.9963865,"5","214830.09"
"38","eui-70b3d57ed0044770","2022-07-08T20:46:41.847313375Z","3.7438","80722","1.2",47.7723083,9.0455036,"6","204639.27"
"39","eui-70b3d57ed0044a4b","2022-07-08T20:41:50.118913286Z","3.9442","80722","1.6",47.7681694,8.9964036,"6","204148"
"40","eui-70b3d57ed0044a4a","2022-07-08T20:34:40.939326340Z","3.9784","80722","1.3",47.7682533,8.9963579,"8","203439.06"
"41","eui-70b3d57ed0044a4e","2022-07-08T20:04:31.355694761Z","4.0811","80722","1.2",47.7667732,8.9956417,"6","200429.04"
