"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed0044a31","2021-09-24T01:16:38.977029221Z","3.9736","240921","1.4",47.7681579,8.996232,"7","11636.41"
"2","eui-70b3d57ed0044a55","2021-09-24T01:11:48.557869476Z","4.1006","240921","1.1",47.7680702,8.9963417,"6","11145.77"
"3","eui-70b3d57ed004476d","2021-09-24T01:00:45.749133197Z","4.0762","240921","1.6",47.7647285,8.9955787,"6","10043.7"
"4","eui-70b3d57ed0044a56","2021-09-24T00:55:02.429166481Z","4.0273","240921","1.3",47.7681465,8.996355,"5","5500.37"
"5","eui-70b3d57ed0044a30","2021-09-24T00:48:12.018539743Z","4.0127","240921","1.5",47.7682418,8.9963188,"6","4809.55"
"6","eui-70b3d57ed0044a4d","2021-09-24T00:41:20.929771974Z","3.8709","240921","3.2",47.7680931,8.9963102,"5","4119.08"
"7","eui-70b3d57ed0044a4b","2021-09-24T00:36:36.104497963Z","3.8367","240921","1.9",47.7680435,8.9962081,"5","3634"
"8","eui-70b3d57ed0044a53","2021-09-24T00:16:12.388232655Z","4.0518","240921","1.6",47.7681884,8.9963235,"5","1609.95"
"9","eui-70b3d57ed0044a46","2021-09-24T00:08:40.218052077Z","4.0713","240921","1",47.7682266,8.9962148,"7","837.81"
"10","eui-70b3d57ed0044a3a","2021-09-24T00:06:34.306237659Z","3.954","240921","1",47.7680892,8.9963665,"7","631.11"
"11","eui-70b3d57ed0044a49","2021-09-23T23:53:26.178117038Z","3.9833","230921","1.1",47.7677955,8.9969949,"6","235323.71"
"12","eui-70b3d57ed0044a36","2021-09-23T23:49:31.415582455Z","4.0175","230921","1.6",47.7677459,8.996602,"5","234929.07"
"13","eui-70b3d57ed004476e","2021-09-23T23:33:25.147751635Z","4.1495","230921","1.1",47.7650451,8.9950752,"6","233323.28"
"14","eui-70b3d57ed0044770","2021-09-23T23:32:05.328596919Z","3.9784","230921","1.4",47.7681236,8.9963083,"6","233203"
"15","eui-70b3d57ed0044a41","2021-09-23T23:20:28.294209008Z","4.0615","230921","1.4",47.7681427,8.9962568,"5","232025.84"
"16","eui-70b3d57ed0044a55","2021-09-23T23:11:33.147167219Z","4.1397","230921","1.1",47.7680702,8.9963417,"6","231130.77"
"17","eui-70b3d57ed004476d","2021-09-23T23:00:29.627986224Z","4.0811","230921","1.6",47.7647285,8.9955787,"6","230027.71"
"18","eui-70b3d57ed0044a56","2021-09-23T22:54:41.746937883Z","4.0811","230921","1.3",47.7681465,8.996355,"5","225439.37"
"19","eui-70b3d57ed0044a30","2021-09-23T22:48:07.047348585Z","3.9736","230921","1.1",47.7681007,8.9963903,"7","224805"
"20","eui-70b3d57ed0044a40","2021-09-23T22:23:48.817386548Z","3.9491","230921","1.6",47.7680664,8.996253,"5","222347.02"
"21","eui-70b3d57ed0044a53","2021-09-23T22:16:07.120586251Z","4.0322","230921","1.6",47.7681884,8.9963235,"5","221605"
"22","eui-70b3d57ed0044a46","2021-09-23T22:08:35.242674688Z","4.0909","230921","0.9",47.7680664,8.9962587,"5","220832.77"
"23","eui-70b3d57ed0044a3a","2021-09-23T22:06:08.527005279Z","3.9882","230921","1.4",47.7683219,8.9958219,"6","220606.11"
"24","eui-70b3d57ed0044a49","2021-09-23T21:53:20.279315854Z","3.954","230921","1.1",47.7677955,8.9969949,"6","215317.75"
"25","eui-70b3d57ed0044a36","2021-09-23T21:49:04.910702750Z","4.042","230921","1.5",47.7681083,8.9963779,"5","214902.06"
"26","eui-70b3d57ed0044a38","2021-09-23T21:44:33.834054277Z","3.91","230921","2.6",47.7681884,8.9962329,"5","214431.09"
"27","eui-70b3d57ed004476e","2021-09-23T21:33:14.230647124Z","4.1544","230921","1.1",47.7650451,8.9950752,"6","213311.43"
"28","eui-70b3d57ed0044770","2021-09-23T21:31:34.012066980Z","3.9784","230921","1",47.7682228,8.9962596,"6","213132"
"29","eui-70b3d57ed0044a41","2021-09-23T21:20:22.510199543Z","4.0518","230921","1.4",47.7681427,8.9962568,"5","212019.8"
"30","eui-70b3d57ed0044a32","2021-09-23T21:18:52.510764180Z","4.0224","230921","1.8",47.7681312,8.9962749,"5","211850.09"
"31","eui-70b3d57ed0044a31","2021-09-23T21:16:33.847698353Z","3.9442","230921","1.4",47.7681579,8.996232,"6","211631.84"
"32","eui-70b3d57ed0044a55","2021-09-23T21:11:28.133471992Z","4.1397","230921","1.1",47.7680702,8.9963417,"5","211125.72"
"33","eui-70b3d57ed004476d","2021-09-23T21:00:18.556721696Z","4.086","230921","1.6",47.7647285,8.9955787,"6","210016.7"
"34","eui-70b3d57ed0044a56","2021-09-23T20:54:36.145836789Z","4.0566","230921","1.3",47.7681465,8.996355,"6","205434"
"35","eui-70b3d57ed0044a30","2021-09-23T20:47:35.311059147Z","3.9931","230921","1.1",47.7681083,8.9963312,"8","204733"
"36","eui-70b3d57ed0044a4d","2021-09-23T20:41:05.178580988Z","3.8954","230921","1.3",47.7681922,8.9962129,"6","204102.52"
"37","eui-70b3d57ed0044a53","2021-09-23T20:15:41.408491319Z","4.0664","230921","1.5",47.7681121,8.9963016,"5","201538.94"
"38","eui-70b3d57ed0044a46","2021-09-23T20:08:30.016866685Z","4.0566","230921","0.9",47.7680664,8.9962587,"8","200828"
"39","eui-70b3d57ed0044a3a","2021-09-23T20:06:03.437295775Z","3.9589","230921","1",47.7681274,8.996335,"8","200601.19"
"40","eui-70b3d57ed0044a49","2021-09-23T19:53:09.396024750Z","3.9736","230921","1.8",47.7683563,8.9960451,"6","195306.7"
"41","eui-70b3d57ed0044a36","2021-09-23T19:48:22.672012737Z","4.0566","230921","1.4",47.7678489,8.9963483,"5","194820.04"
"42","eui-70b3d57ed004476e","2021-09-23T19:33:03.223806662Z","4.1593","230921","1.1",47.7650451,8.9950752,"6","193300.57"
"43","eui-70b3d57ed0044770","2021-09-23T19:31:07.144442795Z","4.0078","230921","1",47.7681083,8.9963245,"7","193105"
"44","eui-70b3d57ed0044a41","2021-09-23T19:20:12.155106911Z","4.0762","230921","1.4",47.7681427,8.9962568,"7","192009.67"
"45","eui-70b3d57ed0044a32","2021-09-23T19:18:20.769028795Z","4.0469","230921","1.8",47.7681312,8.9962749,"6","191818.3"
"46","eui-70b3d57ed0044a31","2021-09-23T19:16:08.072539560Z","4.0078","230921","1.1",47.7680931,8.9963169,"8","191605.71"
"47","eui-70b3d57ed0044a55","2021-09-23T19:11:22.558624383Z","4.1104","230921","1.1",47.7680702,8.9963417,"8","191120"
"48","eui-70b3d57ed004476d","2021-09-23T19:00:07.595480893Z","4.0811","230921","1.6",47.7647285,8.9955787,"6","190005"
"49","eui-70b3d57ed0044a56","2021-09-23T18:53:54.138708782Z","4.1153","230921","1.6",47.768013,8.9962816,"6","185351.35"
"50","eui-70b3d57ed0044a30","2021-09-23T18:46:58.796339564Z","4.0224","230921","1.2",47.7680854,8.9963502,"6","184656.8"
