"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed0044a4b","2022-05-24T18:10:34.064680104Z","3.7292","240522","0.8",47.7680587,8.9964151,"9","181031.88"
"2","eui-70b3d57ed0044a43","2022-05-24T17:56:00.352990377Z","4.0469","240522","1.6",47.7065467,8.9341201,"8","175558"
"3","eui-70b3d57ed0044a4a","2022-05-24T17:50:32.744534562Z","3.9491","240522","0.9",47.7680702,8.9963912,"8","175030.15"
"4","eui-70b3d57ed0044a49","2022-05-24T17:30:17.744352517Z","3.998","240522","1.1",47.76865,8.9990282,"5","173015.18"
"5","eui-70b3d57ed0044a43","2022-05-24T15:55:18.154151083Z","4.0664","240522","1",47.7069931,8.9345283,"6","155515.77"
"6","eui-70b3d57ed0044a4a","2022-05-24T15:49:56.139060867Z","4.0224","240522","1",47.7681808,8.996252,"5","154954.36"
"7","eui-70b3d57ed0044a49","2022-05-24T15:30:01.991458574Z","3.9931","240522","1.1",47.76865,8.9990282,"5","153000.08"
"8","eui-70b3d57ed0044a4b","2022-05-24T14:10:02.980614056Z","3.7536","240522","1.1",47.7680206,8.9965248,"7","141000.78"
"9","eui-70b3d57ed0044a43","2022-05-24T13:55:07.363115611Z","4.0615","240522","0.9",47.7064285,8.9341669,"9","135505"
"10","eui-70b3d57ed0044a49","2022-05-24T13:29:41.039230188Z","4.0029","240522","1.1",47.76865,8.9990282,"5","132939.1"
"11","eui-70b3d57ed0044a43","2022-05-24T11:54:25.378595808Z","4.0566","240522","1.2",47.7062301,8.9633703,"5","115423"
"12","eui-70b3d57ed0044a49","2022-05-24T11:29:19.888248145Z","3.9833","240522","1.1",47.76865,8.9990282,"6","112918"
"13","eui-70b3d57ed0044a43","2022-05-24T09:53:43.769098643Z","4.0322","240522","1",47.7061729,8.963665,"5","95341.77"
"14","eui-70b3d57ed0044a49","2022-05-24T09:28:38.329408784Z","3.9833","240522","1.1",47.76865,8.9990282,"7","92836"
"15","eui-70b3d57ed0044a43","2022-05-24T07:53:17.371930221Z","4.0664","240522","1",47.7061729,8.963665,"6","75314.56"
"16","eui-70b3d57ed0044a49","2022-05-24T07:28:12.570055167Z","3.9833","240522","1.1",47.76865,8.9990282,"6","72810.2"
"17","eui-70b3d57ed0044a43","2022-05-24T05:53:01.383192736Z","4.0224","240522","1.1",47.7061958,8.9633283,"7","55259"
"18","eui-70b3d57ed0044a49","2022-05-24T05:27:41.611992717Z","4.0029","240522","1.1",47.76865,8.9990282,"6","52739.17"
"19","eui-70b3d57ed0044a43","2022-05-24T03:52:19.916172365Z","4.0322","240522","1.6",47.7066001,8.963293,"5","35217.8"
"20","eui-70b3d57ed0044a4e","2022-05-24T03:35:39.112812709Z","3.6608","240522","1.7",47.7479553,9.0637884,"5","33537"
"21","eui-70b3d57ed0044a35","2022-05-24T03:30:31.071537742Z","3.6656","240522","1",47.7682304,8.9964599,"6","33029.09"
"22","eui-70b3d57ed0044a49","2022-05-24T03:27:36.662909363Z","4.0029","240522","1.1",47.76865,8.9990282,"6","32734.18"
"23","eui-70b3d57ed0044a43","2022-05-24T01:52:14.517188792Z","4.0224","240522","1.6",47.7066001,8.963293,"5","15212"
"24","eui-70b3d57ed0044a49","2022-05-24T01:27:31.719565591Z","3.9833","240522","1.1",47.76865,8.9990282,"5","12730"
"25","eui-70b3d57ed0044a43","2022-05-23T23:51:53.101489274Z","4.0175","230522","1",47.7061462,8.9632663,"5","235151"
"26","eui-70b3d57ed0044a4e","2022-05-23T23:35:02.979557079Z","3.6852","230522","1.7",47.7485771,9.065917,"6","233500.3"
"27","eui-70b3d57ed0044a35","2022-05-23T23:30:04.476203350Z","3.6999","230522","1",47.7682304,8.9964599,"8","233001.09"
"28","eui-70b3d57ed0044a49","2022-05-23T23:27:00.170426487Z","3.9833","230522","1.3",47.768444,8.9995937,"6","232658"
"29","eui-70b3d57ed0044a43","2022-05-23T21:51:16.905044137Z","4.0566","230522","1",47.7069282,8.9622383,"7","215114.69"
"30","eui-70b3d57ed0044a43","2022-05-23T19:51:11.896695638Z","4.0713","230522","1",47.7069282,8.9622383,"7","195109.44"
"31","eui-70b3d57ed0044a35","2022-05-23T19:29:27.509252193Z","3.7292","230522","1.3",47.7680625,8.9964332,"7","192924.3"
"32","eui-70b3d57ed0044a49","2022-05-23T19:26:07.085643212Z","4.0078","230522","1.1",47.7683982,8.9996204,"6","192605"
