"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed0044a4a","2022-08-29T19:43:32.622558626Z","3.9736","290822","1.2",47.7681465,8.9964771,"5","194330.63"
"2","eui-70b3d57ed0044a4b","2022-08-29T19:40:29.437442717Z","3.9687","290822","1.1",47.768074,8.9964733,"7","194027"
"3","eui-70b3d57ed0044a4e","2022-08-29T19:06:37.116632886Z","3.9345","290822","1.3",47.7680702,8.9964399,"6","190635"
"4","eui-70b3d57ed0044a4a","2022-08-29T17:43:12.043516829Z","4.042","290822","1.4",47.7680549,8.9965248,"5","174309.68"
"5","eui-70b3d57ed0044a4b","2022-08-29T17:39:52.497027370Z","4.0078","290822","0.9",47.7681198,8.9964933,"5","173949.92"
"6","eui-70b3d57ed0044a4e","2022-08-29T17:06:11.367905765Z","3.9833","290822","1.2",47.7680015,8.9964532,"5","170609.05"
"7","eui-70b3d57ed0044a4a","2022-08-29T15:43:07.064348246Z","4.0713","290822","1.4",47.7680549,8.9965248,"5","154304.71"
"8","eui-70b3d57ed0044a4b","2022-08-29T15:39:42.369866506Z","4.0664","290822","0.9",47.7681198,8.9964933,"6","153940.07"
"9","eui-70b3d57ed0044a4e","2022-08-29T15:06:06.438984Z","4.0127","290822","1.2",47.7680015,8.9964532,"5","150604"
"10","eui-70b3d57ed0044a4a","2022-08-29T13:43:01.475427525Z","4.0469","290822","0.9",47.7681007,8.9964399,"9","134259"
"11","eui-70b3d57ed0044a4b","2022-08-29T13:39:37.230956972Z","4.0566","290822","0.9",47.7681198,8.9964933,"9","133935"
"12","eui-70b3d57ed0044a4e","2022-08-29T13:06:00.900722951Z","3.9882","290822","1.2",47.7680015,8.9964532,"7","130559"
"13","eui-70b3d57ed0044a4a","2022-08-29T11:42:19.235251706Z","4.0664","290822","1.1",47.7681007,8.996478,"5","114216.58"
"14","eui-70b3d57ed0044a4b","2022-08-29T11:39:11.458718539Z","4.0273","290822","1",47.7681236,8.9964962,"6","113909.17"
"15","eui-70b3d57ed0044a4e","2022-08-29T11:05:18.720691646Z","4.0127","290822","1.1",47.7680664,8.9965066,"5","110516.35"
"16","eui-70b3d57ed0044a4a","2022-08-29T09:42:09.002107600Z","4.0713","290822","1.1",47.7681007,8.996478,"7","94206.67"
"17","eui-70b3d57ed0044a4b","2022-08-29T09:39:06.489702759Z","4.0224","290822","1",47.7681236,8.9964962,"8","93904"
"18","eui-70b3d57ed0044a4e","2022-08-29T09:05:08.554862015Z","4.0029","290822","1.1",47.7680664,8.9965066,"6","90506.2"
"19","eui-70b3d57ed0044a4a","2022-08-29T07:42:04.002784405Z","4.0175","290822","1.1",47.7681007,8.996478,"6","74201.15"
"20","eui-70b3d57ed0044a4e","2022-08-29T07:05:03.616973832Z","3.9736","290822","1.1",47.7680664,8.9965066,"7","70501.24"
"21","eui-70b3d57ed0044a4b","2022-08-29T05:38:35.606405505Z","3.9002","290822","1.2",47.7683181,8.9968366,"7","53833"
"22","eui-70b3d57ed0044a35","2022-08-29T03:55:07.541233185Z","3.5972","290822","1.1",47.7680549,8.9964132,"7","35505"
"23","eui-70b3d57ed0044a4a","2022-08-29T03:41:32.833517433Z","3.8807","290822","0.9",47.7680854,8.9966115,"8","34130.65"
"24","eui-70b3d57ed0044a4e","2022-08-29T03:04:32.706632956Z","3.8905","290822","1",47.7680816,8.9965219,"8","30430.33"
"25","eui-70b3d57ed0044a4b","2022-08-29T01:38:04.687021883Z","3.9002","290822","1",47.7680282,8.9965314,"9","13803"
"26","eui-70b3d57ed0044a4a","2022-08-28T23:41:06.848982100Z","3.9296","280822","0.8",47.7680549,8.9964513,"9","234105"
"27","eui-70b3d57ed0044a4e","2022-08-28T23:04:01.186804539Z","3.9002","280822","1.2",47.7680969,8.9963436,"5","230359.41"
"28","eui-70b3d57ed0044a4a","2022-08-28T21:40:41.067846292Z","3.9784","280822","1.6",47.7676429,8.9961786,"5","214038.73"
"29","eui-70b3d57ed0044a4b","2022-08-28T21:37:33.796162449Z","3.9345","280822","1",47.768032,8.9965019,"8","213731.6"
