"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed0044a35","2022-06-21T20:35:06.145737903Z","3.9393","210622","1.1",47.7681312,8.9964313,"8","203504"
"2","eui-70b3d57ed0044a4b","2022-06-21T19:44:08.428764075Z","3.9882","210622","1.2",47.7681808,8.9960479,"6","194406.08"
"3","eui-70b3d57ed0044a4a","2022-06-21T19:31:32.145100152Z","4.0078","210622","0.9",47.7681083,8.9964332,"8","193130.15"
"4","eui-70b3d57ed0044a49","2022-06-21T19:12:47.997130611Z","4.0518","210622","0.9",47.7652854,8.9969367,"5","191245.42"
"5","eui-70b3d57ed0044a4e","2022-06-21T19:01:28.612459453Z","4.1055","210622","1.2",47.7681198,8.9964771,"7","190126.03"
"6","eui-70b3d57ed0044a35","2022-06-21T18:34:24.181323560Z","3.9882","210622","1.3",47.7678337,8.9965019,"6","183422.31"
"7","eui-70b3d57ed0044a4b","2022-06-21T17:44:02.726958226Z","4.0078","210622","1.2",47.7680969,8.9963979,"7","174400.33"
"8","eui-70b3d57ed0044a4a","2022-06-21T17:31:11.587713772Z","4.0713","210622","1.4",47.7679481,8.99619,"5","173109.14"
"9","eui-70b3d57ed0044a49","2022-06-21T17:12:37.250584159Z","4.0469","210622","0.9",47.7652854,8.9969367,"8","171235"
"10","eui-70b3d57ed0044a4e","2022-06-21T17:00:52.485486830Z","4.1495","210622","1.2",47.7680282,8.9962921,"6","170050.12"
"11","eui-70b3d57ed0044a35","2022-06-21T16:33:42.780757886Z","4.0518","210622","1.1",47.768074,8.9964885,"6","163340.5"
"12","eui-70b3d57ed0044a4b","2022-06-21T15:43:26.000006157Z","4.0371","210622","1.6",47.7684288,8.9960136,"6","154324.2"
"13","eui-70b3d57ed0044a4a","2022-06-21T15:31:05.791553702Z","4.0566","210622","0.8",47.7680549,8.9964218,"9","153104"
"14","eui-70b3d57ed0044a49","2022-06-21T15:11:55.872392472Z","4.0762","210622","8.4",47.7684631,8.9995098,"8","151153.47"
"15","eui-70b3d57ed0044a4e","2022-06-21T15:00:47.553288110Z","4.1544","210622","1.2",47.7680282,8.9962921,"5","150045.23"
"16","eui-70b3d57ed0044a35","2022-06-21T14:33:37.142406096Z","4.0273","210622","1.1",47.768074,8.9964885,"8","143335"
"17","eui-70b3d57ed0044a4b","2022-06-21T13:43:10.635385181Z","4.042","210622","1.3",47.7682075,8.9963169,"6","134308.26"
"18","eui-70b3d57ed0044a4a","2022-06-21T13:30:29.564943871Z","4.0762","210622","1.1",47.7680625,8.9965085,"6","133027.22"
"19","eui-70b3d57ed0044a49","2022-06-21T13:11:50.301175251Z","4.042","210622","8.4",47.7684631,8.9995098,"6","131147.52"
