"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed0044a4b","2022-07-11T18:52:07.010156237Z","3.9931","110722","0.9",47.7681083,8.9964418,"9","185205"
"2","eui-70b3d57ed0044a4a","2022-07-11T18:45:50.810142839Z","3.9882","110722","1",47.7680587,8.9964485,"8","184548.22"
"3","eui-70b3d57ed0044a4e","2022-07-11T18:14:48.572612744Z","4.1104","110722","1.5",47.7678108,8.9967699,"6","181446.18"
"4","eui-70b3d57ed0044a35","2022-07-11T17:58:06.289837083Z","3.866","110722","0.9",47.7681884,8.9966764,"8","175804"
"5","eui-70b3d57ed0044770","2022-07-11T16:59:14.728406503Z","3.7096","110722","1.2",47.7721748,9.0445346,"6","165912.95"
"6","eui-70b3d57ed0044a4b","2022-07-11T16:51:30.089025949Z","4.0469","110722","1.8",47.7680778,8.9965066,"5","165127.53"
"7","eui-70b3d57ed0044a4a","2022-07-11T16:45:14.639962733Z","4.0664","110722","1.4",47.7679672,8.9963951,"5","164512.28"
"8","eui-70b3d57ed0044a4e","2022-07-11T16:14:43.065508343Z","4.13","110722","1.5",47.7678108,8.9967699,"5","161441"
"9","eui-70b3d57ed0044a4b","2022-07-11T14:51:19.360749590Z","4.0615","110722","1.8",47.7680778,8.9965066,"5","145117"
"10","eui-70b3d57ed0044a4a","2022-07-11T14:45:09.650882815Z","4.0811","110722","1.4",47.7679672,8.9963951,"5","144507.34"
"11","eui-70b3d57ed0044a4e","2022-07-11T14:14:27.326645859Z","4.1446","110722","2",47.7681808,8.9966545,"6","141425"
"12","eui-70b3d57ed0044a35","2022-07-11T13:57:35.324351687Z","3.91","110722","0.8",47.7681274,8.9964637,"9","135733"
"13","eui-70b3d57ed0044770","2022-07-11T12:59:03.720304192Z","3.6999","110722","1.2",47.7721748,9.0445346,"7","125900.94"
"14","eui-70b3d57ed0044a4b","2022-07-11T12:51:03.803059283Z","4.0322","110722","1.1",47.7681121,8.9965047,"7","125101.82"
"15","eui-70b3d57ed0044a4a","2022-07-11T12:45:04.630182295Z","4.0811","110722","1.4",47.7679672,8.9963951,"6","124502.51"
"16","eui-70b3d57ed0044a4e","2022-07-11T12:14:06.191359663Z","4.1397","110722","1.4",47.7681007,8.9966602,"5","121403.3"
"17","eui-70b3d57ed0044a4b","2022-07-11T10:50:38.031741475Z","4.0566","110722","1",47.7681083,8.9965133,"6","105035.77"
"18","eui-70b3d57ed0044a4a","2022-07-11T10:44:58.810997142Z","4.0518","110722","1.4",47.7679672,8.9963951,"6","104457"
"19","eui-70b3d57ed0044a4e","2022-07-11T10:13:50.022723439Z","4.1104","110722","0.8",47.7680549,8.9965219,"6","101348.08"
"20","eui-70b3d57ed0044a35","2022-07-11T09:57:03.458361059Z","3.8367","110722","1.7",47.7679939,8.996355,"5","95701.29"
"21","eui-70b3d57ed0044770","2022-07-11T08:58:26.689133699Z","3.6852","110722","1.1",47.77108,9.0432834,"7","85823.92"
"22","eui-70b3d57ed0044a4b","2022-07-11T08:50:32.882375160Z","4.0371","110722","1",47.7681083,8.9965133,"8","85030.89"
"23","eui-70b3d57ed0044a4a","2022-07-11T08:44:21.993164806Z","4.0664","110722","1.6",47.7681465,8.9966297,"5","84420.21"
"24","eui-70b3d57ed0044a4e","2022-07-11T08:13:13.258339625Z","4.1055","110722","0.8",47.7680549,8.9965219,"5","81311.49"
"25","eui-70b3d57ed0044a4b","2022-07-11T06:50:06.952671276Z","3.954","110722","1.2",47.7680473,8.9965314,"6","65005"
"26","eui-70b3d57ed0044a4a","2022-07-11T06:44:06.620735558Z","4.0371","110722","1.1",47.7681732,8.9965648,"7","64404"
"27","eui-70b3d57ed0044a4e","2022-07-11T06:12:57.933473619Z","4.086","110722","0.8",47.7680549,8.9965219,"6","61255.62"
"28","eui-70b3d57ed0044a35","2022-07-11T05:56:26.472354212Z","3.7047","110722","1.4",47.7680358,8.9964799,"7","55624.3"
"29","eui-70b3d57ed0044770","2022-07-11T04:56:57.711330872Z","3.6901","110722","1.1",47.77108,9.0432834,"8","45654.93"
"30","eui-70b3d57ed0044a4e","2022-07-11T04:12:52.169858311Z","3.9784","110722","0.8",47.7680549,8.9965219,"10","41249.59"
"31","eui-70b3d57ed0044a4b","2022-07-11T02:49:41.220575621Z","3.8954","110722","1.7",47.7685585,8.996375,"5","24938.77"
"32","eui-70b3d57ed0044a4a","2022-07-11T02:43:35.627098023Z","3.8709","110722","0.8",47.7681083,8.9965085,"9","24333"
"33","eui-70b3d57ed0044a4e","2022-07-11T02:12:15.971266410Z","4.0127","110722","1.2",47.7680969,8.9964132,"6","21213.59"
"34","eui-70b3d57ed0044a35","2022-07-11T01:55:50.078075537Z","3.7292","110722","1.5",47.7686424,8.9962062,"9","15547.81"
"35","eui-70b3d57ed0044770","2022-07-11T00:56:20.547692316Z","3.7047","110722","1.4",47.7726593,9.0435886,"6","5618.05"
"36","eui-70b3d57ed0044a4e","2022-07-11T00:12:10.990273302Z","4.0029","110722","1.2",47.7680969,8.9964132,"6","1208.69"
"37","eui-70b3d57ed0044a4b","2022-07-10T22:49:35.686689808Z","3.866","100722","0.8",47.7680969,8.9964466,"9","224934"
"38","eui-70b3d57ed0044a4a","2022-07-10T22:43:03.805435011Z","3.9296","100722","1.2",47.7679862,8.9964017,"7","224301.22"
"39","eui-70b3d57ed0044a4e","2022-07-10T22:12:06.017793247Z","4.0078","100722","1.2",47.7680969,8.9964132,"6","221204"
"40","eui-70b3d57ed0044a35","2022-07-10T21:55:23.496399672Z","3.7683","100722","1.5",47.7686424,8.9962062,"5","215521.08"
"41","eui-70b3d57ed0044770","2022-07-10T20:56:14.799815128Z","3.6999","100722","1.4",47.7726593,9.0435886,"6","205612.02"
"42","eui-70b3d57ed0044a4a","2022-07-10T20:42:27.609890720Z","3.998","100722","1",47.7680931,8.9964265,"9","204225.23"
"43","eui-70b3d57ed0044a4e","2022-07-10T20:11:34.261124742Z","4.042","100722","0.9",47.7682266,8.9963684,"9","201132.19"
