"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed0044a43","2022-04-09T20:35:12.502096393Z","3.9736","90422","1",47.6741485,8.9572696,"6","203510.24"
"2","eui-70b3d57ed0044a49","2022-04-09T20:29:20.487230108Z","3.998","90422","1",47.768505,9.0000619,"8","202918.09"
"3","eui-70b3d57ed0044770","2022-04-09T19:17:41.174903553Z","3.7976","90422","1.2",47.7733955,9.0459947,"6","191738.16"
"4","eui-70b3d57ed0044a43","2022-04-09T18:35:07.221996173Z","3.954","90422","1.2",47.6741065,8.957447,"7","183505"
"5","eui-70b3d57ed0044a49","2022-04-09T18:29:14.745135653Z","3.9638","90422","7.4",47.7684135,8.99969,"7","182912.1"
"6","eui-70b3d57ed0044770","2022-04-09T17:17:24.717637568Z","3.7976","90422","1.2",47.7733955,9.0459947,"6","171722.14"
"7","eui-70b3d57ed0044a43","2022-04-09T16:34:40.918637257Z","3.9736","90422","1.3",47.6747436,8.956727,"5","163439.13"
"8","eui-70b3d57ed0044a49","2022-04-09T16:29:04.609562829Z","3.9833","90422","7.4",47.7684135,8.99969,"5","162902.22"
"9","eui-70b3d57ed0044a35","2022-04-09T15:50:36.352578553Z","3.5679","999","23.1",9.99e-05,9.99e-05,"231","9.99"
"10","eui-70b3d57ed0044770","2022-04-09T15:17:19.112084385Z","3.7927","90422","1.2",47.7733955,9.0459947,"7","151717"
"11","eui-70b3d57ed0044a43","2022-04-09T14:34:20.094616506Z","4.0664","90422","1.5",47.6751213,8.9571847,"5","143418"
"12","eui-70b3d57ed0044a49","2022-04-09T14:28:33.252275271Z","3.9931","90422","7.4",47.7684135,8.99969,"5","142831.27"
"13","eui-70b3d57ed0044770","2022-04-09T13:17:03.308574285Z","3.7878","90422","1.2",47.7733955,9.0459947,"6","131701.14"
"14","eui-70b3d57ed0044a43","2022-04-09T12:33:53.710626053Z","4.0078","90422","1.9",47.674263,8.9574632,"5","123352"
"15","eui-70b3d57ed0044a49","2022-04-09T12:28:12.093718811Z","3.9736","90422","7.4",47.7684135,8.99969,"5","122809.32"
"16","eui-70b3d57ed0044770","2022-04-09T11:16:41.713895256Z","3.7829","90422","1.2",47.7733955,9.0459947,"6","111639.11"
"17","eui-70b3d57ed0044a43","2022-04-09T10:33:37.693761165Z","4.0518","90422","1.2",47.674118,8.9575185,"6","103336"
"18","eui-70b3d57ed0044a49","2022-04-09T10:27:56.353131651Z","3.954","90422","7.4",47.7684135,8.99969,"5","102754.36"
"19","eui-70b3d57ed0044a36","2022-04-09T07:21:25.234571411Z","3.6217","90422","1.2",47.7674331,8.988388,"6","72123"
"20","eui-70b3d57ed0044770","2022-04-09T07:16:35.691226370Z","3.7341","90422","1.2",47.7733955,9.0459947,"6","71633.13"
"21","eui-70b3d57ed0044a43","2022-04-09T06:32:55.556182343Z","3.9002","90422","0.9",47.674057,8.9574546,"9","63253"
"22","eui-70b3d57ed0044a49","2022-04-09T06:27:09.224744220Z","3.9247","90422","0.9",47.7684135,8.99969,"6","62706.44"
"23","eui-70b3d57ed0044770","2022-04-09T03:16:30.250845524Z","3.739","90422","1.2",47.7733955,9.0459947,"6","31628"
"24","eui-70b3d57ed0044a43","2022-04-09T02:32:13.131974707Z","3.9296","90422","1",47.6748428,8.9572982,"6","23210.52"
"25","eui-70b3d57ed0044a49","2022-04-09T02:26:53.294253053Z","3.9247","90422","0.9",47.7684135,8.99969,"5","22651.51"
"26","eui-70b3d57ed0044a43","2022-04-09T00:32:02.412547443Z","3.998","90422","1.8",47.673706,8.9587535,"5","3159.42"
"27","eui-70b3d57ed0044a43","2022-04-08T22:31:40.979950917Z","4.0175","80422","1.2",47.6740303,8.9573936,"5","223138.2"
"28","eui-70b3d57ed0044a49","2022-04-08T22:26:37.161054622Z","3.9198","80422","0.9",47.7684135,8.99969,"8","222635"
