"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed0044a43","2022-05-27T20:14:20.221037170Z","4.0518","270522","2.1",47.707489,8.9348678,"6","201418"
"2","eui-70b3d57ed0044a4a","2022-05-27T20:01:38.806789906Z","4.0078","270522","0.8",47.7681007,8.9964704,"7","200136.4"
"3","eui-70b3d57ed0044a49","2022-05-27T19:43:52.573918844Z","3.9736","270522","1.4",47.7682266,8.9999036,"6","194349.99"
"4","eui-70b3d57ed0044a4e","2022-05-27T19:39:37.387394753Z","3.8318","270522","1.6",47.7681541,8.9963951,"6","193935"
"5","eui-70b3d57ed0044a4b","2022-05-27T18:19:27.949124058Z","3.9491","270522","1.4",47.7680473,8.9963035,"7","181925.56"
"6","eui-70b3d57ed0044a43","2022-05-27T18:13:49.024325315Z","4.0566","270522","2",47.7077445,8.9347181,"5","181347"
"7","eui-70b3d57ed0044a4a","2022-05-27T18:01:33.818545919Z","4.0078","270522","0.8",47.7681007,8.9964704,"9","180131.43"
"8","eui-70b3d57ed0044a49","2022-05-27T17:43:16.036807982Z","3.9931","270522","2.6",47.7694702,8.9993247,"6","174314.05"
"9","eui-70b3d57ed0044a4b","2022-05-27T16:18:51.016477720Z","3.9931","270522","2.1",47.7685089,8.9978151,"5","161848.53"
"10","eui-70b3d57ed0044a43","2022-05-27T16:13:23.251632365Z","4.0713","270522","1.2",47.7067222,8.933958,"5","161321"
"11","eui-70b3d57ed0044a4a","2022-05-27T16:01:02.834378565Z","4.0615","270522","1",47.7680053,8.996355,"6","160100.45"
"12","eui-70b3d57ed0044a49","2022-05-27T15:42:55.490945673Z","4.0078","270522","2.6",47.7694702,8.9993247,"6","154253.06"
"13","eui-70b3d57ed0044a4e","2022-05-27T15:39:06.496696031Z","3.8563","270522","0.9",47.7680435,8.9965152,"9","153904"
"14","eui-70b3d57ed0044a4b","2022-05-27T14:18:40.866083159Z","4.0175","270522","1.8",47.7684516,8.9955034,"5","141838.55"
"15","eui-70b3d57ed0044a43","2022-05-27T14:12:51.670606258Z","4.0469","270522","1.3",47.7063865,8.9338712,"6","141249.06"
"16","eui-70b3d57ed0044a4a","2022-05-27T14:00:57.047667163Z","4.0469","270522","1",47.7679634,8.9962949,"8","140054.46"
"17","eui-70b3d57ed0044a49","2022-05-27T13:42:49.736943252Z","3.9882","270522","2.6",47.7694702,8.9993247,"5","134247.14"
"18","eui-70b3d57ed0044a4b","2022-05-27T12:18:35.716238246Z","4.0127","270522","1",47.7681083,8.9964714,"8","121834"
"19","eui-70b3d57ed0044a43","2022-05-27T12:12:09.467911024Z","4.0664","270522","1.7",47.7065124,8.9324378,"5","121206.9"
"20","eui-70b3d57ed0044a4a","2022-05-27T12:00:20.241036884Z","4.0664","270522","1",47.7681121,8.9966583,"8","120018"
"21","eui-70b3d57ed0044a49","2022-05-27T11:42:38.984886334Z","3.9833","270522","2.6",47.7694702,8.9993247,"5","114237"
"22","eui-70b3d57ed0044a4e","2022-05-27T11:38:34.792413295Z","3.8514","270522","1.2",47.7681198,8.9965248,"7","113833"
"23","eui-70b3d57ed0044a4b","2022-05-27T10:18:09.955469463Z","4.0371","270522","1.3",47.7679862,8.996478,"6","101807.73"
"24","eui-70b3d57ed0044a43","2022-05-27T10:11:58.484048716Z","4.0713","270522","1.1",47.7064819,8.9341182,"6","101155.09"
"25","eui-70b3d57ed0044a4a","2022-05-27T10:00:04.625394492Z","4.042","270522","1.2",47.7680702,8.9964332,"6","100001.42"
"26","eui-70b3d57ed0044a49","2022-05-27T09:42:23.257403066Z","3.9736","270522","5.4",47.7686767,9.0002832,"5","94221"
"27","eui-70b3d57ed0044a4b","2022-05-27T08:18:05.012938169Z","3.9931","270522","0.9",47.7681007,8.9965066,"9","81803"
"28","eui-70b3d57ed0044a43","2022-05-27T08:11:21.680865365Z","4.0762","270522","1.9",47.7065429,8.9343118,"6","81120"
"29","eui-70b3d57ed0044a4a","2022-05-27T07:59:12.807695363Z","4.0664","270522","1.2",47.7681045,8.9964752,"7","75910.44"
"30","eui-70b3d57ed0044a49","2022-05-27T07:41:10.702467132Z","3.998","270522","0.9",47.7686767,9.0002832,"6","74108.27"
"31","eui-70b3d57ed0044a4e","2022-05-27T07:37:58.504285441Z","3.8074","270522","1.2",47.7681274,8.9964265,"5","73756.09"
