"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed0044a4e","2022-09-19T19:59:02.940037651Z","3.6999","190922","1.1",47.7680511,8.9965162,"7","195900.76"
"2","eui-70b3d57ed0044a4a","2022-09-19T18:54:06.842584896Z","3.8563","190922","0.8",47.7680397,8.9964828,"9","185405"
"3","eui-70b3d57ed0044a4b","2022-09-19T18:45:03.540619470Z","3.8416","190922","0.9",47.7680625,8.9964799,"9","184501.35"
"4","eui-70b3d57ed0044a4a","2022-09-19T16:53:30.622467912Z","3.9687","190922","1.7",47.7680397,8.9964704,"5","165328.22"
"5","eui-70b3d57ed0044a4e","2022-09-19T15:58:37.171569272Z","3.7829","190922","1",47.7681083,8.9964914,"9","155835"
"6","eui-70b3d57ed0044a35","2022-09-19T15:09:05.416289358Z","3.6119","190922","1.4",47.7681236,8.9963912,"7","150903"
"7","eui-70b3d57ed0044a4a","2022-09-19T14:53:25.040927910Z","4.0078","190922","1",47.7681159,8.9964246,"9","145323"
"8","eui-70b3d57ed0044a4b","2022-09-19T14:44:37.013004943Z","3.9051","190922","1.2",47.7680969,8.9964799,"7","144435"
"9","eui-70b3d57ed0044a4a","2022-09-19T12:52:43.648240124Z","4.0811","190922","1",47.7680435,8.9964504,"5","125241.34"
"10","eui-70b3d57ed0044a4e","2022-09-19T11:58:06.265266737Z","3.8025","190922","1.1",47.7681159,8.9964132,"8","115804"
"11","eui-70b3d57ed0044a4a","2022-09-19T10:52:38.650611242Z","4.0664","190922","1",47.7680435,8.9964504,"6","105236.28"
"12","eui-70b3d57ed0044a4b","2022-09-19T10:44:00.716365915Z","3.9345","190922","2.1",47.7678527,8.9961881,"5","104359"
"13","eui-70b3d57ed0044a4a","2022-09-19T08:52:33.667999005Z","4.0469","190922","1",47.7680435,8.9964504,"8","85231.27"
"14","eui-70b3d57ed0044a4e","2022-09-19T07:57:35.380319188Z","3.8123","190922","1",47.7681159,8.9965,"8","75733"
"15","eui-70b3d57ed0044a4b","2022-09-19T06:43:35.032706666Z","3.8123","190922","0.9",47.7681083,8.9964752,"9","64333"
"16","eui-70b3d57ed0044a4a","2022-09-19T04:52:02.441115586Z","3.7976","190922","1.1",47.7680892,8.99652,"7","45200.25"
"17","eui-70b3d57ed0044a4e","2022-09-19T03:57:04.386719412Z","3.7096","190922","1.2",47.7681274,8.996602,"7","35701.09"
"18","eui-70b3d57ed0044a4b","2022-09-19T02:43:04.021606001Z","3.8074","190922","0.9",47.7680892,8.9965286,"8","24301.2"
"19","eui-70b3d57ed0044a4a","2022-09-19T00:51:35.788200341Z","3.8611","190922","0.7",47.7680778,8.9963598,"11","5134"
"20","eui-70b3d57ed0044a4b","2022-09-18T22:42:32.856978462Z","3.8025","180922","0.9",47.7680931,8.9965114,"9","224230.66"
"21","eui-70b3d57ed0044a35","2022-09-18T21:56:17.264781322Z","3.4164","999","23.1",9.99e-05,9.99e-05,"231","9.99"
