"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed0044a35","2022-07-29T18:59:43.738056567Z","3.8954","290722","2.4",47.7680778,8.9964132,"7","185941.17"
"2","eui-70b3d57ed0044a4b","2022-07-29T17:56:04.267932602Z","3.9442","290722","1.2",47.7680702,8.9963197,"7","175602.06"
"3","eui-70b3d57ed0044a4a","2022-07-29T17:53:12.943882914Z","4.0029","290722","1.3",47.768135,8.9963598,"5","175311"
"4","eui-70b3d57ed0044a4e","2022-07-29T17:17:04.615364238Z","4.042","290722","0.9",47.7681121,8.9964733,"8","171701.24"
"5","eui-70b3d57ed0044a4b","2022-07-29T15:55:38.522381067Z","3.998","290722","0.9",47.7680587,8.9964904,"8","155536.15"
"6","eui-70b3d57ed0044a4a","2022-07-29T15:52:56.787308082Z","3.998","290722","0.9",47.768135,8.9965219,"8","155255.09"
"7","eui-70b3d57ed0044a4e","2022-07-29T15:16:32.885346067Z","4.0664","290722","1",47.7681121,8.9964752,"6","151630.23"
"8","eui-70b3d57ed0044a35","2022-07-29T14:59:28.230036993Z","3.9149","290722","2.4",47.7680778,8.9964132,"5","145925.29"
"9","eui-70b3d57ed0044a4b","2022-07-29T13:55:33.408933911Z","3.9833","290722","0.9",47.7680587,8.9964904,"9","135531.72"
"10","eui-70b3d57ed0044a4a","2022-07-29T13:52:19.819452159Z","4.0469","290722","0.9",47.7680892,8.9964799,"6","135206.64"
"11","eui-70b3d57ed0044a4e","2022-07-29T13:16:21.970159140Z","4.0909","290722","1",47.7681121,8.9964752,"5","131619.4"
"12","eui-70b3d57ed0044a4a","2022-07-29T11:52:09.641254355Z","4.0909","290722","0.9",47.7680892,8.9964799,"7","115207.29"
"13","eui-70b3d57ed0044a4e","2022-07-29T11:16:11.842035409Z","4.1055","290722","1",47.7681121,8.9964752,"6","111609.47"
"14","eui-70b3d57ed0044a35","2022-07-29T10:58:36.466018622Z","3.9296","290722","1",47.7680206,8.9964618,"8","105834"
"15","eui-70b3d57ed0044a4b","2022-07-29T09:55:06.980504788Z","3.9393","290722","0.9",47.7682151,8.9964447,"9","95505"
"16","eui-70b3d57ed0044a4a","2022-07-29T09:52:04.672229095Z","3.998","290722","0.9",47.7680892,8.9964799,"9","95203"
"17","eui-70b3d57ed0044a4e","2022-07-29T09:16:06.726773727Z","4.0615","290722","1",47.7681121,8.9964752,"8","91605"
"18","eui-70b3d57ed0044a4a","2022-07-29T07:51:33.710637935Z","4.0615","290722","1",47.7680397,8.9964752,"5","75131.28"
"19","eui-70b3d57ed0044a4e","2022-07-29T07:15:40.402031414Z","4.0518","290722","1.2",47.7680587,8.9964685,"5","71538.63"
"20","eui-70b3d57ed0044a35","2022-07-29T06:58:05.540642755Z","3.9198","290722","1.2",47.7680587,8.9965581,"7","65803"
"21","eui-70b3d57ed0044a4b","2022-07-29T05:54:30.146652137Z","3.9247","290722","1.4",47.7683105,8.9965162,"5","55428"
"22","eui-70b3d57ed0044a4a","2022-07-29T05:51:27.953195618Z","3.9638","290722","1",47.7680397,8.9964752,"7","55125.36"
"23","eui-70b3d57ed0044a4e","2022-07-29T05:15:24.684909612Z","4.0371","290722","1.2",47.7680587,8.9964685,"5","51523"
"24","eui-70b3d57ed0044a4e","2022-07-29T03:15:03.952484528Z","4.0175","290722","0.9",47.7681503,8.9964351,"9","31501.77"
"25","eui-70b3d57ed0044a35","2022-07-29T02:57:33.825539286Z","3.8709","290722","1.1",47.7680168,8.9965133,"8","25732"
"26","eui-70b3d57ed0044a4b","2022-07-29T01:53:53.265886754Z","3.9345","290722","0.9",47.7680931,8.9964637,"9","15350.88"
"27","eui-70b3d57ed0044a4a","2022-07-29T01:50:51.209741112Z","3.9198","290722","1.9",47.7701339,9.0073928,"6","15049.43"
"28","eui-70b3d57ed0044a4e","2022-07-29T01:14:38.190659332Z","4.0615","290722","0.8",47.7680702,8.9964218,"5","11435.81"
"29","eui-70b3d57ed0044a4b","2022-07-28T23:53:16.334266910Z","3.9882","280722","1.1",47.7680969,8.9964418,"6","235314.12"
"30","eui-70b3d57ed0044a4a","2022-07-28T23:50:35.038094668Z","3.9638","280722","1.5",47.7685127,8.9967098,"5","235032.39"
"31","eui-70b3d57ed0044a4e","2022-07-28T23:14:33.068327150Z","4.042","280722","0.8",47.7680702,8.9964218,"9","231430.89"
"32","eui-70b3d57ed0044a35","2022-07-28T22:56:56.907328128Z","3.9002","280722","1.4",47.7680702,8.9964981,"5","225655.08"
"33","eui-70b3d57ed0044a4b","2022-07-28T21:53:06.016978072Z","3.9784","280722","0.9",47.7680473,8.9964714,"9","215304"
"34","eui-70b3d57ed0044a4a","2022-07-28T21:50:24.291136708Z","3.954","280722","1.1",47.7680931,8.9965066,"7","215022"
"35","eui-70b3d57ed0044a4e","2022-07-28T21:14:07.137025041Z","4.0615","280722","1.9",47.7681884,8.9963951,"6","211405"
"36","eui-70b3d57ed0044a4b","2022-07-28T19:52:40.284564943Z","4.0127","280722","1.9",47.7681503,8.9964084,"6","195238.11"
"37","eui-70b3d57ed0044a4a","2022-07-28T19:49:42.730480080Z","3.9931","280722","1.6",47.7680664,8.9963016,"5","194940.54"
"38","eui-70b3d57ed0044a4e","2022-07-28T19:13:40.625338084Z","4.086","280722","1",47.7681159,8.9964466,"6","191338.04"
