"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed0044a4a","2022-09-11T20:28:05.478215933Z","3.9198","110922","1.2",47.7680244,8.9964818,"7","202803"
"2","eui-70b3d57ed0044a4e","2022-09-11T19:43:04.055106096Z","3.7927","110922","1",47.7680435,8.9964933,"8","194301.59"
"3","eui-70b3d57ed0044a4a","2022-09-11T18:27:34.267903849Z","3.954","110922","1.4",47.768013,8.9965,"6","182732.08"
"4","eui-70b3d57ed0044a4b","2022-09-11T18:21:36.088171309Z","3.8954","110922","1.2",47.768032,8.9964962,"7","182134"
"5","eui-70b3d57ed0044a4a","2022-09-11T16:27:07.877033456Z","4.0224","110922","1.2",47.768135,8.9964265,"5","162706.09"
"6","eui-70b3d57ed0044a4b","2022-09-11T16:21:10.336836952Z","3.9736","110922","1",47.7681732,8.9963197,"9","162108.14"
"7","eui-70b3d57ed0044a4e","2022-09-11T15:42:32.930726958Z","3.866","110922","1",47.7680892,8.9965448,"9","154230.75"
"8","eui-70b3d57ed0044a4a","2022-09-11T14:26:51.894625153Z","4.0371","110922","1.2",47.768135,8.9964265,"5","142650.1"
"9","eui-70b3d57ed0044a4b","2022-09-11T14:21:05.203004685Z","4.0029","110922","0.9",47.7680969,8.9964065,"8","142103"
"10","eui-70b3d57ed0044a4a","2022-09-11T12:26:36.303146298Z","4.0224","110922","1.3",47.768074,8.9964351,"7","122634"
"11","eui-70b3d57ed0044a4b","2022-09-11T12:20:39.454463212Z","3.9931","110922","0.9",47.7681198,8.9964847,"5","122037.29"
"12","eui-70b3d57ed0044a4e","2022-09-11T11:42:07.255816753Z","3.866","110922","1.1",47.7680892,8.9964303,"8","114205"
"13","eui-70b3d57ed0044a4a","2022-09-11T10:26:10.497923958Z","4.0664","110922","1.3",47.7680549,8.9964532,"5","102608.28"
"14","eui-70b3d57ed0044a4b","2022-09-11T08:20:34.575019012Z","3.9051","110922","0.9",47.7681083,8.9964828,"9","82031.18"
"15","eui-70b3d57ed0044a4e","2022-09-11T07:41:35.768249320Z","3.8025","110922","1",47.7681121,8.9964647,"8","74134"
"16","eui-70b3d57ed0044a4a","2022-09-11T06:26:05.528698831Z","3.8709","110922","1.3",47.7680549,8.9964532,"7","62603"
"17","eui-70b3d57ed0044a4b","2022-09-11T04:20:03.463100057Z","3.8514","110922","1.3",47.7680282,8.9965019,"6","42001.47"
"18","eui-70b3d57ed0044a4e","2022-09-11T03:40:54.016997446Z","3.7829","110922","0.8",47.7680816,8.996478,"5","34052.03"
"19","eui-70b3d57ed0044a4a","2022-09-11T02:25:33.738268407Z","3.8905","110922","1",47.7680435,8.9964504,"7","22531.14"
"20","eui-70b3d57ed0044a4b","2022-09-11T00:19:36.931142347Z","3.8514","110922","0.9",47.7680854,8.9964771,"9","1935"
"21","eui-70b3d57ed0044a4e","2022-09-10T23:40:33.472064404Z","3.8025","100922","0.8",47.7680816,8.996478,"10","234031.08"
"22","eui-70b3d57ed0044a4a","2022-09-10T22:24:57.128679187Z","3.8905","100922","1.2",47.7680549,8.9964179,"5","222455.14"
"23","eui-70b3d57ed0044a35","2022-09-10T21:55:35.804649788Z","3.4408","999","23.1",9.99e-05,9.99e-05,"231","9.99"
