"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed0044770","2021-12-28T13:58:56.897087985Z","4.0762","281221","0.9",47.7681236,8.9964752,"6","135854.29"
"2","eui-70b3d57ed0044a53","2021-12-28T13:57:13.357839987Z","3.7927","281221","1.6",47.7648429,8.9961814,"5","135711.37"
"3","eui-70b3d57ed0044a43","2021-12-28T13:22:06.383351426Z","4.0273","281221","1",47.7680892,8.9964904,"8","132204"
"4","eui-70b3d57ed0044a49","2021-12-28T13:13:51.658667555Z","3.7438","281221","1.3",47.7633781,8.9968814,"5","131348.81"
"5","eui-70b3d57ed0044770","2021-12-28T11:58:51.035595210Z","4.0566","281221","0.9",47.7681236,8.9964752,"8","115848.24"
"6","eui-70b3d57ed0044a46","2021-12-28T11:55:10.730137265Z","3.8611","281221","1.5",47.7662582,8.9939298,"6","115509"
"7","eui-70b3d57ed0044a43","2021-12-28T11:21:35.282527362Z","4.0029","281221","1.2",47.768177,8.9965248,"6","112133"
"8","eui-70b3d57ed0044770","2021-12-28T09:58:13.761362253Z","4.0371","281221","1.3",47.7681236,8.9964179,"8","95811.18"
"9","eui-70b3d57ed0044a53","2021-12-28T09:56:52.548361428Z","3.7781","281221","1.4",47.7649574,8.995882,"5","95650"
"10","eui-70b3d57ed0044a49","2021-12-28T09:13:35.503944998Z","3.7487","281221","1.3",47.7633781,8.9968814,"5","91332.88"
"11","eui-70b3d57ed0044770","2021-12-28T07:58:07.705537825Z","4.0078","281221","1.3",47.7681236,8.9964179,"8","75805.1"
"12","eui-70b3d57ed0044a46","2021-12-28T07:54:07.528633356Z","3.8465","281221","1.2",47.7659492,8.9945564,"6","75405"
"13","eui-70b3d57ed0044a43","2021-12-28T07:21:03.899537167Z","3.9149","281221","1",47.7681541,8.9964933,"7","72102"
"14","eui-70b3d57ed0044770","2021-12-28T05:58:02.002186045Z","3.9589","281221","1.3",47.7681236,8.9964179,"6","55800"
"15","eui-70b3d57ed0044a53","2021-12-28T05:55:34.740677296Z","3.7732","281221","1.2",47.7648506,8.9962015,"5","55533"
"16","eui-70b3d57ed0044a49","2021-12-28T05:13:25.003990605Z","3.7292","281221","1.3",47.7633781,8.9968814,"5","51323"
"17","eui-70b3d57ed0044770","2021-12-28T03:57:19.495997026Z","4.0078","281221","0.9",47.768135,8.9964714,"7","35716.95"
"18","eui-70b3d57ed0044a46","2021-12-28T03:53:05.092138969Z","3.8269","281221","1.2",47.7659492,8.9945564,"5","35303"
"19","eui-70b3d57ed0044a43","2021-12-28T03:20:37.022036279Z","3.9002","281221","1.1",47.7681045,8.9964647,"7","32035"
"20","eui-70b3d57ed0044770","2021-12-28T01:57:13.631241465Z","3.998","281221","0.9",47.768135,8.9964714,"6","15711.82"
"21","eui-70b3d57ed0044a53","2021-12-28T01:55:03.777405243Z","3.7976","281221","1.2",47.7648506,8.9962015,"5","15501.34"
"22","eui-70b3d57ed0044a49","2021-12-28T01:13:04.855084850Z","3.7438","281221","1.3",47.7633781,8.9968814,"6","11301.08"
"23","eui-70b3d57ed0044770","2021-12-27T23:57:03.092541810Z","3.9833","271221","0.9",47.768135,8.9964714,"8","235701.21"
"24","eui-70b3d57ed0044a46","2021-12-27T23:52:07.061981519Z","3.8416","271221","2",47.766674,8.9933099,"6","235205"
"25","eui-70b3d57ed0044a4e","2021-12-27T23:21:25.391075126Z","3.4066","999","23.1",9.99e-05,9.99e-05,"231","9.99"
"26","eui-70b3d57ed0044a43","2021-12-27T23:19:59.754994354Z","3.9198","271221","1.1",47.7680549,8.9965095,"6","231958"
"27","eui-70b3d57ed0044770","2021-12-27T21:56:36.770877869Z","3.998","271221","1.9",47.7682495,8.9963245,"6","215635"
"28","eui-70b3d57ed0044a53","2021-12-27T21:54:32.131477126Z","3.7927","271221","1.2",47.7648048,8.9960603,"6","215430.34"
"29","eui-70b3d57ed0044a43","2021-12-27T21:19:22.820039089Z","3.9833","271221","1.7",47.7681694,8.9965286,"5","211920.23"
"30","eui-70b3d57ed0044a49","2021-12-27T21:12:33.604152960Z","3.7536","271221","1.1",47.7634048,8.9969196,"7","211231"
"31","eui-70b3d57ed0044a36","2021-12-27T20:50:58.545597960Z","3.6656","271221","1.7",47.768013,8.9956998,"5","205056"
"32","eui-70b3d57ed0044770","2021-12-27T19:56:15.693283710Z","4.0273","271221","1.2",47.7681427,8.9965181,"6","195613"
"33","eui-70b3d57ed0044a46","2021-12-27T19:51:04.602895671Z","3.8856","271221","1.4",47.7660255,8.9950485,"6","195101.21"
"34","eui-70b3d57ed0044a43","2021-12-27T19:19:06.524482718Z","3.998","271221","2",47.7686233,8.9961652,"6","191904.06"
