"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed0044a4e","2022-07-19T20:43:46.065078014Z","4.1104","190722","1",47.7680282,8.996458,"5","204343.73"
"2","eui-70b3d57ed0044a35","2022-07-19T20:25:49.772709306Z","3.998","190722","0.8",47.7681388,8.9963636,"9","202548"
"3","eui-70b3d57ed0044a4b","2022-07-19T19:19:11.186468218Z","4.042","190722","1",47.7679557,8.9965066,"5","191909"
"4","eui-70b3d57ed0044a4a","2022-07-19T19:16:21.952449172Z","4.0175","190722","1",47.768074,8.9964218,"9","191619.36"
"5","eui-70b3d57ed0044a4e","2022-07-19T18:43:40.353967345Z","4.1153","190722","1",47.7680282,8.996458,"5","184337.78"
"6","eui-70b3d57ed0044a35","2022-07-19T18:25:34.024734275Z","4.0127","190722","1.4",47.767971,8.9961833,"6","182532"
"7","eui-70b3d57ed0044a4b","2022-07-19T17:19:06.093864120Z","4.0469","190722","1",47.7679557,8.9965066,"7","171904"
"8","eui-70b3d57ed0044a4a","2022-07-19T17:15:45.790872207Z","4.0713","190722","1.5",47.7680053,8.9964733,"5","171543.37"
"9","eui-70b3d57ed0044a4e","2022-07-19T16:43:29.629182693Z","4.1446","190722","1",47.7680282,8.996458,"6","164327.86"
"10","eui-70b3d57ed0044a35","2022-07-19T16:24:47.431390997Z","4.0762","190722","1",47.768032,8.9963302,"6","162445.01"
"11","eui-70b3d57ed0044a4b","2022-07-19T15:18:40.320878008Z","4.0713","190722","1.8",47.7684249,8.9935054,"5","151838.02"
"12","eui-70b3d57ed0044a4a","2022-07-19T15:15:40.157482655Z","4.0713","190722","1.5",47.7680053,8.9964733,"5","151537.37"
"13","eui-70b3d57ed0044a4e","2022-07-19T14:43:14.261504174Z","4.1593","190722","1",47.7680282,8.996458,"6","144311.87"
"14","eui-70b3d57ed0044a35","2022-07-19T14:24:41.782001122Z","4.0518","190722","1",47.768032,8.9963302,"6","142440"
"15","eui-70b3d57ed0044a4b","2022-07-19T13:18:35.139464218Z","4.0518","190722","1.2",47.7680702,8.9965152,"8","131833"
"16","eui-70b3d57ed0044a4a","2022-07-19T13:15:23.920270210Z","4.0566","190722","1",47.7680854,8.9964551,"7","131522"
"17","eui-70b3d57ed0044a4e","2022-07-19T12:43:09.279063700Z","4.1495","190722","1",47.7680282,8.996458,"6","124306.92"
"18","eui-70b3d57ed0044a35","2022-07-19T12:24:25.896319026Z","4.0322","190722","1",47.768032,8.9963302,"8","122424"
"19","eui-70b3d57ed0044a4b","2022-07-19T11:18:09.330486394Z","4.0615","190722","1",47.768135,8.9965353,"6","111806.95"
"20","eui-70b3d57ed0044a4a","2022-07-19T11:14:47.615105969Z","4.086","190722","1.1",47.767929,8.9966936,"6","111445.31"
"21","eui-70b3d57ed0044a4e","2022-07-19T10:43:04.091377608Z","4.13","190722","1",47.7680282,8.996458,"8","104302"
"22","eui-70b3d57ed0044a35","2022-07-19T10:24:05.213341433Z","4.0029","190722","1.1",47.7680931,8.9964399,"8","102403"
"23","eui-70b3d57ed0044a4b","2022-07-19T09:18:04.349914615Z","4.0469","190722","1",47.768135,8.9965353,"8","91801.96"
"24","eui-70b3d57ed0044a4a","2022-07-19T09:14:42.580904837Z","4.0811","190722","1.1",47.767929,8.9966936,"7","91440.17"
"25","eui-70b3d57ed0044a4e","2022-07-19T08:42:38.311512903Z","4.1397","190722","0.8",47.7680244,8.996562,"7","84235.95"
"26","eui-70b3d57ed0044a4a","2022-07-19T07:14:36.766057081Z","4.042","190722","0.9",47.7680015,8.9964151,"8","71435"
"27","eui-70b3d57ed0044a4e","2022-07-19T06:42:33.202113401Z","4.0909","190722","0.8",47.7680244,8.996562,"9","64231"
"28","eui-70b3d57ed0044a35","2022-07-19T06:23:34.169758798Z","3.9247","190722","1.8",47.7680282,8.9964532,"5","62331.3"
"29","eui-70b3d57ed0044a4b","2022-07-19T05:17:33.480679286Z","3.9149","190722","0.8",47.7680854,8.9965353,"10","51731.29"
"30","eui-70b3d57ed0044a4e","2022-07-19T04:42:07.443378289Z","4.0518","190722","1.3",47.7681045,8.9965314,"7","44205.07"
"31","eui-70b3d57ed0044a4a","2022-07-19T03:13:59.831966584Z","3.9149","190722","1.1",47.7679977,8.9964952,"7","31358"
"32","eui-70b3d57ed0044a4e","2022-07-19T02:42:02.102171945Z","4.0127","190722","1.3",47.7681045,8.9965314,"7","24200.13"
"33","eui-70b3d57ed0044a35","2022-07-19T02:23:03.259092461Z","3.8807","190722","1.6",47.7681159,8.9965295,"6","22301.07"
"34","eui-70b3d57ed0044a4b","2022-07-19T01:17:02.420280473Z","3.9393","190722","0.7",47.7681808,8.9963865,"10","11700.42"
"35","eui-70b3d57ed0044a4e","2022-07-19T00:41:41.568124489Z","4.0615","190722","0.9",47.7680473,8.9965801,"9","4139.18"
"36","eui-70b3d57ed0044a4b","2022-07-18T23:16:36.684227632Z","4.0029","180722","2.2",47.7679405,8.996807,"5","231634.34"
"37","eui-70b3d57ed0044a4a","2022-07-18T23:13:23.098579099Z","3.9491","180722","1.2",47.7680702,8.9952201,"5","231321.31"
"38","eui-70b3d57ed0044a4e","2022-07-18T22:41:36.046996109Z","4.0469","180722","0.9",47.7679862,8.99652,"9","224134"
"39","eui-70b3d57ed0044a35","2022-07-18T22:22:32.155338261Z","3.9296","180722","1.1",47.7680435,8.996458,"8","222230.18"
"40","eui-70b3d57ed0044a4b","2022-07-18T21:16:31.176125969Z","3.9833","180722","1.3",47.7680625,8.996438,"6","211629"
"41","eui-70b3d57ed0044770","2022-07-18T21:13:32.219907765Z","3.5874","180722","1.1",47.772335,9.0452432,"7","211330.09"
"42","eui-70b3d57ed0044a4a","2022-07-18T21:13:06.953770665Z","3.9687","180722","1.4",47.7681121,8.9962968,"5","211305"
