"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed0044a4e","2022-08-25T18:53:27.256304602Z","3.998","250822","1.1",47.7680206,8.9963951,"7","185324.68"
"2","eui-70b3d57ed0044a4a","2022-08-25T17:30:02.467726177Z","4.0371","250822","1.3",47.7680015,8.9957437,"5","173000.45"
"3","eui-70b3d57ed0044a4b","2022-08-25T17:25:36.797960898Z","4.0127","250822","1.3",47.767086,8.9965648,"5","172534.81"
"4","eui-70b3d57ed0044a4e","2022-08-25T16:52:51.124339256Z","4.0518","250822","1",47.7680931,8.9965467,"8","165248.73"
"5","eui-70b3d57ed0044a4a","2022-08-25T15:29:41.659259042Z","4.0469","250822","1.3",47.7680015,8.9957466,"5","152938.47"
"6","eui-70b3d57ed0044a4b","2022-08-25T15:25:16.275332151Z","4.0664","250822","1.3",47.767086,8.9965648,"6","152513.81"
"7","eui-70b3d57ed0044a4e","2022-08-25T14:52:45.601030967Z","4.0615","250822","1",47.7680931,8.9965467,"6","145243.82"
"8","eui-70b3d57ed0044a4a","2022-08-25T13:29:15.840858641Z","4.0909","250822","1.7",47.7680206,8.9967145,"5","132913.45"
"9","eui-70b3d57ed0044a4b","2022-08-25T13:25:10.719543860Z","4.042","250822","1.5",47.7667999,8.9967298,"5","132509"
"10","eui-70b3d57ed0044a4e","2022-08-25T12:52:29.846640928Z","4.0566","250822","1",47.7680931,8.9965467,"6","125227.87"
"11","eui-70b3d57ed0044a4a","2022-08-25T11:29:10.813095348Z","4.0713","250822","1.7",47.7680206,8.9967145,"6","112908.46"
"12","eui-70b3d57ed0044a4b","2022-08-25T11:24:54.765415304Z","4.042","250822","1.3",47.7678833,8.996438,"6","112452.97"
"13","eui-70b3d57ed0044a4e","2022-08-25T10:52:09.282252919Z","4.0664","250822","1",47.7680931,8.9965467,"5","105206.9"
"14","eui-70b3d57ed0044a4a","2022-08-25T09:29:05.797821037Z","4.0518","250822","1.1",47.7680664,8.9963884,"8","92904"
"15","eui-70b3d57ed0044a4b","2022-08-25T09:24:39.389485615Z","4.0713","250822","1.3",47.7678833,8.996438,"6","92437.01"
"16","eui-70b3d57ed0044a4e","2022-08-25T08:52:04.320511699Z","4.0371","250822","1",47.7680931,8.9965467,"5","85201.87"
"17","eui-70b3d57ed0044a4b","2022-08-25T07:24:33.655303692Z","3.9833","250822","1.1",47.7680435,8.9964447,"7","72431.07"
"18","eui-70b3d57ed0044a4e","2022-08-25T06:51:58.600288323Z","3.9882","250822","1",47.7680931,8.9965467,"7","65156.02"
"19","eui-70b3d57ed0044a4a","2022-08-25T05:28:34.830342807Z","3.8758","250822","1.1",47.7681655,8.996562,"7","52833"
"20","eui-70b3d57ed0044a4b","2022-08-25T03:23:56.779662394Z","3.8856","250822","1.1",47.7680664,8.9964952,"7","32354.19"
"21","eui-70b3d57ed0044a4e","2022-08-25T02:51:22.293588900Z","3.9345","250822","1",47.7681503,8.996417,"5","25120.12"
"22","eui-70b3d57ed0044a4a","2022-08-25T01:28:03.672516754Z","3.9051","250822","1",47.7681312,8.9964199,"9","12801.48"
"23","eui-70b3d57ed0044a4e","2022-08-25T00:50:56.545335267Z","3.9736","250822","1",47.7681503,8.996417,"7","5054.16"
"24","eui-70b3d57ed0044a35","2022-08-24T23:52:07.211040765Z","3.6754","240822","0.9",47.7680816,8.9964504,"6","235205"
"25","eui-70b3d57ed0044a4a","2022-08-24T23:27:37.883726028Z","3.9638","240822","1.2",47.7680282,8.9965162,"6","232735.47"
"26","eui-70b3d57ed0044a4b","2022-08-24T23:23:20.092668327Z","3.9491","240822","2.2",47.7681579,8.9963665,"5","232318"
"27","eui-70b3d57ed0044a4e","2022-08-24T22:50:50.799916277Z","3.9589","240822","0.9",47.7680854,8.9965553,"8","225048.23"
"28","eui-70b3d57ed0044a4a","2022-08-24T21:27:32.723751822Z","3.9687","240822","1.2",47.7680282,8.9965162,"7","212730.54"
"29","eui-70b3d57ed0044a4b","2022-08-24T21:23:04.765188184Z","3.9638","240822","1.2",47.7680625,8.9964904,"7","212303"
"30","eui-70b3d57ed0044a4e","2022-08-24T20:50:14.273205693Z","3.9833","240822","1.1",47.7682762,8.9962329,"5","205012.3"
"31","eui-70b3d57ed0044a35","2022-08-24T19:51:36.336709675Z","3.7292","240822","1.2",47.7680511,8.996458,"7","195134"
"32","eui-70b3d57ed0044a4a","2022-08-24T19:27:06.970470360Z","3.9784","240822","1.3",47.7680854,8.9964904,"6","192705"
"33","eui-70b3d57ed0044a4b","2022-08-24T19:22:33.043908373Z","3.9931","240822","1.5",47.7680969,8.9963417,"6","192230.65"
