"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed0044a35","2022-06-22T20:38:04.746274300Z","3.8954","220622","1.6",47.7681694,8.9964084,"6","203803"
"2","eui-70b3d57ed0044a4b","2022-06-22T19:47:04.532285428Z","3.9442","220622","1.3",47.7680969,8.9963712,"5","194702.27"
"3","eui-70b3d57ed0044a4a","2022-06-22T19:35:36.971073139Z","3.9882","220622","0.8",47.7680587,8.9964179,"9","193535"
"4","eui-70b3d57ed0044a49","2022-06-22T19:18:11.615472939Z","4.0469","220622","0.8",47.7683753,8.9995965,"6","191808.83"
"5","eui-70b3d57ed0044a4e","2022-06-22T19:04:19.953890286Z","4.0615","220622","1",47.7681159,8.9966754,"6","190417.17"
"6","eui-70b3d57ed0044a4b","2022-06-22T17:46:59.602959200Z","3.9736","220622","1.3",47.7680969,8.9963712,"6","174657.2"
"7","eui-70b3d57ed0044a4a","2022-06-22T17:35:11.185565876Z","4.0518","220622","1.2",47.7680778,8.9964313,"7","173508.79"
"8","eui-70b3d57ed0044a49","2022-06-22T17:17:55.651009546Z","4.0615","220622","0.8",47.7683753,8.9995965,"5","171753"
"9","eui-70b3d57ed0044a4e","2022-06-22T17:04:04.613678098Z","4.1055","220622","1",47.7681159,8.9966754,"7","170402.23"
"10","eui-70b3d57ed0044a35","2022-06-22T16:37:28.178327061Z","3.9491","220622","0.9",47.7681198,8.9964513,"5","163726.2"
"11","eui-70b3d57ed0044a4b","2022-06-22T15:46:53.883738053Z","3.9687","220622","1.2",47.7680778,8.9964752,"7","154652"
"12","eui-70b3d57ed0044a4a","2022-06-22T15:35:05.426249247Z","4.0615","220622","1",47.7680282,8.996562,"8","153503"
"13","eui-70b3d57ed0044a49","2022-06-22T15:17:40.289329168Z","4.0664","220622","0.8",47.7683753,8.9995965,"5","151737.87"
"14","eui-70b3d57ed0044a4e","2022-06-22T15:03:59.092814381Z","4.1006","220622","1",47.7681159,8.9966754,"5","150357.32"
"15","eui-70b3d57ed0044a4b","2022-06-22T13:46:16.953926401Z","3.9931","220622","1",47.7681732,8.9964847,"5","134614.38"
"16","eui-70b3d57ed0044a4a","2022-06-22T13:34:29.041322498Z","4.086","220622","1",47.7677917,8.995882,"5","133426.85"
"17","eui-70b3d57ed0044a49","2022-06-22T13:17:35.109656170Z","4.0273","220622","0.8",47.7683753,8.9995965,"9","131733"
"18","eui-70b3d57ed0044a4e","2022-06-22T13:03:43.760788399Z","4.1055","220622","1",47.7681159,8.9966754,"7","130341.39"
"19","eui-70b3d57ed0044a35","2022-06-22T12:37:06.783602546Z","3.9247","220622","0.9",47.7681198,8.9964513,"9","123705"
"20","eui-70b3d57ed0044a4a","2022-06-22T11:34:03.267802047Z","4.0664","220622","2.5",47.7679634,8.9968013,"5","113400.84"
"21","eui-70b3d57ed0044a49","2022-06-22T11:16:43.340520805Z","4.0615","220622","1.3",47.7683105,8.9964952,"5","111640.93"
"22","eui-70b3d57ed0044a4e","2022-06-22T11:03:38.840959043Z","4.0811","220622","1",47.7681159,8.9966754,"8","110336.45"
"23","eui-70b3d57ed0044a4b","2022-06-22T09:46:06.913103873Z","3.9149","220622","1",47.7681732,8.9964847,"8","94605"
"24","eui-70b3d57ed0044a4a","2022-06-22T09:33:57.504540684Z","4.0078","220622","0.8",47.7681159,8.9965362,"9","93354.91"
"25","eui-70b3d57ed0044a49","2022-06-22T09:16:38.398100830Z","4.0371","220622","1.3",47.7683105,8.9964952,"5","91635.72"
"26","eui-70b3d57ed0044a4e","2022-06-22T09:03:33.925290453Z","4.0664","220622","1",47.7680397,8.9964752,"8","90331.54"
"27","eui-70b3d57ed0044a35","2022-06-22T08:36:30.025913622Z","3.9051","220622","0.9",47.7680969,8.9964504,"8","83628"
"28","eui-70b3d57ed0044a4a","2022-06-22T07:33:20.753019537Z","4.0273","220622","1.8",47.7679977,8.9965114,"5","73319"
"29","eui-70b3d57ed0044a49","2022-06-22T07:16:32.864392550Z","3.9882","220622","1.3",47.7683105,8.9964952,"5","71631"
"30","eui-70b3d57ed0044a4e","2022-06-22T07:03:02.993113889Z","4.0909","220622","1",47.7682266,8.9963645,"6","70300.64"
"31","eui-70b3d57ed0044a4b","2022-06-22T05:45:36.076932244Z","3.9247","220622","0.8",47.768074,8.9964666,"10","54534"
"32","eui-70b3d57ed0044a4a","2022-06-22T05:33:05.179889573Z","3.9833","220622","1",47.7680931,8.9964685,"8","53303"
"33","eui-70b3d57ed0044a49","2022-06-22T05:15:25.527581136Z","3.9833","220622","1.6",47.7686042,8.9993495,"5","51523"
"34","eui-70b3d57ed0044a4e","2022-06-22T05:02:57.472508955Z","4.0518","220622","1",47.7682266,8.9963645,"5","50255.7"
"35","eui-70b3d57ed0044a35","2022-06-22T04:35:48.062550059Z","3.91","220622","0.9",47.7680931,8.9964799,"5","43546.29"
"36","eui-70b3d57ed0044a4a","2022-06-22T03:32:39.403356304Z","3.998","220622","1.6",47.7680511,8.9964447,"5","33237.02"
