"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed0044a36","2022-03-22T21:40:48.957123185Z","3.954","220322","1.3",47.7677421,8.996953,"6","214046.73"
"2","eui-70b3d57ed0044770","2022-03-22T21:34:18.347545864Z","4.0909","220322","0.8",47.7723197,9.0442695,"6","213416.51"
"3","eui-70b3d57ed0044a53","2022-03-22T21:31:12.183769304Z","4.1348","220322","1",47.7651443,8.9909162,"5","213110.19"
"4","eui-70b3d57ed0044a43","2022-03-22T21:23:11.435099677Z","3.9784","220322","1.9",47.6623001,8.900217,"5","212309.64"
"5","eui-70b3d57ed0044a49","2022-03-22T21:20:28.586398148Z","4.042","220322","2.3",47.7686576,9.0004167,"5","212025.81"
"6","eui-70b3d57ed0044a4b","2022-03-22T20:45:29.868065150Z","3.7585","220322","0.9",47.768135,8.9964618,"7","204528"
"7","eui-70b3d57ed0044a54","2022-03-22T20:03:04.663833178Z","3.7341","220322","0.9",47.7727165,9.0471735,"9","200303"
"8","eui-70b3d57ed0044a36","2022-03-22T19:40:17.185237526Z","3.954","220322","1.3",47.7679786,8.9958896,"5","194014.58"
"9","eui-70b3d57ed0044770","2022-03-22T19:34:07.812402056Z","4.086","220322","0.8",47.7723197,9.0442695,"6","193405.64"
"10","eui-70b3d57ed0044a43","2022-03-22T19:22:55.786240438Z","4.0127","220322","1.2",47.6620407,8.9004812,"5","192253.59"
"11","eui-70b3d57ed0044a49","2022-03-22T19:20:12.870563200Z","4.0469","220322","1.5",47.7685699,9.0003633,"5","192011"
"12","eui-70b3d57ed0044a36","2022-03-22T17:39:41.011572243Z","3.9736","220322","1.3",47.7679786,8.9958896,"5","173938.67"
"13","eui-70b3d57ed0044770","2022-03-22T17:33:46.481927289Z","4.1006","220322","0.8",47.7723197,9.0442695,"6","173344.69"
"14","eui-70b3d57ed0044a53","2022-03-22T17:30:30.621021312Z","4.1739","220322","1",47.7651443,8.9909162,"5","173028.22"
"15","eui-70b3d57ed0044a43","2022-03-22T17:22:29.951528014Z","4.0566","220322","1.2",47.6620407,8.9004812,"6","172227.56"
"16","eui-70b3d57ed0044a49","2022-03-22T17:19:51.547197439Z","4.0664","220322","1.1",47.7683563,8.9993171,"5","171948.96"
"17","eui-70b3d57ed0044a4b","2022-03-22T16:44:52.849532371Z","3.9051","220322","1.3",47.7681083,8.9964914,"6","164451"
"18","eui-70b3d57ed0044a54","2022-03-22T16:02:33.795064956Z","3.7536","220322","1.2",47.7719764,9.0445213,"7","160231.4"
"19","eui-70b3d57ed0044a35","2022-03-22T15:45:55.695108753Z","3.563","999","23.1",9.99e-05,9.99e-05,"231","9.99"
"20","eui-70b3d57ed0044a36","2022-03-22T15:39:36.067291398Z","3.9687","220322","1.3",47.7679786,8.9958896,"6","153934"
"21","eui-70b3d57ed0044770","2022-03-22T15:33:36.132159120Z","4.1006","220322","0.8",47.7723197,9.0442695,"8","153334"
