"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed0044a53","2022-03-27T19:47:36.407546332Z","3.9149","270322","2",47.7604484,9.0031185,"5","194733.73"
"2","eui-70b3d57ed0044a49","2022-03-27T19:37:06.634277214Z","4.042","270322","1.1",47.7683563,8.9999036,"8","193704"
"3","eui-70b3d57ed0044a4b","2022-03-27T18:54:51.035777357Z","3.8563","270322","1",47.7845458,9.0307598,"8","185448.92"
"4","eui-70b3d57ed0044a4e","2022-03-27T18:39:28.805554652Z","3.9345","270322","1.3",47.7680816,8.9964799,"7","183927"
"5","eui-70b3d57ed0044a36","2022-03-27T18:09:06.256427061Z","4.0127","270322","1.1",47.7679252,8.9960269,"7","180904"
"6","eui-70b3d57ed0044770","2022-03-27T18:06:12.392161732Z","3.7732","270322","1",47.7722549,9.0458812,"6","180610"
"7","eui-70b3d57ed0044a53","2022-03-27T17:47:25.738701509Z","3.9638","270322","2",47.7604484,9.0031185,"5","174723.76"
"8","eui-70b3d57ed0044a49","2022-03-27T17:36:30.121607327Z","4.0615","270322","1",47.7681961,9.0001935,"5","173628.3"
"9","eui-70b3d57ed0044a4b","2022-03-27T16:54:14.064584644Z","3.9882","270322","1.4",47.7844505,9.0306215,"6","165411.47"
"10","eui-70b3d57ed0044a4e","2022-03-27T16:38:46.648876061Z","4.0273","270322","0.9",47.7680053,8.9965229,"5","163844.06"
"11","eui-70b3d57ed0044a36","2022-03-27T16:08:34.696489058Z","4.0273","270322","1.4",47.7683906,8.9969797,"5","160832.1"
"12","eui-70b3d57ed0044770","2022-03-27T16:05:56.402971524Z","3.7732","270322","1.2",47.7723617,9.0438632,"7","160554"
"13","eui-70b3d57ed0044a35","2022-03-27T15:48:29.792879833Z","3.5972","270322","1.4",47.768135,8.9964418,"6","154828"
"14","eui-70b3d57ed0044a53","2022-03-27T15:47:04.344909523Z","4.0909","270322","2",47.7604484,9.0031185,"5","154701.77"
"15","eui-70b3d57ed0044a49","2022-03-27T15:36:09.593666897Z","4.0811","270322","1",47.7681961,9.0001935,"5","153607.31"
"16","eui-70b3d57ed0044a4b","2022-03-27T14:54:03.937210178Z","3.9833","270322","0.8",47.7846031,9.0308151,"9","145401.54"
"17","eui-70b3d57ed0044a4e","2022-03-27T14:38:36.315239916Z","4.0566","270322","0.9",47.7680053,8.9965229,"8","143834"
"18","eui-70b3d57ed0044a36","2022-03-27T14:08:19.151474189Z","4.0224","270322","1.1",47.7677612,8.9961881,"5","140817.15"
"19","eui-70b3d57ed0044770","2022-03-27T14:05:40.011446420Z","3.7829","270322","1.2",47.7723617,9.0452299,"6","140537.44"
"20","eui-70b3d57ed0044a53","2022-03-27T13:46:54.165864640Z","4.1153","270322","2",47.7604484,9.0031185,"8","134651.85"
"21","eui-70b3d57ed0044a49","2022-03-27T13:36:04.684505788Z","4.0664","270322","1",47.7681961,9.0001935,"8","133602"
"22","eui-70b3d57ed0044a4e","2022-03-27T12:38:10.592906034Z","4.0762","270322","1.2",47.7682418,8.9964647,"5","123808.13"
"23","eui-70b3d57ed0044a36","2022-03-27T12:07:52.594561106Z","4.0371","270322","1.1",47.7677459,8.99619,"7","120749.19"
"24","eui-70b3d57ed0044770","2022-03-27T12:05:34.013244156Z","3.7536","270322","2.4",47.7718353,9.044547,"6","120532"
"25","eui-70b3d57ed0044a53","2022-03-27T11:46:48.579822716Z","4.1251","270322","2",47.7604484,9.0031185,"5","114646"
"26","eui-70b3d57ed0044a49","2022-03-27T11:35:33.161250943Z","4.0762","270322","1.1",47.7683181,9.0001783,"5","113530.39"
"27","eui-70b3d57ed0044a4b","2022-03-27T10:53:32.904405692Z","3.9442","270322","0.9",47.7844963,9.0308313,"8","105330.69"
"28","eui-70b3d57ed0044a4e","2022-03-27T10:38:05.453347770Z","4.0127","270322","1.2",47.7682418,8.9964647,"6","103803"
"29","eui-70b3d57ed0044a36","2022-03-27T10:07:15.829443073Z","4.0029","270322","1.3",47.7677612,8.9960269,"5","100714.04"
"30","eui-70b3d57ed0044a53","2022-03-27T09:46:33.006511903Z","4.1055","270322","1.3",47.7603836,9.0032567,"6","94630.82"
"31","eui-70b3d57ed0044a49","2022-03-27T09:35:17.810123539Z","4.0811","270322","1",47.7683258,9.0002813,"7","93515.38"
"32","eui-70b3d57ed0044a36","2022-03-27T08:06:59.932028353Z","3.9931","270322","1.3",47.7677612,8.9960269,"6","80658"
"33","eui-70b3d57ed0044770","2022-03-27T08:05:02.011060664Z","3.7047","270322","1",47.7722396,9.04531,"6","80500"
"34","eui-70b3d57ed0044a49","2022-03-27T07:35:12.079890762Z","4.0615","270322","1.1",47.7683258,9.0000314,"6","73509.49"
"35","eui-70b3d57ed0044a4b","2022-03-27T06:53:06.996622753Z","3.7732","270322","1.4",47.7844696,9.0306816,"6","65305"
"36","eui-70b3d57ed0044a4e","2022-03-27T06:37:39.789868472Z","3.9345","270322","1.1",47.7681007,8.9961366,"7","63737.36"
"37","eui-70b3d57ed0044a36","2022-03-27T06:06:18.161184972Z","3.9931","270322","1.1",47.7691268,8.9956579,"5","60616.34"
"38","eui-70b3d57ed0044a53","2022-03-27T05:46:06.989833003Z","3.822","270322","2",47.7603111,9.00321,"6","54605"
"39","eui-70b3d57ed0044a49","2022-03-27T05:35:01.157586951Z","4.042","270322","1.1",47.7683258,9.0000314,"7","53458.59"
"40","eui-70b3d57ed0044a54","2022-03-27T04:14:36.116347411Z","3.6559","270322","1.2",47.7727737,9.0471887,"6","41434"
