"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed0044a54","2022-03-09T21:16:37.670788270Z","4.0713","90322","1.6",47.7729835,9.0471649,"5","211636"
"2","eui-70b3d57ed0044770","2022-03-09T20:44:27.597749597Z","4.0566","90322","1.3",47.7732925,9.0458869,"7","204425.14"
"3","eui-70b3d57ed0044a36","2022-03-09T20:40:36.635431175Z","3.8709","90322","1",47.7677803,8.9965715,"6","204035"
"4","eui-70b3d57ed0044a53","2022-03-09T20:39:51.322138881Z","4.1153","90322","2",47.7645645,8.9954147,"6","203949"
"5","eui-70b3d57ed0044a49","2022-03-09T20:36:35.610560751Z","4.0273","90322","1.1",47.76828,8.9997949,"8","203632.03"
"6","eui-70b3d57ed0044a43","2022-03-09T20:27:05.316471787Z","3.9393","90322","1",47.7695236,9.0714912,"8","202703"
"7","eui-70b3d57ed0044a4e","2022-03-09T20:16:25.174532789Z","3.5386","999","23.1",9.99e-05,9.99e-05,"231","9.99"
"8","eui-70b3d57ed0044a54","2022-03-09T19:16:21.520792224Z","4.0713","90322","1.3",47.7726783,9.0471735,"6","191618.92"
"9","eui-70b3d57ed0044770","2022-03-09T18:43:45.213163872Z","4.0713","90322","0.9",47.7723846,9.0446949,"6","184342.65"
"10","eui-70b3d57ed0044a53","2022-03-09T18:39:14.739707807Z","4.1153","90322","1",47.7648124,8.9954366,"5","183912.75"
"11","eui-70b3d57ed0044a49","2022-03-09T18:35:59.485413842Z","4.0713","90322","1.3",47.7683029,8.9999036,"6","183557.18"
"12","eui-70b3d57ed0044a43","2022-03-09T18:26:29.018967388Z","3.998","90322","1.3",47.7696151,9.0718631,"5","182626.65"
"13","eui-70b3d57ed0044a54","2022-03-09T17:15:44.541610394Z","4.0957","90322","1.5",47.7719192,9.0423002,"5","171541.96"
"14","eui-70b3d57ed0044770","2022-03-09T16:43:13.631335590Z","4.0957","90322","0.9",47.7723846,9.0446949,"7","164311.66"
"15","eui-70b3d57ed0044a36","2022-03-09T16:40:05.732976675Z","3.8856","90322","1.9",47.7677154,8.9958696,"5","164004"
"16","eui-70b3d57ed0044a53","2022-03-09T16:38:53.351642516Z","4.1495","90322","1",47.7648124,8.9954366,"5","163851"
"17","eui-70b3d57ed0044a49","2022-03-09T16:35:54.369591040Z","4.0615","90322","1.3",47.7683029,8.9999036,"5","163552.19"
"18","eui-70b3d57ed0044a43","2022-03-09T16:26:23.150992836Z","4.0029","90322","1.3",47.7696151,9.0718631,"5","162621"
"19","eui-70b3d57ed0044a4e","2022-03-09T16:16:14.044753979Z","3.7047","90322","1",47.7680931,8.9964513,"5","161612"
"20","eui-70b3d57ed0044a54","2022-03-09T15:15:33.579651538Z","4.1055","90322","1",47.7717056,9.0462236,"7","151531.18"
"21","eui-70b3d57ed0044770","2022-03-09T14:42:57.660486369Z","4.0957","90322","0.9",47.7723846,9.0446949,"6","144255.68"
"22","eui-70b3d57ed0044a53","2022-03-09T14:38:16.386890208Z","4.1593","90322","1",47.7648124,8.9954366,"5","143813.79"
"23","eui-70b3d57ed0044a49","2022-03-09T14:35:28.660457477Z","4.0811","90322","1.3",47.7683029,8.9999036,"7","143526.27"
"24","eui-70b3d57ed0044a43","2022-03-09T14:25:46.920313377Z","4.0029","90322","1.7",47.76968,9.0719432,"5","142545"
"25","eui-70b3d57ed0044a54","2022-03-09T13:14:56.992614061Z","4.1153","90322","1.4",47.7714996,9.0470447,"5","131455"
"26","eui-70b3d57ed0044770","2022-03-09T12:42:41.655975969Z","4.0957","90322","0.9",47.7723846,9.0446949,"6","124239.69"
"27","eui-70b3d57ed0044a36","2022-03-09T12:39:34.822951255Z","3.8905","90322","1.2",47.7676124,8.9953718,"6","123932.63"
"28","eui-70b3d57ed0044a53","2022-03-09T12:38:05.996899545Z","4.1544","90322","1",47.7648124,8.9954366,"7","123804"
"29","eui-70b3d57ed0044a49","2022-03-09T12:35:23.135832569Z","4.0469","90322","1.3",47.7683029,8.9999036,"6","123521"
"30","eui-70b3d57ed0044a43","2022-03-09T12:25:15.501117577Z","4.0469","90322","1.5",47.7698097,9.0717601,"5","122513"
"31","eui-70b3d57ed0044a35","2022-03-09T11:35:29.073241207Z","3.4115","999","23.1",9.99e-05,9.99e-05,"231","9.99"
"32","eui-70b3d57ed0044a54","2022-03-09T11:14:36.363244249Z","4.086","90322","1.1",47.7714881,9.0469064,"7","111434"
"33","eui-70b3d57ed0044770","2022-03-09T10:42:25.277147327Z","4.1006","90322","0.9",47.7723846,9.0446949,"7","104222.67"
"34","eui-70b3d57ed0044a53","2022-03-09T10:37:39.434888822Z","4.1446","90322","1.2",47.7652015,8.9971151,"5","103736.95"
"35","eui-70b3d57ed0044a49","2022-03-09T10:34:41.023234232Z","4.0664","90322","0.9",47.7685317,8.9999799,"6","103438.45"
"36","eui-70b3d57ed0044a43","2022-03-09T10:24:54.344686080Z","4.0518","90322","0.9",47.7680816,8.9964284,"8","102452"
"37","eui-70b3d57ed0044770","2022-03-09T08:42:19.888924542Z","3.9833","90322","1.1",47.7723159,9.0467834,"6","84217.72"
"38","eui-70b3d57ed0044a36","2022-03-09T08:39:03.931741203Z","3.8465","90322","1",47.7677421,8.9967412,"7","83901.53"
"39","eui-70b3d57ed0044a53","2022-03-09T08:37:29.248758084Z","4.1691","90322","1.2",47.7652015,8.9971151,"6","83726.88"
