"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed0044a4e","2022-09-30T20:11:34.093411902Z","3.651","300922","1",47.7680587,8.9964847,"8","201131.3"
"2","eui-70b3d57ed0044a4a","2022-09-30T17:28:35.356553365Z","3.866","300922","1.1",47.7680664,8.9964246,"7","172833"
"3","eui-70b3d57ed0044a4a","2022-09-30T15:27:53.535811082Z","3.9833","300922","1.2",47.7680244,8.9963417,"5","152751.54"
"4","eui-70b3d57ed0044a35","2022-09-30T15:11:20.217359600Z","3.4164","999","23.1",9.99e-05,9.99e-05,"231","9.99"
"5","eui-70b3d57ed0044a4a","2022-09-30T13:27:32.332437884Z","4.0078","300922","1.2",47.7680244,8.9963417,"6","132730"
"6","eui-70b3d57ed0044a4a","2022-09-30T11:27:16.338325756Z","4.0078","300922","1.6",47.767414,8.9963769,"5","112714.55"
"7","eui-70b3d57ed0044a4a","2022-09-30T07:27:00.140567120Z","3.8123","300922","1.3",47.7680702,8.9965229,"7","72658"
"8","eui-70b3d57ed0044a4b","2022-09-30T05:13:36.603384452Z","3.6656","300922","0.9",47.7680816,8.9965152,"9","51334"
"9","eui-70b3d57ed0044a4a","2022-09-30T03:26:23.265439139Z","3.8172","300922","1.2",47.7687721,8.9968881,"5","32621.47"
"10","eui-70b3d57ed0044a4b","2022-09-30T01:13:05.576598929Z","3.6803","300922","1",47.7680969,8.9965085,"7","11303"
"11","eui-70b3d57ed0044a4a","2022-09-29T23:26:06.977657284Z","3.8172","290922","1",47.7681159,8.9964904,"9","232605"
