"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed0044a46","2021-10-18T19:59:02.552971593Z","4.0615","181021","1.4",47.7659568,8.9947395,"5","195900.37"
"2","eui-70b3d57ed0044a53","2021-10-18T19:52:58.030327769Z","4.1348","181021","1.2",47.7647666,8.9961071,"5","195255.53"
"3","eui-70b3d57ed0044a52","2021-10-18T19:44:32.775919288Z","4.1495","181021","3.3",47.7629852,8.994955,"6","194430.35"
"4","eui-70b3d57ed0044a4c","2021-10-18T19:28:45.631829188Z","3.5679","999","23.1",9.99e-05,9.99e-05,"231","9.99"
"5","eui-70b3d57ed0044a43","2021-10-18T19:24:32.783581651Z","3.9638","181021","1",47.7680778,8.9965019,"8","192430.58"
"6","eui-70b3d57ed0044a31","2021-10-18T19:20:06.826690481Z","3.9442","181021","1.3",47.7651138,8.9949703,"6","192005"
"7","eui-70b3d57ed0044770","2021-10-18T19:14:23.551357067Z","4.0224","181021","1.2",47.7681045,8.9964065,"6","191421.16"
"8","eui-70b3d57ed004476d","2021-10-18T18:42:11.230029176Z","4.0811","181021","0.7",47.7628479,8.9952116,"6","184208.61"
"9","eui-70b3d57ed0044a54","2021-10-18T18:33:07.363334076Z","3.9002","181021","0.8",47.7680931,8.996438,"9","183305"
"10","eui-70b3d57ed0044a46","2021-10-18T17:58:35.917454541Z","4.0957","181021","1.4",47.7659568,8.9947395,"7","175833.3"
"11","eui-70b3d57ed0044a53","2021-10-18T17:52:52.831559732Z","4.1104","181021","1.2",47.7647666,8.9961071,"6","175250.14"
"12","eui-70b3d57ed0044a4b","2021-10-18T17:51:00.245270796Z","3.8807","181021","1.1",47.7682456,8.9962463,"6","175058.03"
"13","eui-70b3d57ed0044a52","2021-10-18T17:44:26.981631541Z","4.1397","181021","3.3",47.7629852,8.994955,"5","174424.4"
"14","eui-70b3d57ed0044a36","2021-10-18T17:37:04.066923668Z","3.9002","181021","1.4",47.7680397,8.9958362,"7","173701.67"
"15","eui-70b3d57ed0044a4a","2021-10-18T17:29:25.207805093Z","3.8905","181021","0.9",47.7680473,8.9965019,"9","172926"
"16","eui-70b3d57ed0044a43","2021-10-18T17:24:06.711050249Z","3.998","181021","1.6",47.7680358,8.996438,"6","172405"
"17","eui-70b3d57ed0044a49","2021-10-18T17:22:30.178666043Z","3.9345","181021","1.2",47.7634887,8.9977397,"5","172228"
"18","eui-70b3d57ed0044a31","2021-10-18T17:19:25.117952083Z","3.9589","181021","1.3",47.7633209,8.9953813,"6","171923.1"
"19","eui-70b3d57ed0044770","2021-10-18T17:14:12.336809108Z","4.0518","181021","1.2",47.7681045,8.9964065,"9","171409.69"
"20","eui-70b3d57ed004476d","2021-10-18T16:42:05.411549304Z","4.0811","181021","0.7",47.7628479,8.9952116,"11","164203"
"21","eui-70b3d57ed0044a54","2021-10-18T16:32:31.179116933Z","4.0078","181021","1.1",47.7681083,8.9963703,"6","163228.76"
"22","eui-70b3d57ed0044a46","2021-10-18T15:57:59.025870391Z","4.1055","181021","1.5",47.7661018,8.9950037,"5","155757.24"
"23","eui-70b3d57ed0044a53","2021-10-18T15:52:26.831125483Z","4.13","181021","1.2",47.7647666,8.9961071,"5","155224.65"
"24","eui-70b3d57ed0044a4b","2021-10-18T15:50:29.212951604Z","3.9638","181021","1.1",47.7682456,8.9962463,"7","155026.98"
"25","eui-70b3d57ed0044a52","2021-10-18T15:44:16.051974532Z","4.13","181021","3.3",47.7629852,8.994955,"6","154414"
"26","eui-70b3d57ed0044a4a","2021-10-18T15:28:43.166775592Z","3.9882","181021","2",47.7676124,8.9971504,"5","152844"
"27","eui-70b3d57ed0044a43","2021-10-18T15:23:40.831318172Z","4.0664","181021","1.1",47.7681579,8.9964084,"7","152338.42"
