"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed0044a35","2022-07-25T18:46:15.769929626Z","4.0371","250722","0.9",47.7680473,8.9964666,"5","184613.18"
"2","eui-70b3d57ed0044a4b","2022-07-25T17:41:10.839905276Z","4.0762","250722","1",47.7681007,8.996478,"6","174108.44"
"3","eui-70b3d57ed0044a4a","2022-07-25T17:38:42.821122055Z","4.0713","250722","1",47.7679977,8.996438,"7","173840.44"
"4","eui-70b3d57ed0044a4e","2022-07-25T17:02:58.285205239Z","4.13","250722","1",47.7680816,8.99652,"5","170256.51"
"5","eui-70b3d57ed0044a35","2022-07-25T16:46:05.602815732Z","4.0713","250722","0.9",47.7680473,8.9964666,"5","164603.34"
"6","eui-70b3d57ed0044a4b","2022-07-25T15:41:05.696781841Z","4.0615","250722","1",47.7681007,8.996478,"8","154104"
"7","eui-70b3d57ed0044a4a","2022-07-25T15:38:37.822548003Z","4.0518","250722","1",47.7679977,8.996438,"8","153836"
"8","eui-70b3d57ed0044a4e","2022-07-25T15:02:42.920293563Z","4.1544","250722","1",47.7680816,8.99652,"6","150240.57"
"9","eui-70b3d57ed0044a35","2022-07-25T14:45:59.951290142Z","4.0566","250722","0.9",47.7680473,8.9964666,"5","144558.18"
"10","eui-70b3d57ed0044a4b","2022-07-25T13:40:39.102311991Z","4.0615","250722","4",47.7678146,8.9971332,"5","134036.41"
"11","eui-70b3d57ed0044a4a","2022-07-25T13:38:05.947254378Z","4.0566","250722","1.2",47.7681198,8.9965467,"5","133803.38"
"12","eui-70b3d57ed0044a4e","2022-07-25T13:02:37.932840226Z","4.1495","250722","1",47.7680816,8.99652,"7","130235.52"
"13","eui-70b3d57ed0044a35","2022-07-25T12:45:44.472188644Z","4.0615","250722","0.9",47.7680473,8.9964666,"5","124542.15"
"14","eui-70b3d57ed0044a4b","2022-07-25T11:40:28.285925456Z","4.0615","250722","4",47.7678146,8.9971332,"5","114025.69"
"15","eui-70b3d57ed0044a4a","2022-07-25T11:37:55.061571333Z","4.0664","250722","1.2",47.7681198,8.9965467,"5","113753.28"
"16","eui-70b3d57ed0044a4e","2022-07-25T11:02:32.511229003Z","4.13","250722","1",47.7680816,8.99652,"8","110230.54"
"17","eui-70b3d57ed0044a35","2022-07-25T10:45:39.367466475Z","4.0322","250722","0.9",47.7680473,8.9964666,"7","104537.15"
"18","eui-70b3d57ed0044a4b","2022-07-25T09:40:12.855473897Z","4.0762","250722","4",47.7678146,8.9971332,"5","94010.4"
