"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed0044a4e","2022-10-19T20:23:21.813690065Z","3.5728","999","23.1",9.99e-05,9.99e-05,"231","9.99"
"2","eui-70b3d57ed0044a42","2022-10-19T19:51:03.254979643Z","4.1006","191022","0.9",47.7682914,8.9965114,"9","195101"
"3","eui-70b3d57ed0044a4a","2022-10-19T18:30:04.313223163Z","3.91","191022","0.9",47.7680892,8.9964733,"7","183001.12"
"4","eui-70b3d57ed0044a42","2022-10-19T17:50:37.448259059Z","4.1446","191022","1.3",47.7681083,8.9964313,"5","175035.07"
"5","eui-70b3d57ed0044a4a","2022-10-19T16:29:37.694836183Z","3.954","191022","2.1",47.7682685,8.9961528,"5","162935.05"
"6","eui-70b3d57ed0044a42","2022-10-19T15:50:32.271216965Z","4.13","191022","1.3",47.7681083,8.9964313,"6","155030.09"
"7","eui-70b3d57ed0044a4a","2022-10-19T14:29:26.692619895Z","3.9833","191022","1.2",47.7681198,8.9963865,"7","142924.1"
"8","eui-70b3d57ed0044a42","2022-10-19T13:50:06.123460459Z","4.1593","191022","1",47.7680854,8.9965648,"6","135004.14"
"9","eui-70b3d57ed0044a42","2022-10-19T11:49:45.574348379Z","4.1886","191022","1",47.7680854,8.9965648,"5","114943.18"
"10","eui-70b3d57ed0044a35","2022-10-19T11:43:50.816221585Z","3.4066","999","23.1",9.99e-05,9.99e-05,"231","9.99"
"11","eui-70b3d57ed0044a4a","2022-10-19T10:28:49.907414994Z","3.9149","191022","1.2",47.7670326,8.9972867,"6","102848.11"
"12","eui-70b3d57ed0044a42","2022-10-19T09:49:40.619159046Z","4.1739","191022","1",47.7680854,8.9965648,"8","94938.25"
"13","eui-70b3d57ed0044a42","2022-10-19T07:49:35.661405621Z","4.1153","191022","1",47.7680854,8.9965648,"8","74933"
"14","eui-70b3d57ed0044a4a","2022-10-19T06:28:34.492130800Z","3.822","191022","1",47.7680549,8.99656,"8","62831.09"
"15","eui-70b3d57ed0044a42","2022-10-19T05:49:04.658002042Z","4.1153","191022","1.3",47.7680244,8.9964151,"8","54902.34"
"16","eui-70b3d57ed0044a42","2022-10-19T03:48:59.648701330Z","4.1104","191022","1.3",47.7680244,8.9964151,"6","34857.19"
"17","eui-70b3d57ed0044a4a","2022-10-19T02:28:03.215591936Z","3.8172","191022","1.1",47.7680816,8.9964933,"7","22801.02"
"18","eui-70b3d57ed0044a42","2022-10-19T01:48:53.849029684Z","4.0811","191022","1.3",47.7680244,8.9964151,"5","14852"
"19","eui-70b3d57ed0044a42","2022-10-18T23:48:17.634507126Z","4.1251","181022","1.1",47.7677917,8.9964647,"6","234815.27"
"20","eui-70b3d57ed0044a4a","2022-10-18T22:27:37.367616530Z","3.8807","181022","1",47.7680587,8.9963903,"8","222735"
"21","eui-70b3d57ed0044a42","2022-10-18T21:48:12.643568663Z","4.1348","181022","1.1",47.7677917,8.9964647,"7","214810.3"
"22","eui-70b3d57ed0044a4b","2022-10-18T21:29:32.693550881Z","3.5972","181022","1.2",47.7680931,8.9964647,"7","212930.08"
