"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed0044770","2022-01-08T16:42:09.078522247Z","3.9833","80122","1.3",47.7682189,8.9964599,"6","164206.49"
"2","eui-70b3d57ed0044a43","2022-01-08T16:01:01.988793087Z","3.8758","80122","1.5",47.7681655,8.9964714,"5","160100.19"
"3","eui-70b3d57ed0044770","2022-01-08T14:42:03.344768625Z","4.0175","80122","0.7",47.7681427,8.9964551,"10","144200.37"
"4","eui-70b3d57ed0044a53","2022-01-08T14:30:57.236010080Z","3.866","80122","1.1",47.7647819,8.9959545,"5","143055.24"
"5","eui-70b3d57ed0044a43","2022-01-08T14:00:41.226851964Z","3.9687","80122","1.9",47.7680816,8.9965867,"5","140039.03"
"6","eui-70b3d57ed0044770","2022-01-08T12:41:21.254093624Z","4.0224","80122","1.6",47.7680664,8.9964084,"6","124119.27"
"7","eui-70b3d57ed0044a43","2022-01-08T12:00:36.122511386Z","3.9882","80122","0.9",47.7681274,8.9964399,"9","120034"
"8","eui-70b3d57ed0044770","2022-01-08T10:41:04.793387394Z","4.0127","80122","1.6",47.7680664,8.9964084,"6","104103"
"9","eui-70b3d57ed0044a53","2022-01-08T10:30:36.421984747Z","3.8318","80122","1.1",47.7647819,8.9959545,"6","103034"
"10","eui-70b3d57ed0044a54","2022-01-08T09:11:09.774508272Z","3.5532","999","23.1",9.99e-05,9.99e-05,"231","9.99"
"11","eui-70b3d57ed0044a36","2022-01-08T09:04:28.182151756Z","3.651","80122","1.8",47.7676658,8.9964218,"5","90426"
"12","eui-70b3d57ed0044a43","2022-01-08T08:00:04.892760448Z","3.8807","80122","2.2",47.7681274,8.9965801,"6","80003"
"13","eui-70b3d57ed0044770","2022-01-08T06:40:27.004513134Z","3.9345","80122","1.1",47.7681579,8.9964618,"6","64025"
"14","eui-70b3d57ed0044a53","2022-01-08T06:29:44.010676873Z","3.7927","80122","1",47.7648582,8.9958581,"5","62942.23"
"15","eui-70b3d57ed0044770","2022-01-08T04:40:10.436862685Z","3.9491","80122","1.1",47.7681579,8.9964618,"7","44007.82"
"16","eui-70b3d57ed0044a43","2022-01-08T03:59:33.353294642Z","3.8611","80122","1",47.768135,8.9964265,"8","35931.36"
"17","eui-70b3d57ed0044770","2022-01-08T02:40:04.340622413Z","3.9687","80122","1.1",47.7681579,8.9964618,"7","24001.68"
"18","eui-70b3d57ed0044a53","2022-01-08T02:29:27.795489194Z","3.8025","80122","1",47.7648582,8.9958581,"8","22925.21"
"19","eui-70b3d57ed0044a49","2022-01-08T01:44:33.809528159Z","3.6754","80122","0.9",47.7633018,8.9970684,"7","14432"
"20","eui-70b3d57ed0044a46","2022-01-08T00:48:34.694430869Z","3.5874","80122","1.2",47.7660064,8.9945335,"5","4833"
"21","eui-70b3d57ed0044770","2022-01-08T00:39:58.350207698Z","3.9687","80122","1.1",47.7681579,8.9964618,"7","3956"
"22","eui-70b3d57ed0044a43","2022-01-07T23:59:07.218774791Z","3.8905","70122","1.2",47.7681121,8.9964284,"7","235905"
"23","eui-70b3d57ed0044770","2022-01-07T22:39:21.413586010Z","3.954","70122","1.3",47.768135,8.9964666,"6","223919.44"
"24","eui-70b3d57ed0044a53","2022-01-07T22:28:51.002736994Z","3.7976","70122","0.8",47.7648735,8.9959602,"5","222849.2"
"25","eui-70b3d57ed0044a49","2022-01-07T21:44:02.711073848Z","3.7047","70122","1.2",47.7634239,8.9970378,"7","214400.52"
"26","eui-70b3d57ed0044770","2022-01-07T20:39:05.081634310Z","3.9589","70122","1.3",47.768135,8.9964666,"6","203903.2"
"27","eui-70b3d57ed0044a43","2022-01-07T19:58:35.868150599Z","3.8807","70122","1",47.7680816,8.9965181,"8","195834"
"28","eui-70b3d57ed0044770","2022-01-07T18:38:54.135857409Z","3.9736","70122","1.3",47.768135,8.9964666,"6","183852.16"
"29","eui-70b3d57ed0044a53","2022-01-07T18:28:35.578297959Z","3.8025","70122","0.8",47.7648735,8.9959602,"9","182833"
