"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed0044a46","2021-11-07T16:39:23.590411798Z","4.0273","71121","1.1",47.765892,8.9947052,"8","163921"
"2","eui-70b3d57ed0044770","2021-11-07T16:38:23.556193995Z","4.0175","71121","0.8",47.7680969,8.9964704,"10","163821"
"3","eui-70b3d57ed0044a43","2021-11-07T16:37:57.991021678Z","4.0127","71121","1.2",47.7680549,8.9963531,"6","163755.56"
"4","eui-70b3d57ed0044a4a","2021-11-07T16:36:17.779765390Z","3.8465","71121","1.2",47.7675704,8.9978332,"5","163615.79"
"5","eui-70b3d57ed0044a49","2021-11-07T16:32:58.812340387Z","3.9736","71121","2",47.7651367,9.0004863,"5","163257.04"
"6","eui-70b3d57ed0044a54","2021-11-07T15:34:37.052061114Z","3.9491","71121","1.4",47.7678756,8.9963865,"6","153435"
"7","eui-70b3d57ed0044a53","2021-11-07T15:14:34.727536976Z","4.0029","71121","1.2",47.7648544,8.9962587,"7","151432.02"
"8","eui-70b3d57ed0044a36","2021-11-07T14:51:00.525804240Z","3.7634","71121","1.1",47.7675323,8.9966115,"7","145058"
"9","eui-70b3d57ed0044a46","2021-11-07T14:38:10.205046040Z","4.0664","71121","1.2",47.7658233,8.9946269,"5","143808.43"
"10","eui-70b3d57ed0044a43","2021-11-07T14:37:52.315182015Z","4.0273","71121","1",47.7681083,8.9965248,"8","143750"
"11","eui-70b3d57ed0044770","2021-11-07T14:37:46.311183205Z","4.0615","71121","0.9",47.7680778,8.9964818,"6","143743.72"
"12","eui-70b3d57ed0044a4a","2021-11-07T14:35:56.300713276Z","3.9589","71121","1.4",47.7681388,8.996397,"6","143554.09"
"13","eui-70b3d57ed0044a49","2021-11-07T14:32:43.117071799Z","3.9736","71121","2",47.7651367,9.0004863,"5","143241.09"
"14","eui-70b3d57ed0044a47","2021-11-07T13:56:06.758951347Z","3.9345","71121","1.4",47.7681808,8.9964914,"6","135608"
"15","eui-70b3d57ed0044a54","2021-11-07T13:34:11.169097174Z","4.0811","71121","1.4",47.7683029,8.9962682,"7","133408.68"
"16","eui-70b3d57ed0044a53","2021-11-07T13:13:58.409776357Z","4.0371","71121","1.6",47.7647933,8.9959783,"5","131356.04"
"17","eui-70b3d57ed0044a46","2021-11-07T12:37:54.148661178Z","4.0615","71121","1.2",47.7658233,8.9946269,"6","123752.37"
"18","eui-70b3d57ed0044770","2021-11-07T12:37:40.295103398Z","4.0713","71121","0.9",47.7680778,8.9964818,"7","123737.7"
"19","eui-70b3d57ed0044a43","2021-11-07T12:37:10.062454053Z","4.0518","71121","1.2",47.7679862,8.9968767,"5","123707.67"
