"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed0044a31","2021-10-13T16:54:48.222073946Z","3.9931","131021","1.3",47.7652893,8.9946231,"6","165446"
"2","eui-70b3d57ed004476d","2021-10-13T16:20:49.917483601Z","4.086","131021","1.1",47.7625083,8.9957332,"6","162047.07"
"3","eui-70b3d57ed0044a54","2021-10-13T16:16:54.816041017Z","3.9491","131021","1.2",47.767826,8.995778,"6","161653"
"4","eui-70b3d57ed0044a4b","2021-10-13T15:35:33.377406304Z","3.9687","131021","1.5",47.7680931,8.9963531,"6","153530.98"
"5","eui-70b3d57ed0044a53","2021-10-13T15:33:44.879633240Z","4.1348","131021","1.1",47.764759,8.9962749,"6","153342.89"
"6","eui-70b3d57ed0044a46","2021-10-13T15:32:10.869517492Z","4.0909","131021","1.2",47.765995,8.9946517,"6","153208.88"
"7","eui-70b3d57ed0044a52","2021-10-13T15:26:06.067925979Z","4.1593","131021","1.4",47.7631721,8.9925069,"5","152603.51"
"8","eui-70b3d57ed0044a3a","2021-10-13T15:18:22.543523459Z","3.7438","131021","1.4",47.7624778,8.9861116,"5","151820.53"
"9","eui-70b3d57ed0044a4a","2021-10-13T15:17:11.676382357Z","3.998","131021","1.4",47.7682914,8.9964103,"7","151712.29"
"10","eui-70b3d57ed0044a43","2021-10-13T15:06:39.075403697Z","4.0566","131021","1.5",47.7678947,8.9965486,"6","150636.64"
"11","eui-70b3d57ed0044770","2021-10-13T14:54:22.186659597Z","4.0909","131021","1.2",47.7676353,8.9973421,"6","145419.57"
"12","eui-70b3d57ed0044a31","2021-10-13T14:54:12.087259837Z","4.0224","131021","1",47.7629356,8.9954614,"7","145409.75"
"13","eui-70b3d57ed004476d","2021-10-13T14:20:38.753956134Z","4.0909","131021","1.1",47.7625083,8.9957332,"6","142036.09"
"14","eui-70b3d57ed0044a54","2021-10-13T14:16:23.024269990Z","3.9784","131021","1.3",47.7680435,8.9963512,"7","141621"
