"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed0044a54","2022-02-15T16:33:28.063787926Z","3.9442","150222","1.1",47.7679328,8.996313,"7","163325.47"
"2","eui-70b3d57ed0044a49","2022-02-15T15:25:09.237352847Z","3.7878","150222","1",47.7646751,9.0008201,"5","152507"
"3","eui-70b3d57ed0044a36","2022-02-15T15:13:27.630195571Z","3.7438","150222","1.5",47.7678909,8.9957962,"5","151325.23"
"4","eui-70b3d57ed0044a53","2022-02-15T15:11:05.732415730Z","4.1495","150222","1.1",47.7647781,8.9955663,"6","151103.43"
"5","eui-70b3d57ed0044770","2022-02-15T15:07:18.645082799Z","4.0127","150222","8.4",47.791397,8.9736537,"6","150716.08"
"6","eui-70b3d57ed0044a54","2022-02-15T14:32:51.276940294Z","3.998","150222","1.4",47.7677001,8.9963636,"5","143249"
"7","eui-70b3d57ed0044a43","2022-02-15T14:31:14.480309559Z","3.8367","150222","6.6",47.7682762,8.9966697,"5","143111.66"
"8","eui-70b3d57ed0044a53","2022-02-15T13:11:00.325569210Z","4.1153","150222","1.1",47.7647781,8.9955663,"6","131058.34"
"9","eui-70b3d57ed0044770","2022-02-15T13:06:47.277892857Z","4.0273","150222","1.2",47.791397,8.9736537,"8","130645.09"
"10","eui-70b3d57ed0044a54","2022-02-15T12:32:35.716513508Z","4.0029","150222","1.5",47.7679214,8.9963665,"6","123234"
"11","eui-70b3d57ed0044a49","2022-02-15T11:24:27.128714773Z","3.7781","150222","1",47.7651977,9.0003547,"6","112424.55"
"12","eui-70b3d57ed0044a36","2022-02-15T11:12:51.515896765Z","3.7243","150222","1.5",47.7678909,8.9957962,"5","111249"
"13","eui-70b3d57ed0044a53","2022-02-15T11:10:13.176185202Z","4.1495","150222","1.1",47.7647781,8.9955663,"5","111011.36"
"14","eui-70b3d57ed0044770","2022-02-15T11:06:25.891094597Z","4.0518","150222","1.2",47.791397,8.9736537,"6","110623.1"
"15","eui-70b3d57ed0044a43","2022-02-15T10:29:35.042785115Z","3.8563","150222","6.6",47.7682762,8.9966697,"6","102933"
"16","eui-70b3d57ed0044a53","2022-02-15T09:09:57.548733233Z","4.1153","150222","1.1",47.7647781,8.9955663,"6","90955.37"
"17","eui-70b3d57ed0044a49","2022-02-15T07:23:50.453129285Z","3.7683","150222","1.3",47.7643699,8.997117,"5","72348"
"18","eui-70b3d57ed0044a36","2022-02-15T07:11:53.788826239Z","3.7341","150222","1.1",47.7689933,8.9945564,"6","71151.19"
"19","eui-70b3d57ed0044a53","2022-02-15T07:09:31.349481422Z","4.1006","150222","1.1",47.7647781,8.9955663,"6","70929.38"
"20","eui-70b3d57ed0044770","2022-02-15T07:05:49.289283489Z","4.0127","150222","1.2",47.791397,8.9736537,"6","70547.11"
"21","eui-70b3d57ed0044a54","2022-02-15T06:31:22.206426609Z","3.9687","150222","1.8",47.7720565,9.0473384,"6","63119.59"
"22","eui-70b3d57ed0044a43","2022-02-15T06:27:40.424859242Z","3.8563","150222","2.4",47.7682762,8.9966697,"6","62738"
"23","eui-70b3d57ed0044a53","2022-02-15T05:09:10.167303189Z","4.1104","150222","1.1",47.7647781,8.9955663,"5","50908.38"
"24","eui-70b3d57ed0044770","2022-02-15T05:05:27.656356651Z","4.042","150222","1.2",47.791397,8.9736537,"8","50525.13"
"25","eui-70b3d57ed0044a54","2022-02-15T04:30:45.991628148Z","3.9736","150222","1.4",47.7912406,8.9739303,"6","43043.87"
"26","eui-70b3d57ed0044a49","2022-02-15T03:23:35.184458223Z","3.7585","150222","0.9",47.7634544,8.9970321,"8","32333"
"27","eui-70b3d57ed0044a36","2022-02-15T03:11:17.284444866Z","3.7194","150222","1.6",47.7705726,8.9941949,"6","31115"
"28","eui-70b3d57ed0044a53","2022-02-15T03:08:54.371431910Z","4.1104","150222","1.1",47.7647781,8.9955663,"5","30852.39"
"29","eui-70b3d57ed0044a43","2022-02-15T02:23:50.978549522Z","3.8709","150222","2.4",47.7682762,8.9966697,"5","22349"
"30","eui-70b3d57ed0044a4b","2022-02-15T01:48:34.693395064Z","3.6559","150222","1.2",47.768135,8.9963865,"8","14833"
"31","eui-70b3d57ed0044a53","2022-02-15T01:08:32.990321080Z","4.1251","150222","1.1",47.7647781,8.9955663,"6","10830.4"
"32","eui-70b3d57ed0044a46","2022-02-15T01:07:01.440400549Z","3.4261","999","23.1",9.99e-05,9.99e-05,"231","9.99"
"33","eui-70b3d57ed0044a49","2022-02-14T23:23:04.323432327Z","3.7732","140222","1.1",47.7633056,8.9972515,"7","232301.94"
"34","eui-70b3d57ed0044a36","2022-02-14T23:10:04.758760826Z","3.7341","140222","1.3",47.7682228,8.995903,"6","231003"
"35","eui-70b3d57ed0044a53","2022-02-14T23:07:56.190047135Z","4.1251","140222","1.3",47.7645225,8.9958763,"6","230753.41"
"36","eui-70b3d57ed0044a43","2022-02-14T22:21:04.165921214Z","3.8807","140222","21.6",47.7682762,8.9966697,"0","222101.51"
"37","eui-70b3d57ed0044a4b","2022-02-14T21:48:03.574405639Z","3.6803","140222","1.2",47.7681922,8.9964847,"7","214801.73"
