"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed0044a53","2021-11-04T17:01:12.424228170Z","4.0469","41121","1.1",47.7646636,8.9966983,"5","170110.01"
"2","eui-70b3d57ed0044a52","2021-11-04T16:49:08.733550681Z","3.651","41121","2.1",47.7625274,8.9878978,"5","164907"
"3","eui-70b3d57ed0044a43","2021-11-04T16:26:55.995347947Z","3.954","41121","1.1",47.7682075,8.9961595,"5","162654"
"4","eui-70b3d57ed0044770","2021-11-04T16:26:36.874971293Z","4.0078","41121","1.1",47.7680816,8.9964771,"8","162635"
"5","eui-70b3d57ed0044a46","2021-11-04T16:23:58.535127631Z","3.8269","41121","1.1",47.7657051,8.9945802,"6","162356"
"6","eui-70b3d57ed0044a49","2021-11-04T16:23:13.719360953Z","3.9442","41121","1.1",47.7631683,8.9971714,"5","162312"
"7","eui-70b3d57ed0044a54","2021-11-04T15:25:35.871347835Z","3.9198","41121","1.2",47.7681808,8.9964551,"7","152534"
"8","eui-70b3d57ed0044a53","2021-11-04T15:01:06.612083657Z","4.0029","41121","1.1",47.7646636,8.9966983,"6","150104"
"9","eui-70b3d57ed0044a36","2021-11-04T14:39:33.643671017Z","3.7536","41121","2.3",47.7670898,8.9970865,"5","143931.43"
"10","eui-70b3d57ed0044a43","2021-11-04T14:26:24.093657746Z","4.0029","41121","1.2",47.7680358,8.996458,"7","142622"
"11","eui-70b3d57ed0044a49","2021-11-04T14:22:52.379356227Z","3.954","41121","1.5",47.7648468,8.999978,"6","142249.78"
"12","eui-70b3d57ed0044a4a","2021-11-04T14:12:05.711980950Z","3.9149","41121","1.2",47.7681198,8.996458,"7","141204"
"13","eui-70b3d57ed0044a53","2021-11-04T13:00:29.814578975Z","4.0127","41121","2.2",47.7646102,8.9960536,"5","130028.02"
"14","eui-70b3d57ed0044a43","2021-11-04T12:25:47.072175159Z","4.0127","41121","0.9",47.7681884,8.9964704,"5","122544.49"
"15","eui-70b3d57ed0044a46","2021-11-04T12:22:19.219643542Z","3.8367","41121","9.4",47.7661514,8.9943637,"0","122217.36"
"16","eui-70b3d57ed0044a49","2021-11-04T12:22:15.393683384Z","3.954","41121","1.1",47.7648506,9.0000228,"6","122213.12"
"17","eui-70b3d57ed0044a54","2021-11-04T11:25:04.823207288Z","3.9442","41121","1.6",47.768135,8.9964551,"6","112503"
"18","eui-70b3d57ed0044a53","2021-11-04T10:59:22.002525867Z","4.0371","41121","2.2",47.7646102,8.9960536,"5","105920.02"
"19","eui-70b3d57ed0044a36","2021-11-04T10:38:41.065724151Z","3.7585","41121","1.6",47.7667922,8.9969587,"5","103839"
"20","eui-70b3d57ed0044770","2021-11-04T10:25:33.116463864Z","4.0664","41121","1",47.7681732,8.9964246,"8","102530.74"
"21","eui-70b3d57ed0044a4a","2021-11-04T10:11:34.540917848Z","3.8172","41121","1.2",47.7681579,8.9964952,"8","101131.13"
"22","eui-70b3d57ed0044a53","2021-11-04T08:59:01.209459449Z","4.0273","41121","2.2",47.7646102,8.9960536,"5","85859"
"23","eui-70b3d57ed0044770","2021-11-04T08:25:06.247596901Z","3.998","41121","1",47.7681083,8.9964828,"7","82503.66"
"24","eui-70b3d57ed0044a49","2021-11-04T08:22:05.443992473Z","3.9149","41121","1.1",47.7648506,9.0000228,"7","82203"
"25","eui-70b3d57ed0044a46","2021-11-04T08:17:17.041662326Z","3.7976","41121","9.4",47.7661514,8.9943637,"0","81715.13"
"26","eui-70b3d57ed0044a54","2021-11-04T07:24:33.723564923Z","3.7976","41121","1.3",47.7682533,8.9964351,"8","72431.89"
"27","eui-70b3d57ed0044a53","2021-11-04T06:58:34.613052823Z","4.0127","41121","1.2",47.7649459,8.996252,"6","65832.01"
"28","eui-70b3d57ed0044a36","2021-11-04T06:38:04.878723141Z","3.7487","41121","1.8",47.7676544,8.9961585,"5","63803"
"29","eui-70b3d57ed0044770","2021-11-04T06:25:00.578777685Z","3.954","41121","1",47.7681083,8.9964828,"8","62458"
"30","eui-70b3d57ed0044a4a","2021-11-04T06:11:03.117707332Z","3.7487","41121","1.4",47.7681388,8.9964599,"6","61101.09"
"31","eui-70b3d57ed0044a53","2021-11-04T04:57:05.811435705Z","4.0371","41121","1.7",47.7645645,8.9957132,"6","45703"
"32","eui-70b3d57ed0044a43","2021-11-04T04:25:04.626795354Z","3.9491","41121","1.1",47.7681121,8.9964437,"8","42502.02"
"33","eui-70b3d57ed0044770","2021-11-04T04:24:18.089581825Z","3.9931","41121","0.8",47.7681236,8.9964485,"8","42415.5"
"34","eui-70b3d57ed0044a49","2021-11-04T04:21:34.162364708Z","3.9247","41121","1.2",47.7633399,8.9970645,"5","42131.97"
"35","eui-70b3d57ed0044a46","2021-11-04T04:12:14.808277573Z","3.7732","41121","24",47.7661514,8.9943637,"2","41213"
"36","eui-70b3d57ed0044a54","2021-11-04T03:24:02.614117815Z","3.7781","41121","1",47.7680625,8.996437,"8","32400.39"
"37","eui-70b3d57ed0044a53","2021-11-04T02:56:49.592627053Z","4.0322","41121","1.7",47.7645645,8.9957132,"5","25646.97"
"38","eui-70b3d57ed0044a36","2021-11-04T02:37:33.963796261Z","3.7585","41121","1",47.7681999,8.9958715,"8","23731.7"
"39","eui-70b3d57ed0044a31","2021-11-04T02:26:35.153237141Z","3.8514","41121","1.6",47.8264007,9.0512886,"6","22633"
"40","eui-70b3d57ed0044a43","2021-11-04T02:24:28.318448693Z","3.9638","41121","1.2",47.7679862,8.9969835,"6","22426.05"
"41","eui-70b3d57ed0044770","2021-11-04T02:24:12.052522529Z","3.998","41121","0.8",47.7681236,8.9964485,"6","22409.38"
"42","eui-70b3d57ed0044a53","2021-11-04T00:56:38.563543531Z","4.0273","41121","1.7",47.7645645,8.9957132,"5","5636.27"
