"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed0044a4b","2021-10-12T17:33:00.289786398Z","3.8709","121021","2.7",47.7679214,8.9964637,"7","173258"
"2","eui-70b3d57ed0044a53","2021-10-12T17:29:34.528649646Z","4.1397","121021","1",47.7647399,8.995553,"5","172931.92"
"3","eui-70b3d57ed0044a46","2021-10-12T17:27:42.037875302Z","4.0909","121021","1",47.7656784,8.994708,"5","172739.23"
"4","eui-70b3d57ed0044a52","2021-10-12T17:23:17.617903957Z","4.1348","121021","7.4",47.7631683,8.9935779,"5","172315.82"
"5","eui-70b3d57ed0044a36","2021-10-12T17:14:06.446545924Z","3.9393","121021","1.4",47.7681884,8.995615,"6","171404"
"6","eui-70b3d57ed0044a43","2021-10-12T17:03:35.651540584Z","3.9931","121021","1.2",47.7680816,8.9964866,"7","170334"
"7","eui-70b3d57ed0044a49","2021-10-12T17:01:31.951690570Z","3.9491","121021","6.4",47.7635574,8.9981079,"5","170129.74"
"8","eui-70b3d57ed0044770","2021-10-12T16:51:35.745980134Z","4.0469","121021","1.3",47.7680931,8.9964914,"6","165133"
"9","eui-70b3d57ed0044a31","2021-10-12T16:49:35.933734652Z","4.0078","121021","1",47.7652053,8.9948768,"7","164933.54"
"10","eui-70b3d57ed004476d","2021-10-12T16:17:06.047960085Z","4.0371","121021","1",47.7626686,8.9955768,"7","161704"
"11","eui-70b3d57ed0044a54","2021-10-12T16:13:11.568815834Z","4.0224","121021","1.1",47.7679977,8.9963369,"7","161309.14"
"12","eui-70b3d57ed0044a53","2021-10-12T15:29:23.932380279Z","4.1446","121021","1",47.7647399,8.995553,"5","152921.93"
"13","eui-70b3d57ed0044a46","2021-10-12T15:27:25.984309789Z","4.1055","121021","1",47.7656784,8.994708,"5","152724.19"
"14","eui-70b3d57ed0044a52","2021-10-12T15:23:02.245027138Z","4.1544","121021","1.3",47.7631683,8.9935779,"7","152259.81"
"15","eui-70b3d57ed0044a3a","2021-10-12T15:14:28.495602565Z","3.7585","121021","2.1",47.762104,8.985938,"5","151426"
"16","eui-70b3d57ed0044a4a","2021-10-12T15:14:19.705509609Z","3.9491","121021","1.7",47.7681999,8.9964132,"5","151421"
"17","eui-70b3d57ed0044a43","2021-10-12T15:02:58.796744740Z","4.0127","121021","1.1",47.7680892,8.996663,"5","150256.2"
"18","eui-70b3d57ed0044a49","2021-10-12T15:01:06.178770952Z","3.9784","121021","0.8",47.7635574,8.9981079,"5","150103.77"
"19","eui-70b3d57ed0044770","2021-10-12T14:51:08.822882953Z","4.0811","121021","1",47.768135,8.9964885,"8","145106.21"
"20","eui-70b3d57ed0044a31","2021-10-12T14:49:05.029668088Z","4.0273","121021","1.8",47.7636146,8.9969015,"5","144903.14"
"21","eui-70b3d57ed004476d","2021-10-12T14:16:29.026983956Z","4.0469","121021","1.3",47.7628555,8.9956083,"6","141627"
"22","eui-70b3d57ed0044a54","2021-10-12T14:13:06.562638173Z","4.0029","121021","1.1",47.7681465,8.9964618,"8","141304"
"23","eui-70b3d57ed0044a4b","2021-10-12T13:32:23.659082892Z","3.9393","121021","9.2",47.7680816,8.9964103,"5","133220.64"
"24","eui-70b3d57ed0044a53","2021-10-12T13:29:02.536728503Z","4.1544","121021","1",47.7647399,8.995553,"5","132859.89"
"25","eui-70b3d57ed0044a46","2021-10-12T13:27:10.589011156Z","4.1446","121021","1",47.7656784,8.994708,"5","132708.31"
"26","eui-70b3d57ed0044a52","2021-10-12T13:22:56.652567707Z","4.1446","121021","1.3",47.7632179,8.9935464,"5","132254"
"27","eui-70b3d57ed0044a4a","2021-10-12T13:14:04.303713803Z","3.9882","121021","1.1",47.768074,8.9963502,"7","131404.9"
"28","eui-70b3d57ed0044a36","2021-10-12T13:13:30.076642493Z","3.9393","121021","1.1",47.7676239,8.9962501,"5","131328.07"
"29","eui-70b3d57ed0044a43","2021-10-12T13:02:43.370574098Z","4.0469","121021","1.1",47.7680892,8.996663,"6","130241"
"30","eui-70b3d57ed0044a49","2021-10-12T13:01:00.849326775Z","3.9589","121021","0.8",47.7635574,8.9981079,"6","130059"
"31","eui-70b3d57ed0044770","2021-10-12T12:51:02.860857644Z","4.086","121021","1",47.768135,8.9964885,"7","125100.18"
"32","eui-70b3d57ed0044a31","2021-10-12T12:49:00.092226425Z","4.0322","121021","1.8",47.7636146,8.9969015,"5","124858.92"
"33","eui-70b3d57ed004476d","2021-10-12T12:15:52.060766207Z","4.0615","121021","0.9",47.7627296,8.9958362,"7","121549.76"
"34","eui-70b3d57ed0044a54","2021-10-12T12:12:35.565461404Z","4.0664","121021","1.1",47.767826,8.9964399,"7","121233.1"
"35","eui-70b3d57ed0044a53","2021-10-12T11:28:51.548380584Z","4.13","121021","1",47.7647399,8.995553,"6","112848.85"
"36","eui-70b3d57ed0044a46","2021-10-12T11:27:05.004618118Z","4.086","121021","1",47.7656784,8.994708,"8","112703"
"37","eui-70b3d57ed0044a36","2021-10-12T11:13:04.292185671Z","3.954","121021","1.1",47.7676239,8.9962501,"7","111301.89"
"38","eui-70b3d57ed0044a3a","2021-10-12T11:12:54.429866380Z","3.7683","121021","1",47.7648849,8.985032,"5","111251.84"
"39","eui-70b3d57ed0044a43","2021-10-12T11:02:12.375996257Z","4.0518","121021","1.2",47.7683677,8.9963283,"5","110209.87"
"40","eui-70b3d57ed0044770","2021-10-12T10:50:57.018049697Z","4.0713","121021","1",47.7681503,8.9964733,"9","105055.24"
"41","eui-70b3d57ed0044a31","2021-10-12T10:48:54.789569621Z","3.9833","121021","1.8",47.7636146,8.9969015,"5","104852.97"
"42","eui-70b3d57ed004476d","2021-10-12T10:15:40.876478495Z","4.0518","121021","0.9",47.7627296,8.9958362,"7","101538.28"
"43","eui-70b3d57ed0044a54","2021-10-12T10:12:29.780427911Z","3.9784","121021","1.5",47.7681198,8.9964303,"6","101228"
"44","eui-70b3d57ed0044a4b","2021-10-12T09:32:02.856773495Z","3.8611","121021","0.9",47.7680816,8.9964103,"9","93200.84"
"45","eui-70b3d57ed0044a53","2021-10-12T09:28:40.742612146Z","4.1251","121021","1",47.7647399,8.995553,"6","92838.96"
"46","eui-70b3d57ed0044a46","2021-10-12T09:26:22.900292086Z","4.086","121021","10",47.7658081,8.9946784,"5","92621.1"
"47","eui-70b3d57ed0044a52","2021-10-12T09:22:36.090288767Z","4.1153","121021","1.2",47.7635726,8.9944448,"6","92234"
"48","eui-70b3d57ed0044a4a","2021-10-12T09:13:33.095354760Z","3.9051","121021","0.9",47.7681045,8.9964799,"9","91334"
"49","eui-70b3d57ed0044a43","2021-10-12T09:02:06.720408270Z","4.0029","121021","1",47.7681503,8.9965066,"9","90205"
"50","eui-70b3d57ed0044a49","2021-10-12T09:00:35.346212510Z","3.954","121021","0.8",47.7635574,8.9981079,"10","90033"
"51","eui-70b3d57ed0044770","2021-10-12T08:50:19.803716637Z","4.086","121021","1",47.7681121,8.9963111,"7","85017.25"
"52","eui-70b3d57ed0044a31","2021-10-12T08:48:34.268807371Z","3.9882","121021","1.8",47.7636146,8.9969015,"5","84832"
