"","id","message_time","volts","d/m/y","hdop","latitude","longitude","siv","h/m/s/cs"
"1","eui-70b3d57ed0044a49","2021-11-28T19:41:14.955883758Z","3.8074","281121","1.9",47.7635345,8.9985284,"5","194111.73"
"2","eui-70b3d57ed0044a46","2021-11-28T18:39:35.774562077Z","4.0078","281121","2.1",47.7669982,8.9947767,"5","183934"
"3","eui-70b3d57ed0044a54","2021-11-28T18:38:34.072334155Z","3.7732","281121","1.1",47.7681274,8.9964714,"7","183832.02"
"4","eui-70b3d57ed0044770","2021-11-28T18:03:05.589397911Z","3.9687","281121","1.3",47.7681922,8.9965181,"6","180303"
"5","eui-70b3d57ed0044a43","2021-11-28T17:47:05.514721716Z","3.9149","281121","0.8",47.7681045,8.9964685,"9","174703"
"6","eui-70b3d57ed0044a46","2021-11-28T16:39:19.619855053Z","4.0322","281121","2.1",47.7669982,8.9947767,"6","163916.83"
"7","eui-70b3d57ed0044a53","2021-11-28T16:21:05.513460082Z","3.822","281121","4.4",47.7649345,8.9957647,"6","162103.53"
"8","eui-70b3d57ed0044770","2021-11-28T16:02:28.226838471Z","3.9882","281121","1.1",47.7680892,8.9964914,"7","160226"
"9","eui-70b3d57ed0044a43","2021-11-28T15:46:39.572459506Z","3.9687","281121","2",47.7681541,8.9969196,"5","154637.14"
"10","eui-70b3d57ed0044a49","2021-11-28T15:41:04.651378930Z","3.7781","281121","1.9",47.7635345,8.9985284,"6","154102"
"11","eui-70b3d57ed0044a46","2021-11-28T14:39:03.679266713Z","4.0322","281121","2.1",47.7669982,8.9947767,"6","143901.69"
"12","eui-70b3d57ed0044a54","2021-11-28T14:38:07.212226579Z","3.8611","281121","1",47.7682228,8.9965295,"8","143805"
"13","eui-70b3d57ed0044770","2021-11-28T14:01:30.330593892Z","4.0371","281121","1.7",47.7680892,8.9964952,"6","140128.53"
"14","eui-70b3d57ed0044a43","2021-11-28T13:46:34.417766811Z","3.9589","281121","1.1",47.7681007,8.9964017,"7","134631.22"
"15","eui-70b3d57ed0044a46","2021-11-28T12:38:42.938217227Z","4.0713","281121","2.1",47.7669982,8.9947767,"5","123840.53"
"16","eui-70b3d57ed0044a53","2021-11-28T12:20:44.519806722Z","3.8367","281121","1.6",47.7649345,8.9957647,"5","122042.53"
"17","eui-70b3d57ed0044770","2021-11-28T12:01:19.445712Z","4.0322","281121","1.7",47.7680892,8.9964952,"6","120117"
"18","eui-70b3d57ed0044a43","2021-11-28T11:46:03.152283550Z","3.954","281121","1",47.7681312,8.9964551,"5","114601.1"
"19","eui-70b3d57ed0044a49","2021-11-28T11:39:20.947901322Z","3.822","281121","1.8",47.7635688,8.9984369,"5","113919"
"20","eui-70b3d57ed0044a46","2021-11-28T10:38:37.259189893Z","4.042","281121","2.1",47.7669982,8.9947767,"8","103834.44"
"21","eui-70b3d57ed0044a54","2021-11-28T10:37:30.288916146Z","3.9345","281121","1.1",47.7681159,8.9963769,"7","103728"
"22","eui-70b3d57ed0044770","2021-11-28T10:01:02.962701487Z","4.0127","281121","0.9",47.768135,8.9964828,"8","100100.39"
"23","eui-70b3d57ed0044a43","2021-11-28T09:45:42.185440933Z","4.0029","281121","1",47.7681312,8.9964551,"5","94539.66"
"24","eui-70b3d57ed0044a46","2021-11-28T08:38:21.097646148Z","3.9687","281121","2.1",47.7669982,8.9947767,"6","83819"
"25","eui-70b3d57ed0044a53","2021-11-28T08:20:23.728721369Z","3.7732","281121","1.6",47.7649345,8.9957647,"6","82021.55"
"26","eui-70b3d57ed0044770","2021-11-28T08:00:30.880667483Z","3.9345","281121","2.4",47.7681312,8.9965085,"6","80028.25"
