field_1,id,message_ti,volts,d/m/y,hdop,latitude,longitude,siv,h/m/s/cs
"822",eui-70b3d57ed004476e,2021/09/09 08:20:58.320,4.110400000000001,"90921",1.200000000000000,47.764152500000002,8.995296400000003,"7",82055.350000000005821
"829",eui-70b3d57ed0044a2b,2021/09/09 07:56:07.001,3.929600000000000,"90921",1.300000000000000,47.764556800000001,8.995657899999999,"6",75605.000000000000000
"830",eui-70b3d57ed004476d,2021/09/09 07:53:07.606,4.012700000000000,"90921",1.100000000000000,47.764350800000003,8.995396599999999,"6",75305.639999999999418
"848",eui-70b3d57ed0044770,2021/09/09 07:06:58.198,3.958900000000000,"90921",1.800000000000000,47.767173700000001,8.995578699999999,"6",70656.029999999998836
"852",eui-70b3d57ed004476f,2021/09/09 06:40:45.332,3.875800000000000,"90921",4.500000000000000,47.764183000000003,8.995116200000000,"6",64043.080000000001746
"860",eui-70b3d57ed004476e,2021/09/09 06:20:42.082,4.100600000000000,"90921",1.000000000000000,47.764339399999997,8.995758000000000,"7",62039.500000000000000
"868",eui-70b3d57ed004476d,2021/09/09 05:52:51.406,3.998000000000000,"90921",1.100000000000000,47.764350800000003,8.995396599999999,"7",55249.639999999999418
"878",eui-70b3d57ed0044770,2021/09/09 05:06:36.785,3.924700000000000,"90921",1.800000000000000,47.767173700000001,8.995578699999999,"6",50634.000000000000000
"884",eui-70b3d57ed004476f,2021/09/09 04:40:24.598,3.875800000000000,"90921",4.500000000000000,47.764183000000003,8.995116200000000,"6",44022.199999999997090
"894",eui-70b3d57ed004476e,2021/09/09 04:20:36.619,4.086000000000001,"90921",0.800000000000000,47.764400400000000,8.995153400000000,"9",42034.000000000000000
"901",eui-70b3d57ed0044a2b,2021/09/09 03:54:33.390,3.944200000000000,"90921",0.900000000000000,47.764453799999998,8.994856800000003,"7",35430.970000000001164
"902",eui-70b3d57ed004476d,2021/09/09 03:52:14.609,4.012700000000000,"90921",1.000000000000000,47.764179200000001,8.996033600000002,"6",35212.000000000000000
"921",eui-70b3d57ed0044770,2021/09/09 03:06:00.327,3.949100000000000,"90921",1.800000000000000,47.767173700000001,8.995578699999999,"6",30557.959999999999127
"932",eui-70b3d57ed004476e,2021/09/09 02:19:54.511,4.100600000000000,"90921",1.000000000000000,47.764251700000003,8.995386999999999,"6",21952.000000000000000
"941",eui-70b3d57ed004476d,2021/09/09 01:51:58.450,4.007800000000000,"90921",0.900000000000000,47.764217299999999,8.995385100000000,"7",15155.639999999999418
"953",eui-70b3d57ed0044770,2021/09/09 01:05:34.359,3.939300000000000,"90921",1.800000000000000,47.767173700000001,8.995578699999999,"6",10532.000000000000000
"957",eui-70b3d57ed004476f,2021/09/09 00:39:21.332,3.880700000000000,"90921",4.500000000000000,47.764183000000003,8.995116200000000,"6",3919.440000000000055
"966",eui-70b3d57ed004476e,2021/09/09 00:19:22.924,4.095700000000000,"90921",1.400000000000000,47.764263100000001,8.995124799999999,"6",1921.000000000000000
"5",eui-70b3d57ed004476e,2021/09/09 20:22:44.862,4.105500000000000,"90921",1.100000000000000,47.764469099999999,8.994941700000000,"7",202243.000000000000000
"13",eui-70b3d57ed0044a2b,2021/09/09 19:57:26.043,3.949100000000000,"90921",1.300000000000000,47.763286500000000,8.995623500000002,"6",195724.029999999998836
"14",eui-70b3d57ed004476d,2021/09/09 19:55:36.442,4.022400000000000,"90921",0.800000000000000,47.765537199999997,8.995915399999999,"9",195534.000000000000000
"37",eui-70b3d57ed004476f,2021/09/09 18:43:02.800,3.885600000000000,"90921",1.000000000000000,47.765281600000002,8.995993600000000,"8",184300.399999999994179
"46",eui-70b3d57ed004476e,2021/09/09 18:22:18.614,4.115300000000001,"90921",1.100000000000000,47.764366099999997,8.994892999999999,"7",182216.000000000000000
"55",eui-70b3d57ed004476d,2021/09/09 17:54:59.240,4.042000000000000,"90921",1.000000000000000,47.764396599999998,8.995347000000002,"7",175456.600000000005821
"77",eui-70b3d57ed004476f,2021/09/09 16:42:36.298,3.885600000000000,"90921",1.500000000000000,47.764339399999997,8.995378400000000,"6",164234.000000000000000
"88",eui-70b3d57ed004476e,2021/09/09 16:22:02.550,4.115300000000001,"90921",1.300000000000000,47.764614100000003,8.994984600000000,"7",162159.760000000009313
"97",eui-70b3d57ed0044a2b,2021/09/09 15:57:10.224,3.949100000000000,"90921",1.300000000000000,47.763286500000000,8.995623500000002,"5",155708.019999999989523
"98",eui-70b3d57ed004476d,2021/09/09 15:54:53.418,4.042000000000000,"90921",1.000000000000000,47.764396599999998,8.995347000000002,"8",155451.000000000000000
"120",eui-70b3d57ed004476f,2021/09/09 14:41:33.619,3.910000000000000,"90921",4.500000000000000,47.764183000000003,8.995116200000000,"6",144131.630000000004657
"130",eui-70b3d57ed004476e,2021/09/09 14:21:51.699,4.125100000000000,"90921",1.100000000000000,47.764549199999998,8.996060300000000,"6",142149.059999999997672
"138",eui-70b3d57ed0044a2b,2021/09/09 13:56:49.004,3.958900000000000,"90921",1.300000000000000,47.763286500000000,8.995623500000002,"7",135647.000000000000000
"139",eui-70b3d57ed004476d,2021/09/09 13:54:16.613,4.037100000000000,"90921",1.100000000000000,47.764350800000003,8.995396599999999,"6",135414.640000000013970
"156",eui-70b3d57ed0044770,2021/09/09 13:08:26.050,3.978400000000000,"90921",1.700000000000000,47.767440700000002,8.995676899999999,"6",130823.559999999997672
"161",eui-70b3d57ed004476f,2021/09/09 12:41:17.331,3.919800000000000,"90921",4.500000000000000,47.764183000000003,8.995116200000000,"7",124114.639999999999418
"171",eui-70b3d57ed004476e,2021/09/09 12:21:40.836,4.110400000000001,"90921",1.200000000000000,47.764152500000002,8.995296400000003,"6",122139.020000000004075
"177",eui-70b3d57ed0044a2b,2021/09/09 11:56:33.416,3.958900000000000,"90921",1.200000000000000,47.764205900000000,8.995683600000000,"7",115631.000000000000000
"178",eui-70b3d57ed004476d,2021/09/09 11:54:00.842,4.027300000000001,"90921",1.100000000000000,47.764350800000003,8.995396599999999,"6",115359.000000000000000
"194",eui-70b3d57ed0044770,2021/09/09 11:07:56.036,3.954000000000000,"90921",1.700000000000000,47.767440700000002,8.995676899999999,"6",110754.000000000000000
"199",eui-70b3d57ed004476f,2021/09/09 10:41:12.050,3.895400000000000,"90921",4.500000000000000,47.764183000000003,8.995116200000000,"6",104109.860000000000582
"210",eui-70b3d57ed004476e,2021/09/09 10:21:29.808,4.110400000000001,"90921",1.200000000000000,47.764152500000002,8.995296400000003,"6",102127.210000000006403
"234",eui-70b3d57ed0044770,2021/09/09 09:07:14.080,3.954000000000000,"90921",1.800000000000000,47.767173700000001,8.995578699999999,"6",90712.050000000002910
"239",eui-70b3d57ed004476f,2021/09/09 08:40:50.554,3.885600000000000,"90921",4.500000000000000,47.764183000000003,8.995116200000000,"7",84047.910000000003492
"250",eui-70b3d57ed004476e,2021/09/09 08:20:58.320,4.110400000000001,"90921",1.200000000000000,47.764152500000002,8.995296400000003,"7",82055.350000000005821
"257",eui-70b3d57ed0044a2b,2021/09/09 07:56:07.001,3.929600000000000,"90921",1.300000000000000,47.764556800000001,8.995657899999999,"6",75605.000000000000000
"258",eui-70b3d57ed004476d,2021/09/09 07:53:07.606,4.012700000000000,"90921",1.100000000000000,47.764350800000003,8.995396599999999,"6",75305.639999999999418
"276",eui-70b3d57ed0044770,2021/09/09 07:06:58.198,3.958900000000000,"90921",1.800000000000000,47.767173700000001,8.995578699999999,"6",70656.029999999998836
"280",eui-70b3d57ed004476f,2021/09/09 06:40:45.332,3.875800000000000,"90921",4.500000000000000,47.764183000000003,8.995116200000000,"6",64043.080000000001746
"288",eui-70b3d57ed004476e,2021/09/09 06:20:42.082,4.100600000000000,"90921",1.000000000000000,47.764339399999997,8.995758000000000,"7",62039.500000000000000
"296",eui-70b3d57ed004476d,2021/09/09 05:52:51.406,3.998000000000000,"90921",1.100000000000000,47.764350800000003,8.995396599999999,"7",55249.639999999999418
"306",eui-70b3d57ed0044770,2021/09/09 05:06:36.785,3.924700000000000,"90921",1.800000000000000,47.767173700000001,8.995578699999999,"6",50634.000000000000000
"312",eui-70b3d57ed004476f,2021/09/09 04:40:24.598,3.875800000000000,"90921",4.500000000000000,47.764183000000003,8.995116200000000,"6",44022.199999999997090
"322",eui-70b3d57ed004476e,2021/09/09 04:20:36.619,4.086000000000001,"90921",0.800000000000000,47.764400400000000,8.995153400000000,"9",42034.000000000000000
"329",eui-70b3d57ed0044a2b,2021/09/09 03:54:33.390,3.944200000000000,"90921",0.900000000000000,47.764453799999998,8.994856800000003,"7",35430.970000000001164
"330",eui-70b3d57ed004476d,2021/09/09 03:52:14.609,4.012700000000000,"90921",1.000000000000000,47.764179200000001,8.996033600000002,"6",35212.000000000000000
"349",eui-70b3d57ed0044770,2021/09/09 03:06:00.327,3.949100000000000,"90921",1.800000000000000,47.767173700000001,8.995578699999999,"6",30557.959999999999127
"360",eui-70b3d57ed004476e,2021/09/09 02:19:54.511,4.100600000000000,"90921",1.000000000000000,47.764251700000003,8.995386999999999,"6",21952.000000000000000
"369",eui-70b3d57ed004476d,2021/09/09 01:51:58.450,4.007800000000000,"90921",0.900000000000000,47.764217299999999,8.995385100000000,"7",15155.639999999999418
"381",eui-70b3d57ed0044770,2021/09/09 01:05:34.359,3.939300000000000,"90921",1.800000000000000,47.767173700000001,8.995578699999999,"6",10532.000000000000000
"385",eui-70b3d57ed004476f,2021/09/09 00:39:21.332,3.880700000000000,"90921",4.500000000000000,47.764183000000003,8.995116200000000,"6",3919.440000000000055
"394",eui-70b3d57ed004476e,2021/09/09 00:19:22.924,4.095700000000000,"90921",1.400000000000000,47.764263100000001,8.995124799999999,"6",1921.000000000000000
"403",eui-70b3d57ed0044a2b,2021/09/08 23:54:06.958,3.934500000000000,"80921",0.900000000000000,47.764430900000001,8.995023700000003,"8",235405.000000000000000
"404",eui-70b3d57ed004476d,2021/09/08 23:51:21.250,4.022400000000000,"80921",1.100000000000000,47.764133399999999,8.995412800000000,"6",235118.630000000004657
"418",eui-70b3d57ed0044770,2021/09/08 23:04:41.670,3.954000000000000,"80921",1.400000000000000,47.767173700000001,8.995578699999999,"6",230438.859999999986030
"423",eui-70b3d57ed004476f,2021/09/08 22:39:10.768,3.875800000000000,"80921",4.500000000000000,47.764183000000003,8.995116200000000,"6",223908.559999999997672
"430",eui-70b3d57ed004476e,2021/09/08 22:18:14.894,4.115300000000001,"80921",1.000000000000000,47.764221100000000,8.995077100000000,"7",221813.140000000013970
"439",eui-70b3d57ed004476d,2021/09/08 21:51:15.923,4.022400000000000,"80921",1.100000000000000,47.764133399999999,8.995412800000000,"6",215113.649999999994179
"453",eui-70b3d57ed0044770,2021/09/08 21:04:31.439,3.958900000000000,"80921",1.400000000000000,47.767173700000001,8.995578699999999,"6",210429.000000000000000
"458",eui-70b3d57ed004476f,2021/09/08 20:38:23.458,3.900200000000000,"80921",4.500000000000000,47.764183000000003,8.995116200000000,"6",203821.730000000010477
"468",eui-70b3d57ed004476e,2021/09/08 20:18:04.072,4.115300000000001,"80921",1.000000000000000,47.764221100000000,8.995077100000000,"8",201801.269999999989523
"476",eui-70b3d57ed0044a2b,2021/09/08 19:53:24.765,3.944200000000000,"80921",1.800000000000000,47.764106699999999,8.995521500000002,"5",195323.000000000000000
"477",eui-70b3d57ed004476d,2021/09/08 19:50:54.664,4.022400000000000,"80921",1.100000000000000,47.764133399999999,8.995412800000000,"6",195052.000000000000000
"495",eui-70b3d57ed0044770,2021/09/08 19:04:04.633,3.958900000000000,"80921",1.100000000000000,47.767223299999998,8.995558700000000,"7",190402.000000000000000
"500",eui-70b3d57ed004476f,2021/09/08 18:38:12.735,3.866000000000000,"80921",4.500000000000000,47.764183000000003,8.995116200000000,"4",183811.000000000000000
"510",eui-70b3d57ed004476e,2021/09/08 18:17:27.143,4.130000000000000,"80921",0.800000000000000,47.764049499999999,8.995347900000002,"6",181724.430000000022119
"519",eui-70b3d57ed0044a2b,2021/09/08 17:52:47.723,3.968700000000000,"80921",1.800000000000000,47.764106699999999,8.995521500000002,"5",175245.970000000001164
"520",eui-70b3d57ed004476d,2021/09/08 17:50:12.633,4.042000000000000,"80921",1.100000000000000,47.764217299999999,8.995539600000003,"6",175010.649999999994179
"534",eui-70b3d57ed0044770,2021/09/08 17:03:27.996,3.983300000000000,"80921",1.800000000000000,47.767337699999999,8.995468100000000,"6",170325.820000000006985
"539",eui-70b3d57ed004476f,2021/09/08 16:33:10.895,3.934500000000000,"80921",1.100000000000000,47.764053300000000,8.995718000000000,"6",163308.910000000003492
"548",eui-70b3d57ed004476e,2021/09/08 16:17:21.544,4.125100000000000,"80921",0.800000000000000,47.764049499999999,8.995347900000002,"6",161719.000000000000000
"556",eui-70b3d57ed0044a2b,2021/09/08 15:52:36.537,3.963800000000000,"80921",1.800000000000000,47.764106699999999,8.995521500000002,"5",155234.000000000000000
"557",eui-70b3d57ed004476d,2021/09/08 15:49:56.238,4.032200000000000,"80921",1.100000000000000,47.764217299999999,8.995539600000003,"6",154953.660000000003492
"573",eui-70b3d57ed0044770,2021/09/08 15:03:07.194,4.002900000000001,"80921",1.800000000000000,47.767337699999999,8.995468100000000,"6",150304.820000000006985
"588",eui-70b3d57ed004476e,2021/09/08 14:16:39.330,4.134800000000001,"80921",1.500000000000000,47.764049499999999,8.995347900000002,"6",141637.000000000000000
"597",eui-70b3d57ed0044a2b,2021/09/08 13:52:04.915,3.963800000000000,"80921",1.300000000000000,47.764243999999998,8.995566300000000,"5",135202.929999999993015
"598",eui-70b3d57ed004476d,2021/09/08 13:49:25.022,4.046900000000000,"80921",1.100000000000000,47.764217299999999,8.995539600000003,"9",134922.660000000003492
"615",eui-70b3d57ed0044770,2021/09/08 13:02:40.603,3.993100000000000,"80921",1.800000000000000,47.767337699999999,8.995468100000000,"8",130237.820000000006985
"620",eui-70b3d57ed004476f,2021/09/08 12:32:38.724,3.954000000000000,"80921",1.100000000000000,47.764053300000000,8.995718000000000,"7",123235.970000000001164
"631",eui-70b3d57ed004476e,2021/09/08 12:16:08.035,4.134800000000001,"80921",1.300000000000000,47.764335600000003,8.995323100000000,"6",121606.000000000000000
"640",eui-70b3d57ed0044a2b,2021/09/08 11:51:49.124,3.968700000000000,"80921",1.300000000000000,47.764243999999998,8.995566300000000,"5",115146.919999999998254
"641",eui-70b3d57ed004476d,2021/09/08 11:48:58.829,4.046900000000000,"80921",1.100000000000000,47.764217299999999,8.995539600000003,"6",114856.660000000003492
"657",eui-70b3d57ed0044770,2021/09/08 11:02:29.788,3.988200000000000,"80921",1.800000000000000,47.767337699999999,8.995468100000000,"7",110227.820000000006985
"660",eui-70b3d57ed004476c,2021/09/08 10:49:26.655,3.910000000000000,"80921",3.400000000000000,47.765361700000000,8.998575199999999,"0",104924.770000000004075
"662",eui-70b3d57ed004476f,2021/09/08 10:32:33.240,3.944200000000000,"80921",1.100000000000000,47.764053300000000,8.995718000000000,"6",103231.000000000000000
"673",eui-70b3d57ed004476e,2021/09/08 10:15:21.021,4.149500000000000,"80921",1.300000000000000,47.764278400000002,8.995596800000000,"6",101519.020000000004075
"682",eui-70b3d57ed004476d,2021/09/08 09:48:37.642,4.051800000000000,"80921",1.100000000000000,47.764217299999999,8.995539600000003,"6",94835.660000000003492
"698",eui-70b3d57ed0044770,2021/09/08 09:02:13.581,3.978400000000000,"80921",1.800000000000000,47.767337699999999,8.995468100000000,"6",90211.809999999997672
"702",eui-70b3d57ed004476c,2021/09/08 08:44:24.474,3.954000000000000,"80921",0.900000000000000,47.765361700000000,8.998575199999999,"6",84422.690000000002328
"703",eui-70b3d57ed004476f,2021/09/08 08:31:24.965,3.958900000000000,"80921",1.300000000000000,47.764335600000003,8.995653100000000,"6",83122.410000000003492
"713",eui-70b3d57ed004476e,2021/09/08 08:15:04.747,4.139700000000001,"80921",1.300000000000000,47.764278400000002,8.995596800000000,"6",81503.000000000000000
"720",eui-70b3d57ed0044a2b,2021/09/08 07:51:27.695,3.949100000000000,"80921",1.300000000000000,47.764243999999998,8.995566300000000,"5",75125.910000000003492
"721",eui-70b3d57ed004476d,2021/09/08 07:48:21.498,4.012700000000000,"80921",1.100000000000000,47.764217299999999,8.995539600000003,"6",74819.000000000000000
"736",eui-70b3d57ed0044770,2021/09/08 07:02:03.169,3.963800000000000,"80921",1.800000000000000,47.767337699999999,8.995468100000000,"6",70201.279999999998836
"737",eui-70b3d57ed004476c,2021/09/08 06:44:13.714,3.934500000000000,"80921",0.900000000000000,47.765361700000000,8.998575199999999,"6",64411.000000000000000
"738",eui-70b3d57ed004476f,2021/09/08 06:31:19.535,3.949100000000000,"80921",1.300000000000000,47.764335600000003,8.995653100000000,"6",63117.000000000000000
"746",eui-70b3d57ed004476e,2021/09/08 06:14:32.987,4.125100000000000,"80921",1.000000000000000,47.764221100000000,8.995570100000000,"7",61430.319999999999709
"754",eui-70b3d57ed0044a2b,2021/09/08 05:50:50.500,3.968700000000000,"80921",1.100000000000000,47.764022799999999,8.996031700000000,"6",55048.040000000000873
"755",eui-70b3d57ed004476d,2021/09/08 05:46:26.833,4.012700000000000,"80921",10.000000000000000,47.764106699999999,8.995349800000000,"6",54624.660000000003492
"766",eui-70b3d57ed0044770,2021/09/08 05:01:37.123,3.954000000000000,"80921",1.300000000000000,47.767227099999999,8.996027900000000,"6",50134.739999999997963
"770",eui-70b3d57ed004476c,2021/09/08 04:43:31.792,3.963800000000000,"80921",0.900000000000000,47.765361700000000,8.998575199999999,"7",44329.000000000000000
"771",eui-70b3d57ed004476f,2021/09/08 04:31:03.213,3.919800000000000,"80921",1.100000000000000,47.764228799999998,8.995940200000000,"6",43100.620000000002619
"780",eui-70b3d57ed004476e,2021/09/08 04:14:01.474,4.125100000000000,"80921",1.300000000000000,47.764472900000001,8.995086600000000,"7",41359.000000000000000
"787",eui-70b3d57ed0044a2b,2021/09/08 03:50:44.709,3.958900000000000,"80921",1.100000000000000,47.764022799999999,8.996031700000000,"6",35041.879999999997381
"788",eui-70b3d57ed004476d,2021/09/08 03:46:05.245,4.027300000000001,"80921",1.500000000000000,47.764106699999999,8.995349800000000,"6",34602.610000000000582
"805",eui-70b3d57ed0044770,2021/09/08 03:01:11.200,3.978400000000000,"80921",1.100000000000000,47.767204200000002,8.995496700000000,"6",30108.689999999998690
"807",eui-70b3d57ed004476c,2021/09/08 02:42:49.737,3.983300000000000,"80921",1.300000000000000,47.765476200000002,8.998601900000002,"7",24247.000000000000000
"808",eui-70b3d57ed004476f,2021/09/08 02:30:05.348,3.954000000000000,"80921",1.300000000000000,47.765037499999998,8.995796199999999,"7",23002.610000000000582
"816",eui-70b3d57ed004476e,2021/09/08 02:13:19.483,4.139700000000001,"80921",7.000000000000000,47.765254900000002,8.995953500000002,"6",21317.630000000001019
"824",eui-70b3d57ed0044a2b,2021/09/08 01:50:33.998,3.954000000000000,"80921",1.100000000000000,47.764022799999999,8.996031700000000,"5",15031.889999999999418
"825",eui-70b3d57ed004476d,2021/09/08 01:45:59.820,4.017500000000000,"80921",1.500000000000000,47.764106699999999,8.995349800000000,"7",14557.649999999999636
"838",eui-70b3d57ed0044770,2021/09/08 01:00:44.891,3.963800000000000,"80921",1.100000000000000,47.767204200000002,8.995496700000000,"6",10043.000000000000000
"842",eui-70b3d57ed004476c,2021/09/08 00:42:33.221,3.983300000000000,"80921",1.200000000000000,47.765422800000003,8.998553200000000,"6",4230.630000000000109
"843",eui-70b3d57ed004476f,2021/09/08 00:30:00.031,3.954000000000000,"80921",1.300000000000000,47.765037499999998,8.995796199999999,"6",2957.860000000000127
"5",eui-70b3d57ed004476f,2021/09/08 22:39:10.768,3.875800000000000,"80921",4.500000000000000,47.764183000000003,8.995116200000000,"6",223908.559999999997672
"12",eui-70b3d57ed004476e,2021/09/08 22:18:14.894,4.115300000000001,"80921",1.000000000000000,47.764221100000000,8.995077100000000,"7",221813.140000000013970
"21",eui-70b3d57ed004476d,2021/09/08 21:51:15.923,4.022400000000000,"80921",1.100000000000000,47.764133399999999,8.995412800000000,"6",215113.649999999994179
"35",eui-70b3d57ed0044770,2021/09/08 21:04:31.439,3.958900000000000,"80921",1.400000000000000,47.767173700000001,8.995578699999999,"6",210429.000000000000000
"40",eui-70b3d57ed004476f,2021/09/08 20:38:23.458,3.900200000000000,"80921",4.500000000000000,47.764183000000003,8.995116200000000,"6",203821.730000000010477
"50",eui-70b3d57ed004476e,2021/09/08 20:18:04.072,4.115300000000001,"80921",1.000000000000000,47.764221100000000,8.995077100000000,"8",201801.269999999989523
"58",eui-70b3d57ed0044a2b,2021/09/08 19:53:24.765,3.944200000000000,"80921",1.800000000000000,47.764106699999999,8.995521500000002,"5",195323.000000000000000
"59",eui-70b3d57ed004476d,2021/09/08 19:50:54.664,4.022400000000000,"80921",1.100000000000000,47.764133399999999,8.995412800000000,"6",195052.000000000000000
"77",eui-70b3d57ed0044770,2021/09/08 19:04:04.633,3.958900000000000,"80921",1.100000000000000,47.767223299999998,8.995558700000000,"7",190402.000000000000000
"82",eui-70b3d57ed004476f,2021/09/08 18:38:12.735,3.866000000000000,"80921",4.500000000000000,47.764183000000003,8.995116200000000,"4",183811.000000000000000
"92",eui-70b3d57ed004476e,2021/09/08 18:17:27.143,4.130000000000000,"80921",0.800000000000000,47.764049499999999,8.995347900000002,"6",181724.430000000022119
"101",eui-70b3d57ed0044a2b,2021/09/08 17:52:47.723,3.968700000000000,"80921",1.800000000000000,47.764106699999999,8.995521500000002,"5",175245.970000000001164
"102",eui-70b3d57ed004476d,2021/09/08 17:50:12.633,4.042000000000000,"80921",1.100000000000000,47.764217299999999,8.995539600000003,"6",175010.649999999994179
"116",eui-70b3d57ed0044770,2021/09/08 17:03:27.996,3.983300000000000,"80921",1.800000000000000,47.767337699999999,8.995468100000000,"6",170325.820000000006985
"121",eui-70b3d57ed004476f,2021/09/08 16:33:10.895,3.934500000000000,"80921",1.100000000000000,47.764053300000000,8.995718000000000,"6",163308.910000000003492
"130",eui-70b3d57ed004476e,2021/09/08 16:17:21.544,4.125100000000000,"80921",0.800000000000000,47.764049499999999,8.995347900000002,"6",161719.000000000000000
"138",eui-70b3d57ed0044a2b,2021/09/08 15:52:36.537,3.963800000000000,"80921",1.800000000000000,47.764106699999999,8.995521500000002,"5",155234.000000000000000
"139",eui-70b3d57ed004476d,2021/09/08 15:49:56.238,4.032200000000000,"80921",1.100000000000000,47.764217299999999,8.995539600000003,"6",154953.660000000003492
"155",eui-70b3d57ed0044770,2021/09/08 15:03:07.194,4.002900000000001,"80921",1.800000000000000,47.767337699999999,8.995468100000000,"6",150304.820000000006985
"170",eui-70b3d57ed004476e,2021/09/08 14:16:39.330,4.134800000000001,"80921",1.500000000000000,47.764049499999999,8.995347900000002,"6",141637.000000000000000
"179",eui-70b3d57ed0044a2b,2021/09/08 13:52:04.915,3.963800000000000,"80921",1.300000000000000,47.764243999999998,8.995566300000000,"5",135202.929999999993015
"180",eui-70b3d57ed004476d,2021/09/08 13:49:25.022,4.046900000000000,"80921",1.100000000000000,47.764217299999999,8.995539600000003,"9",134922.660000000003492
"197",eui-70b3d57ed0044770,2021/09/08 13:02:40.603,3.993100000000000,"80921",1.800000000000000,47.767337699999999,8.995468100000000,"8",130237.820000000006985
"202",eui-70b3d57ed004476f,2021/09/08 12:32:38.724,3.954000000000000,"80921",1.100000000000000,47.764053300000000,8.995718000000000,"7",123235.970000000001164
"213",eui-70b3d57ed004476e,2021/09/08 12:16:08.035,4.134800000000001,"80921",1.300000000000000,47.764335600000003,8.995323100000000,"6",121606.000000000000000
"222",eui-70b3d57ed0044a2b,2021/09/08 11:51:49.124,3.968700000000000,"80921",1.300000000000000,47.764243999999998,8.995566300000000,"5",115146.919999999998254
"223",eui-70b3d57ed004476d,2021/09/08 11:48:58.829,4.046900000000000,"80921",1.100000000000000,47.764217299999999,8.995539600000003,"6",114856.660000000003492
"239",eui-70b3d57ed0044770,2021/09/08 11:02:29.788,3.988200000000000,"80921",1.800000000000000,47.767337699999999,8.995468100000000,"7",110227.820000000006985
"242",eui-70b3d57ed004476c,2021/09/08 10:49:26.655,3.910000000000000,"80921",3.400000000000000,47.765361700000000,8.998575199999999,"0",104924.770000000004075
"244",eui-70b3d57ed004476f,2021/09/08 10:32:33.240,3.944200000000000,"80921",1.100000000000000,47.764053300000000,8.995718000000000,"6",103231.000000000000000
"255",eui-70b3d57ed004476e,2021/09/08 10:15:21.021,4.149500000000000,"80921",1.300000000000000,47.764278400000002,8.995596800000000,"6",101519.020000000004075
"264",eui-70b3d57ed004476d,2021/09/08 09:48:37.642,4.051800000000000,"80921",1.100000000000000,47.764217299999999,8.995539600000003,"6",94835.660000000003492
"280",eui-70b3d57ed0044770,2021/09/08 09:02:13.581,3.978400000000000,"80921",1.800000000000000,47.767337699999999,8.995468100000000,"6",90211.809999999997672
"284",eui-70b3d57ed004476c,2021/09/08 08:44:24.474,3.954000000000000,"80921",0.900000000000000,47.765361700000000,8.998575199999999,"6",84422.690000000002328
"285",eui-70b3d57ed004476f,2021/09/08 08:31:24.965,3.958900000000000,"80921",1.300000000000000,47.764335600000003,8.995653100000000,"6",83122.410000000003492
"295",eui-70b3d57ed004476e,2021/09/08 08:15:04.747,4.139700000000001,"80921",1.300000000000000,47.764278400000002,8.995596800000000,"6",81503.000000000000000
"302",eui-70b3d57ed0044a2b,2021/09/08 07:51:27.695,3.949100000000000,"80921",1.300000000000000,47.764243999999998,8.995566300000000,"5",75125.910000000003492
"303",eui-70b3d57ed004476d,2021/09/08 07:48:21.498,4.012700000000000,"80921",1.100000000000000,47.764217299999999,8.995539600000003,"6",74819.000000000000000
"318",eui-70b3d57ed0044770,2021/09/08 07:02:03.169,3.963800000000000,"80921",1.800000000000000,47.767337699999999,8.995468100000000,"6",70201.279999999998836
"319",eui-70b3d57ed004476c,2021/09/08 06:44:13.714,3.934500000000000,"80921",0.900000000000000,47.765361700000000,8.998575199999999,"6",64411.000000000000000
"320",eui-70b3d57ed004476f,2021/09/08 06:31:19.535,3.949100000000000,"80921",1.300000000000000,47.764335600000003,8.995653100000000,"6",63117.000000000000000
"328",eui-70b3d57ed004476e,2021/09/08 06:14:32.987,4.125100000000000,"80921",1.000000000000000,47.764221100000000,8.995570100000000,"7",61430.319999999999709
"336",eui-70b3d57ed0044a2b,2021/09/08 05:50:50.500,3.968700000000000,"80921",1.100000000000000,47.764022799999999,8.996031700000000,"6",55048.040000000000873
"337",eui-70b3d57ed004476d,2021/09/08 05:46:26.833,4.012700000000000,"80921",10.000000000000000,47.764106699999999,8.995349800000000,"6",54624.660000000003492
"348",eui-70b3d57ed0044770,2021/09/08 05:01:37.123,3.954000000000000,"80921",1.300000000000000,47.767227099999999,8.996027900000000,"6",50134.739999999997963
"352",eui-70b3d57ed004476c,2021/09/08 04:43:31.792,3.963800000000000,"80921",0.900000000000000,47.765361700000000,8.998575199999999,"7",44329.000000000000000
"353",eui-70b3d57ed004476f,2021/09/08 04:31:03.213,3.919800000000000,"80921",1.100000000000000,47.764228799999998,8.995940200000000,"6",43100.620000000002619
"362",eui-70b3d57ed004476e,2021/09/08 04:14:01.474,4.125100000000000,"80921",1.300000000000000,47.764472900000001,8.995086600000000,"7",41359.000000000000000
"369",eui-70b3d57ed0044a2b,2021/09/08 03:50:44.709,3.958900000000000,"80921",1.100000000000000,47.764022799999999,8.996031700000000,"6",35041.879999999997381
"370",eui-70b3d57ed004476d,2021/09/08 03:46:05.245,4.027300000000001,"80921",1.500000000000000,47.764106699999999,8.995349800000000,"6",34602.610000000000582
"387",eui-70b3d57ed0044770,2021/09/08 03:01:11.200,3.978400000000000,"80921",1.100000000000000,47.767204200000002,8.995496700000000,"6",30108.689999999998690
